Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,091532046
Kokku;5A-5B;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,167997311
Kokku;5;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,170051202
Kokku;4;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,161748445
Kokku;3;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,151414794
Kokku;2;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,129435654
Kokku;1;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,174345883
Kokku;1A;Mittemajandatavad metsad;2014;Mänd;Suht.viga           (± %);0,292521842
Kokku;Kokku;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;0,177765652
Kokku;5;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;0,125628201
Kokku;4;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;0,148107915
Kokku;3;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;0,188515008
Kokku;2;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;0,202197261
Kokku;1;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;0,125164259
Kokku;1A;Mittemajandatavad metsad;2014;Mänd; Osakaal (%) ;0,032621705
Kokku;Kokku;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);126,863716323
Kokku;5A-5B;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);22,552011191
Kokku;5;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);15,937660513
Kokku;4;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);18,789520450
Kokku;3;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);23,915714560
Kokku;2;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);25,651495908
Kokku;1;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);15,878803024
Kokku;1A;Mittemajandatavad metsad;2014;Mänd;    Pindala      (tuh ha);4,138510677
Kokku;Kokku;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);0,131388299
Kokku;5A-5B;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);0,999105080
Kokku;4;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);0,572117525
Kokku;3;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);0,304595090
Kokku;2;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);0,202709095
Kokku;1;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);0,175047068
Kokku;1A;Mittemajandatavad metsad;2014;Kuusk;Suht.viga           (± %);0,200269887
Kokku;Kokku;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;0,005994589
Kokku;4;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;0,023978357
Kokku;3;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;0,084023161
Kokku;2;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;0,241716826
Kokku;1;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;0,411726376
Kokku;1A;Mittemajandatavad metsad;2014;Kuusk; Osakaal (%) ;0,232560691
Kokku;Kokku;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);32,393387328
Kokku;5A-5B;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);0,194185053
Kokku;4;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);0,776740210
Kokku;3;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);2,721794789
Kokku;2;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);7,830026781
Kokku;1;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);13,337211964
Kokku;1A;Mittemajandatavad metsad;2014;Kuusk;    Pindala      (tuh ha);7,533428532
Kokku;Kokku;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,111621407
Kokku;5A-5B;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,538820879
Kokku;5;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,514459569
Kokku;4;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,227951129
Kokku;3;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,196694387
Kokku;2;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,179045948
Kokku;1;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,169529027
Kokku;1A;Mittemajandatavad metsad;2014;Kask;Suht.viga           (± %);0,277474052
Kokku;Kokku;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;0,018324785
Kokku;5;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;0,021378916
Kokku;4;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;0,134381755
Kokku;3;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;0,154264758
Kokku;2;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;0,314977091
Kokku;1;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;0,272853603
Kokku;1A;Mittemajandatavad metsad;2014;Kask; Osakaal (%) ;0,083819093
Kokku;Kokku;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);63,581118502
Kokku;5A-5B;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);1,165110315
Kokku;5;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);1,359295368
Kokku;4;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);8,544142312
Kokku;3;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);9,808325841
Kokku;2;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);20,026595746
Kokku;1;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);17,348337246
Kokku;1A;Mittemajandatavad metsad;2014;Kask;    Pindala      (tuh ha);5,329311674
Kokku;Kokku;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);0,184663868
Kokku;5A-5B;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);1,000512108
Kokku;3;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);0,707357472
Kokku;2;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);0,596960498
Kokku;1;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);0,263294304
Kokku;1A;Mittemajandatavad metsad;2014;Haab;Suht.viga           (± %);0,255134289
Kokku;Kokku;Mittemajandatavad metsad;2014;Haab; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2014;Haab; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2014;Haab; Osakaal (%) ;
