Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;9,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;8,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;8,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;10,0
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;10,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;9,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;10,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;9,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;8,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;7,5
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;41...50;7,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;13,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;10,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;11,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;9,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;11,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;9,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;9,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;8,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;8,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;7,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;7,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;7,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;7,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;7,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;7,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;6,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;5,6
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;31...40;5,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;0,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,9
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;4,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;4,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;4,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;2,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;3,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;4,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;5,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;5,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;6,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;6,6
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;21...30;7,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;4,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;3,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;3,4
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;3,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;3,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,5
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;2,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;3,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;4,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;4,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;5,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;6,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;7,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;6,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;8,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;7,9
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;8,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;8,3
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;11...20;8,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;0,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;0,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;1,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;0,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;2,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;2,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;3,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;4,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;5,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;6,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;6,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;6,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;7,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;7,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;6,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;6,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;8,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;8,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;10,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;12,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;13,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;14,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;14,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;15,4
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;...10;15,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;2,3
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;1,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;1,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;1,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;2,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;2,3
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;2,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;2,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;2,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;1,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;2,8
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;3,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;4,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;4,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;4,8
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;4,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;4,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;5,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;5,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;6,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;6,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;6,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;5,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;5,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;5,0
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Selguseta ala;4,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,2
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;0,9
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;0,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;1,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;2,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;4,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;4,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;3,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;4,7
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;Lage ala;4,5
