Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;104,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;108,2
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;100,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;98,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;90,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;89,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;81,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;79,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;75,8
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;73,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;72,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;73,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;75,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;74,9
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;75,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;72,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;69,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;68,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;68,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;63,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;62,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;61,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;61,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;61,3
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;31...40;61,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;53,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;54,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;52,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;55,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;55,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;51,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;50,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;51,7
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;48,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;46,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;51,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;55,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;54,6
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;56,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;58,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;56,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;57,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;57,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;60,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;61,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;63,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;66,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;67,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;71,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;76,8
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;21...30;79,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;31,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;43,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;46,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;52,1
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;51,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;55,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;54,9
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;55,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;52,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;52,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;50,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;51,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;51,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;56,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;60,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;68,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;73,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;73,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;74,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;73,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;68,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;64,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;64,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;57,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;56,4
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;11...20;55,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;60,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;47,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;41,1
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;43,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;45,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;44,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;47,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;51,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;54,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;59,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;58,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;60,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;62,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;57,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;52,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;51,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;49,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;47,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;49,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;50,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;50,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;53,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;56,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;60,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;65,1
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;...10;68,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;11,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;16,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;19,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;21,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;24,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;25,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;29,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;27,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;26,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;24,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;23,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;18,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;18,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;17,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;17,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;16,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;17,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;17,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;18,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;19,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;22,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;25,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;25,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;23,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;23,3
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Selguseta ala;21,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;13,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;17,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;22,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;25,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;23,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;24,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;22,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;19,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;15,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;16,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;15,4
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;16,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;15,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;18,2
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;17,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;19,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;18,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;19,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;18,1
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;20,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;22,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;26,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;27,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;31,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;31,8
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kask;Lage ala;32,2
