Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;53,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;49,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;43,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;43,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;42,4
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;42,9
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;40,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;41,1
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;41,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;39,5
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;38,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;35,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;35,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;34,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;34,4
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;32,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;34,9
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;31,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;40,1
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;37,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;36,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;38,3
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;39,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;35,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;34,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;31,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;32,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;33,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;31,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;31,8
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;30,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;28,4
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;28,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;26,9
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;26,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;29,5
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;28,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;28,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;30,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;29,3
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;29,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;34,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;30,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;26,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;23,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;21,4
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;21,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;19,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;19,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;23,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;23,5
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;22,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;24,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;23,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;22,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;26,3
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;26,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;28,3
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;29,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;28,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;28,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;25,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;23,9
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;24,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;8,9
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;7,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;7,2
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;7,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;9,0
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;10,8
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,1
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,2
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;15,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;17,0
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;17,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;22,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,9
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;26,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,8
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;26,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;24,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;22,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;21,6
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;20,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;19,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;20,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;20,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;19,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;19,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;22,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;23,5
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;23,1
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;24,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;29,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;30,6
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;31,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;11,3
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,0
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,7
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;11,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,1
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,9
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;15,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;16,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;16,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;15,8
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;17,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,8
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,4
