Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,040533101
Kokku;5A-5B;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,145035579
Kokku;5;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,104091288
Kokku;4;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,086258009
Kokku;3;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,063090246
Kokku;2;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,058778016
Kokku;1;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,076415328
Kokku;1A;Majandatav metsamaa;2002;Mänd;Suht.viga           (± %);0,129074160
Kokku;Kokku;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;0,041724746
Kokku;5;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;0,069166048
Kokku;4;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;0,122480488
Kokku;3;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;0,263954341
Kokku;2;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;0,298425121
Kokku;1;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;0,170035654
Kokku;1A;Majandatav metsamaa;2002;Mänd; Osakaal (%) ;0,034213601
Kokku;Kokku;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);573,260125993
Kokku;5A-5B;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);23,919133139
Kokku;5;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);39,650137677
Kokku;4;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);70,213179852
Kokku;3;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);151,314498660
Kokku;2;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);171,075222703
Kokku;1;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);97,474660713
Kokku;1A;Majandatav metsamaa;2002;Mänd;    Pindala      (tuh ha);19,613293249
Kokku;Kokku;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,041417565
Kokku;5A-5B;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,999710886
Kokku;5;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,706381432
Kokku;4;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,223965862
Kokku;3;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,104051831
Kokku;2;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,067675660
Kokku;1;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,054657555
Kokku;1A;Majandatav metsamaa;2002;Kuusk;Suht.viga           (± %);0,077856066
Kokku;Kokku;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;0,000813892
Kokku;5;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;0,001627783
Kokku;4;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;0,020549623
Kokku;3;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;0,097257275
Kokku;2;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;0,268850034
Kokku;1;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;0,432801653
Kokku;1A;Majandatav metsamaa;2002;Kuusk; Osakaal (%) ;0,178099741
Kokku;Kokku;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);341,135671755
Kokku;5A-5B;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);0,277647446
Kokku;5;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);0,555294892
Kokku;4;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);7,010209311
Kokku;3;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);33,177925823
Kokku;2;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);91,714336911
Kokku;1;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);147,644082715
Kokku;1A;Majandatav metsamaa;2002;Kuusk;    Pindala      (tuh ha);60,756174656
