Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,084786545
Kokku;5A-5B;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,132471947
Kokku;5;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,153692285
Kokku;4;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,137617643
Kokku;3;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,130185455
Kokku;2;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,141553703
Kokku;1;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,248606374
Kokku;1A;Mittemajandatavad metsad;2007;Mänd;Suht.viga           (± %);0,576752708
Kokku;Kokku;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;0,189308806
Kokku;5;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;0,155951235
Kokku;4;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;0,155830628
Kokku;3;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;0,236022797
Kokku;2;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;0,199993066
Kokku;1;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;0,057419600
Kokku;1A;Mittemajandatavad metsad;2007;Mänd; Osakaal (%) ;0,005473868
Kokku;Kokku;Mittemajandatavad metsad;2007;Mänd;    Pindala      (tuh ha);114,270486139
Kokku;5A-5B;Mittemajandatavad metsad;2007;Mänd;    Pindala      (tuh ha);21,632409239
Kokku;5;Mittemajandatavad metsad;2007;Mänd;    Pindala      (tuh ha);17,820623453
Kokku;4;Mittemajandatavad metsad;2007;Mänd;    Pindala      (tuh ha);17,806841568
Kokku;3;Mittemajandatavad metsad;2007;Mänd;    Pindala      (tuh ha);26,970439734
Kokku;2;Mittemajandatavad metsad;2007;Mänd;    Pindala      (tuh ha);22,853304926
