Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,094333306
Kokku;5A-5B;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,167836184
Kokku;5;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,154900269
Kokku;4;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,153685607
Kokku;3;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,155606922
Kokku;2;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,152937717
Kokku;1;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,190491991
Kokku;1A;Mittemajandatavad metsad;2011;Mänd;Suht.viga           (± %);0,354714652
Kokku;Kokku;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;0,176560305
Kokku;5;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;0,143922258
Kokku;4;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;0,162325579
Kokku;3;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;0,196712202
Kokku;2;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;0,191587526
Kokku;1;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;0,099854297
Kokku;1A;Mittemajandatavad metsad;2011;Mänd; Osakaal (%) ;0,029037832
Kokku;Kokku;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);114,170020926
Kokku;5A-5B;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);20,157893738
Kokku;5;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);16,431607262
Kokku;4;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);18,532714697
Kokku;3;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);22,458636262
Kokku;2;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);21,873551885
Kokku;1;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);11,400367219
Kokku;1A;Mittemajandatavad metsad;2011;Mänd;    Pindala      (tuh ha);3,315249863
Kokku;Kokku;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);0,160924468
Kokku;5A-5B;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);0,864563869
Kokku;3;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);0,386115535
Kokku;2;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);0,225573735
Kokku;1;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);0,228101819
Kokku;1A;Mittemajandatavad metsad;2011;Kuusk;Suht.viga           (± %);0,223838662
Kokku;Kokku;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;0,018949192
Kokku;3;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;0,099733385
Kokku;2;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;0,347937475
Kokku;1;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;0,318030914
Kokku;1A;Mittemajandatavad metsad;2011;Kuusk; Osakaal (%) ;0,215349035
Kokku;Kokku;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);21,902874586
Kokku;5A-5B;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);0,415041766
Kokku;3;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);2,184447821
Kokku;2;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);7,620830884
Kokku;1;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);6,965791217
Kokku;1A;Mittemajandatavad metsad;2011;Kuusk;    Pindala      (tuh ha);4,716762898
Kokku;Kokku;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,118602257
Kokku;5A-5B;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,473810174
Kokku;5;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,432780631
Kokku;4;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,229407302
Kokku;3;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,167652736
Kokku;2;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,184352811
Kokku;1;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,200136394
Kokku;1A;Mittemajandatavad metsad;2011;Kask;Suht.viga           (± %);0,295712895
Kokku;Kokku;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;0,023112173
Kokku;5;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;0,033017390
Kokku;4;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;0,127645890
Kokku;3;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;0,210529444
Kokku;2;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;0,337401406
Kokku;1;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;0,195655440
Kokku;1A;Mittemajandatavad metsad;2011;Kask; Osakaal (%) ;0,072638258
Kokku;Kokku;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);62,851995044
Kokku;5A-5B;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);1,452646180
Kokku;5;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);2,075208828
Kokku;4;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);8,022798834
Kokku;3;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);13,232195555
Kokku;2;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);21,206351495
Kokku;1;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);12,297334730
Kokku;1A;Mittemajandatavad metsad;2011;Kask;    Pindala      (tuh ha);4,565459422
Kokku;Kokku;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);0,204382383
Kokku;5A-5B;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);1,000166716
Kokku;3;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);0,999785002
Kokku;2;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);0,382483058
Kokku;1;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);0,381648888
Kokku;1A;Mittemajandatavad metsad;2011;Haab;Suht.viga           (± %);0,285685559
Kokku;Kokku;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;0,022820057
Kokku;3;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;0,022820057
Kokku;2;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;0,251020627
Kokku;1;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;0,251399440
Kokku;1A;Mittemajandatavad metsad;2011;Haab; Osakaal (%) ;0,451939819
Kokku;Kokku;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);9,093793358
Kokku;5A-5B;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);0,207520883
Kokku;3;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);0,207520883
Kokku;2;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);2,282729711
Kokku;1;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);2,286174558
Kokku;1A;Mittemajandatavad metsad;2011;Haab;    Pindala      (tuh ha);4,109847324
Kokku;Kokku;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);0,256438088
Kokku;5A-5B;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);0,790237069
Kokku;3;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);0,460142427
Kokku;2;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);0,323101494
Kokku;1;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);0,499139894
Kokku;1A;Mittemajandatavad metsad;2011;Sanglepp;Suht.viga           (± %);0,789814308
Kokku;Kokku;Mittemajandatavad metsad;2011;Sanglepp; Osakaal (%) ;1
