Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,8
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,3
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;7,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,6
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,3
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;7,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;8,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;10,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;11,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;11,8
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;12,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;5,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;3,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;3,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;5,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;6,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;7,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;8,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;10,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;10,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;12,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;13,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;13,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;15,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;16,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;16,8
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;17,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;19,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;17,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;17,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;18,9
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;20,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;4,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;10,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;8,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;9,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;12,5
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;15,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;14,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;17,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;18,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;21,5
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;20,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;21,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;22,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;22,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;19,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;23,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;25,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;26,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;26,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;26,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;28,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;28,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;28,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;31,2
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;34,9
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;13,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;8,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;7,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;6,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;7,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;12,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,2
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;12,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,8
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;0,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;0,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;0,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,9
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;4,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;4,2
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,0
