Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;2,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;3,9
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;4,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;4,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,3
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,4
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,0
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,9
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;2,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,3
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;3,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;4,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;5,4
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;5,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;6,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;6,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;6,6
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;5,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;2,6
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;3,6
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,3
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,2
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;6,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;5,9
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,8
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,4
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;4,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;3,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;3,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;4,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;4,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;5,6
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;4,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;3,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,9
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,4
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,7
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;1,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;2,7
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;3,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,3
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,4
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;0,9
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,1
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,2
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;2,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,8
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,6
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;1,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;1,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;1,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,9
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;0,6
