Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;21,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;19,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;18,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;16,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;18,0
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;17,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;61,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;52,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;55,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;58,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;59,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;57,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;58,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;58,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;51,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;49,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;49,1
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;50,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;46,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;48,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;49,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;48,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;44,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;42,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;39,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;34,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;31,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;30,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;30,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;30,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;31,7
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;31,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;49,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;44,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;44,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;42,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;48,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;46,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;45,3
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;45,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;42,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;36,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;35,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;34,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;32,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;34,1
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;32,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;31,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;31,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;29,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;30,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;31,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;32,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;32,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;34,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;33,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;34,7
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;34,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;20,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;23,9
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;23,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;26,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;29,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;30,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;29,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;29,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;24,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;25,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;28,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;30,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;31,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;33,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;36,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;36,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;36,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;36,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;42,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;42,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;44,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;45,9
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;48,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;46,7
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;48,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;22,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;17,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;18,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;16,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;19,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;20,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;23,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;24,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;25,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;28,4
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;28,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;29,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;32,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;36,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;42,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;44,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;43,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;43,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;43,4
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;43,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;47,9
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;52,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;54,4
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;54,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;4,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;6,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;10,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;9,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;9,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;8,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;9,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;6,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;5,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;5,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;6,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;6,5
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;6,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;7,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;9,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;8,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;8,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;8,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;7,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;7,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;7,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;7,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;7,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;7,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;6,5
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;5,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;2,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;2,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;2,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;2,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;2,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;5,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;3,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;2,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;2,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;3,1
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;3,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;3,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;3,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;4,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;6,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;7,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;7,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;7,6
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;6,7
