Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,036922141
Kokku;5A-5B;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,148988790
Kokku;5;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,117038127
Kokku;4;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,089075923
Kokku;3;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,063410812
Kokku;2;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,052891936
Kokku;1;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,056390698
Kokku;1A;Majandatav metsamaa;2012;Mänd;Suht.viga           (± %);0,090085304
Kokku;Kokku;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;0,038649175
Kokku;5;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;0,047360016
Kokku;4;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;0,088154925
Kokku;3;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;0,188160815
Kokku;2;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;0,292679261
Kokku;1;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;0,263149335
Kokku;1A;Majandatav metsamaa;2012;Mänd; Osakaal (%) ;0,081846473
Kokku;Kokku;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);568,920049545
Kokku;5A-5B;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);21,988290528
Kokku;5;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);26,944062742
Kokku;4;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);50,153104153
Kokku;3;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);107,048459968
Kokku;2;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);166,511099840
Kokku;1;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);149,710932841
Kokku;1A;Majandatav metsamaa;2012;Mänd;    Pindala      (tuh ha);46,564099473
Kokku;Kokku;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);0,039850521
Kokku;5A-5B;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);1,225022751
Kokku;5;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);0,612600514
Kokku;4;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);0,276176066
Kokku;3;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);0,127838305
Kokku;2;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);0,071224191
Kokku;1;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);0,050757469
Kokku;1A;Majandatav metsamaa;2012;Kuusk;Suht.viga           (± %);0,066904183
Kokku;Kokku;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;0,000664150
Kokku;5;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;0,002656602
Kokku;4;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;0,010225792
Kokku;3;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;0,048311899
Kokku;2;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;0,201241178
Kokku;1;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;0,467541738
Kokku;1A;Majandatav metsamaa;2012;Kuusk; Osakaal (%) ;0,269358641
Kokku;Kokku;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);313,764485127
Kokku;5A-5B;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);0,208386829
Kokku;5;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);0,833547316
Kokku;4;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);3,208490330
Kokku;3;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);15,158558075
Kokku;2;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);63,142334499
Kokku;1;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);146,697992711
Kokku;1A;Majandatav metsamaa;2012;Kuusk;    Pindala      (tuh ha);84,515175366
Kokku;Kokku;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,029777353
Kokku;5A-5B;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,352753107
Kokku;5;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,247340180
Kokku;4;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,105517984
Kokku;3;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,060819849
Kokku;2;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,044387903
Kokku;1;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,044932739
Kokku;1A;Majandatav metsamaa;2012;Kask;Suht.viga           (± %);0,082603218
Kokku;Kokku;Majandatav metsamaa;2012;Kask; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2012;Kask; Osakaal (%) ;0,004170314
Kokku;5;Majandatav metsamaa;2012;Kask; Osakaal (%) ;0,013702296
Kokku;4;Majandatav metsamaa;2012;Kask; Osakaal (%) ;0,047800380
Kokku;3;Majandatav metsamaa;2012;Kask; Osakaal (%) ;0,159102372
Kokku;2;Majandatav metsamaa;2012;Kask; Osakaal (%) ;0,361822369
Kokku;1;Majandatav metsamaa;2012;Kask; Osakaal (%) ;0,326755277
Kokku;1A;Majandatav metsamaa;2012;Kask; Osakaal (%) ;0,086646992
Kokku;Kokku;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);599,629203837
Kokku;5A-5B;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);2,500641949
Kokku;5;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);8,216296736
Kokku;4;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);28,662503889
Kokku;3;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);95,402428606
Kokku;2;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);216,959258904
Kokku;1;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);195,932006755
Kokku;1A;Majandatav metsamaa;2012;Kask;    Pindala      (tuh ha);51,956066998
Kokku;Kokku;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);0,058968848
Kokku;5A-5B;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);
Kokku;4;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);0,674881381
Kokku;3;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);0,309387185
Kokku;2;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);0,138904198
Kokku;1;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);0,078121772
Kokku;1A;Majandatav metsamaa;2012;Haab;Suht.viga           (± %);0,098580436
Kokku;Kokku;Majandatav metsamaa;2012;Haab; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2012;Haab; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2012;Haab; Osakaal (%) ;
Kokku;4;Majandatav metsamaa;2012;Haab; Osakaal (%) ;0,008846987
Kokku;3;Majandatav metsamaa;2012;Haab; Osakaal (%) ;0,030367576
Kokku;2;Majandatav metsamaa;2012;Haab; Osakaal (%) ;0,164329291
Kokku;1;Majandatav metsamaa;2012;Haab; Osakaal (%) ;0,490247545
Kokku;1A;Majandatav metsamaa;2012;Haab; Osakaal (%) ;0,306208600
Kokku;Kokku;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);106,256944275
Kokku;5A-5B;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);
Kokku;5;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);
Kokku;4;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);0,940053825
Kokku;3;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);3,226765855
Kokku;2;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);17,461128343
Kokku;1;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);52,092206114
Kokku;1A;Majandatav metsamaa;2012;Haab;    Pindala      (tuh ha);32,536790138
Kokku;Kokku;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);0,079480198
Kokku;5A-5B;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);1,000148666
Kokku;4;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);0,485411171
Kokku;3;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);0,183714120
Kokku;2;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);0,100801052
Kokku;1;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);0,127068118
Kokku;1A;Majandatav metsamaa;2012;Sanglepp;Suht.viga           (± %);0,282127797
Kokku;Kokku;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;0,003463754
Kokku;4;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;0,014393976
Kokku;3;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;0,108580031
Kokku;2;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;0,492832281
Kokku;1;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;0,328773647
Kokku;1A;Majandatav metsamaa;2012;Sanglepp; Osakaal (%) ;0,051956311
Kokku;Kokku;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);60,162131941
Kokku;5A-5B;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);
Kokku;5;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);0,208386829
Kokku;4;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);0,865972307
Kokku;3;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);6,532406125
Kokku;2;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);29,649840686
Kokku;1;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);19,779723558
Kokku;1A;Majandatav metsamaa;2012;Sanglepp;    Pindala      (tuh ha);3,125802436
Kokku;Kokku;Majandatav metsamaa;2012;Hall lepp;Suht.viga           (± %);0,048541847
Kokku;5A-5B;Majandatav metsamaa;2012;Hall lepp;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2012;Hall lepp;Suht.viga           (± %);
