Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,029677147
Kokku;5A-5B;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,140760430
Kokku;5;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,093329810
Kokku;4;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,076270365
Kokku;3;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,054279352
Kokku;2;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,043596804
Kokku;1;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,047130605
Kokku;1A;Majandatav metsamaa;2018;Mänd;Suht.viga           (± %);0,068286411
Kokku;Kokku;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;0,031985685
Kokku;5;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;0,049625457
Kokku;4;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;0,089705683
Kokku;3;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;0,185701295
Kokku;2;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;0,283446214
Kokku;1;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;0,269533145
Kokku;1A;Majandatav metsamaa;2018;Mänd; Osakaal (%) ;0,090002521
Kokku;Kokku;Majandatav metsamaa;2018;Mänd;    Pindala      (tuh ha);543,724546390
Kokku;5A-5B;Majandatav metsamaa;2018;Mänd;    Pindala      (tuh ha);17,391402270
Kokku;5;Majandatav metsamaa;2018;Mänd;    Pindala      (tuh ha);26,982578878
Kokku;4;Majandatav metsamaa;2018;Mänd;    Pindala      (tuh ha);48,775181899
Kokku;3;Majandatav metsamaa;2018;Mänd;    Pindala      (tuh ha);100,970352314
Kokku;2;Majandatav metsamaa;2018;Mänd;    Pindala      (tuh ha);154,116664222
Kokku;1;Majandatav metsamaa;2018;Mänd;    Pindala      (tuh ha);146,551787031
