Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,085769867
Kokku;5A-5B;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,162745812
Kokku;5;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,166030249
Kokku;4;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,164054520
Kokku;3;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,136398474
Kokku;2;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,132914575
Kokku;1;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,151618412
Kokku;1A;Mittemajandatavad metsad;2016;Mänd;Suht.viga           (± %);0,224355183
Kokku;Kokku;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;0,154670729
Kokku;5;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;0,115763963
Kokku;4;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;0,148262841
Kokku;3;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;0,194301969
Kokku;2;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;0,218186606
Kokku;1;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;0,136705162
Kokku;1A;Mittemajandatavad metsad;2016;Mänd; Osakaal (%) ;0,032108729
Kokku;Kokku;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);141,763988811
Kokku;5A-5B;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);21,926739497
Kokku;5;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);16,411161141
Kokku;4;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);21,018331723
Kokku;3;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);27,545022216
Kokku;2;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);30,931003553
Kokku;1;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);19,379869123
Kokku;1A;Mittemajandatavad metsad;2016;Mänd;    Pindala      (tuh ha);4,551861557
Kokku;Kokku;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);0,108850927
Kokku;5A-5B;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);0,999636054
Kokku;4;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);0,519406657
Kokku;3;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);0,267467704
Kokku;2;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);0,182155853
Kokku;1;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);0,143942244
Kokku;1A;Mittemajandatavad metsad;2016;Kuusk;Suht.viga           (± %);0,169983750
Kokku;Kokku;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;0,003772043
Kokku;4;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;0,018860217
Kokku;3;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;0,081412012
Kokku;2;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;0,210979815
Kokku;1;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;0,385288578
Kokku;1A;Mittemajandatavad metsad;2016;Kuusk; Osakaal (%) ;0,299687335
Kokku;Kokku;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);46,008413689
Kokku;5A-5B;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);0,173545731
Kokku;4;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);0,867728654
Kokku;3;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);3,745637510
Kokku;2;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);9,706846593
Kokku;1;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);17,726516300
Kokku;1A;Mittemajandatavad metsad;2016;Kuusk;    Pindala      (tuh ha);13,788138901
Kokku;Kokku;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,096806361
Kokku;5A-5B;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,471603735
Kokku;5;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,441482315
Kokku;4;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,240154179
Kokku;3;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,184310793
Kokku;2;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,144034001
Kokku;1;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,138107459
Kokku;1A;Mittemajandatavad metsad;2016;Kask;Suht.viga           (± %);0,253050429
Kokku;Kokku;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;0,017616190
Kokku;5;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;0,017616190
Kokku;4;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;0,108890297
Kokku;3;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;0,141316638
Kokku;2;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;0,338019680
Kokku;1;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;0,267557561
Kokku;1A;Mittemajandatavad metsad;2016;Kask; Osakaal (%) ;0,108983442
Kokku;Kokku;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);78,811923614
Kokku;5A-5B;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);1,388365847
Kokku;5;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);1,388365847
Kokku;4;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);8,581853747
Kokku;3;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);11,137436117
Kokku;2;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);26,639981229
Kokku;1;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);21,086726096
Kokku;1A;Mittemajandatavad metsad;2016;Kask;    Pindala      (tuh ha);8,589194732
Kokku;Kokku;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);0,166961983
Kokku;5A-5B;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);
Kokku;3;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);1,322721301
Kokku;2;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);0,494757793
Kokku;1;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);0,216463044
Kokku;1A;Mittemajandatavad metsad;2016;Haab;Suht.viga           (± %);0,237143969
Kokku;Kokku;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;
Kokku;3;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;0,012474614
Kokku;2;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;0,124746142
Kokku;1;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;0,469690430
Kokku;1A;Mittemajandatavad metsad;2016;Haab; Osakaal (%) ;0,393088814
Kokku;Kokku;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);13,911911716
Kokku;5A-5B;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);
Kokku;3;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);0,173545731
Kokku;2;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);1,735457309
Kokku;1;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);6,534291796
Kokku;1A;Mittemajandatavad metsad;2016;Haab;    Pindala      (tuh ha);5,468616881
