Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;29,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;49,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;51,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;53,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;53,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;54,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;51,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;53,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;52,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;48,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;43,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;45,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;42,5
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;38,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;36,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;36,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;36,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;33,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;32,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;32,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;31,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;31,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;30,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;28,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;28,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;28,3
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;25,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;33,2
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;30,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;29,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;32,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;33,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;30,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;28,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;28,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;29,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;26,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;26,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;24,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;24,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;23,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;23,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;26,2
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;24,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;24,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;24,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;26,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;26,6
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;25,9
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;33,6
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;28,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;25,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;21,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;20,2
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;20,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;18,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;18,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;22,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;22,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;20,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;22,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;22,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;21,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;25,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;24,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;26,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;26,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;26,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;25,7
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;26,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;23,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;22,2
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;20,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;8,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;7,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;6,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;7,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;8,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;10,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;10,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,2
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,9
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;13,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;12,4
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;10,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;11,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;15,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;16,5
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;17,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;22,3
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;24,6
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;24,2
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;24,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;22,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;20,4
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;19,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;19,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;17,8
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;18,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;19,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;17,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;18,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;21,2
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;22,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;21,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;23,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;24,2
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;23,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;24,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;25,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27,7
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;29,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;10,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,1
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,5
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,4
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,3
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;12,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;11,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,5
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;15,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;16,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;16,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;14,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;16,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;13,8
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;11,7
