Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;280,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;285,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;274,0
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;258,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;248,4
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;247,5
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;242,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;234,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;241,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;238,8
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;242,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;237,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;234,9
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;232,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;221,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;213,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;206,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;204,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;201,6
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;201,0
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;194,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;198,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;185,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;191,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;190,2
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;200,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;197,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;194,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;188,8
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;178,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;162,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;164,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;166,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;163,2
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;166,3
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;164,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;156,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;160,3
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;162,2
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;167,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;175,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;184,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;189,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;195,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;205,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;212,1
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;215,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;127,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;139,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;135,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;138,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;139,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;145,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;140,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;139,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;141,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;135,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;132,7
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;140,5
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;146,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;156,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;174,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;190,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;201,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;207,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;210,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;214,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;214,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;213,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;212,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;207,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;204,6
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;208,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;111,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;98,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;88,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;88,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;96,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;104,8
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;111,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;122,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;131,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;142,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;139,0
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;141,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;145,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;144,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;139,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;147,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;156,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;159,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;162,8
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;167,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;171,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;177,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;190,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;204,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;218,7
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;230,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;86,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;89,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;94,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;95,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;95,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;93,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;93,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;87,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;83,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;81,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;82,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;81,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;85,1
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;85,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;87,8
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;90,6
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;93,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;93,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;97,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;102,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;109,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;116,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;124,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;128,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;130,4
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;133,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;52,2
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;58,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;65,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;67,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;68,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;70,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;70,3
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;67,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;64,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;65,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;63,0
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;59,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;59,3
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;62,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;64,8
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;68,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;69,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;76,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;75,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;79,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;81,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;88,8
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;83,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;84,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;81,7
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;81,1
