Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,033872413
Kokku;5A-5B;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,163562321
Kokku;5;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,107279468
Kokku;4;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,086421554
Kokku;3;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,061456064
Kokku;2;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,049610479
Kokku;1;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,053228865
Kokku;1A;Majandatav metsamaa;2017;Mänd;Suht.viga           (± %);0,078730622
Kokku;Kokku;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;0,028451077
Kokku;5;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;0,047366183
Kokku;4;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;0,087202704
Kokku;3;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;0,184269037
Kokku;2;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;0,290096035
Kokku;1;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;0,272263694
Kokku;1A;Majandatav metsamaa;2017;Mänd; Osakaal (%) ;0,090351269
Kokku;Kokku;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);534,863472201
Kokku;5A-5B;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);15,217441967
Kokku;5;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);25,334441313
Kokku;4;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);46,641541142
Kokku;3;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);98,558776868
Kokku;2;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);155,161772442
Kokku;1;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);145,623904966
Kokku;1A;Majandatav metsamaa;2017;Mänd;    Pindala      (tuh ha);48,325593503
Kokku;Kokku;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,034237494
Kokku;5A-5B;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,530127932
Kokku;5;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,607132831
Kokku;4;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,241092117
Kokku;3;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,117495474
Kokku;2;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,068838296
Kokku;1;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,045617570
Kokku;1A;Majandatav metsamaa;2017;Kuusk;Suht.viga           (± %);0,053252030
Kokku;Kokku;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;0,002016058
Kokku;5;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;0,001901243
Kokku;4;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;0,012062025
Kokku;3;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;0,051889754
Kokku;2;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;0,157674939
Kokku;1;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;0,401089397
Kokku;1A;Majandatav metsamaa;2017;Kuusk; Osakaal (%) ;0,373366584
Kokku;Kokku;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);324,752164791
Kokku;5A-5B;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);0,654719201
Kokku;5;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);0,617432942
Kokku;4;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);3,917168610
Kokku;3;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);16,851310101
Kokku;2;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);51,205277699
Kokku;1;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);130,254649984
Kokku;1A;Majandatav metsamaa;2017;Kuusk;    Pindala      (tuh ha);121,251606254
Kokku;Kokku;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,026712348
Kokku;5A-5B;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,436044585
Kokku;5;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,271156891
Kokku;4;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,115688352
Kokku;3;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,064349126
Kokku;2;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,043311381
Kokku;1;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,037258589
Kokku;1A;Majandatav metsamaa;2017;Kask;Suht.viga           (± %);0,068420774
Kokku;Kokku;Majandatav metsamaa;2017;Kask; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2017;Kask; Osakaal (%) ;0,001454651
Kokku;5;Majandatav metsamaa;2017;Kask; Osakaal (%) ;0,007418719
Kokku;4;Majandatav metsamaa;2017;Kask; Osakaal (%) ;0,033539270
Kokku;3;Majandatav metsamaa;2017;Kask; Osakaal (%) ;0,131601754
Kokku;2;Majandatav metsamaa;2017;Kask; Osakaal (%) ;0,324864318
Kokku;1;Majandatav metsamaa;2017;Kask; Osakaal (%) ;0,397914171
Kokku;1A;Majandatav metsamaa;2017;Kask; Osakaal (%) ;0,103207118
Kokku;Kokku;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);562,608605980
Kokku;5A-5B;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);0,818399001
Kokku;5;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);4,173834905
Kokku;4;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);18,869482037
Kokku;3;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);74,040279359
Kokku;2;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);182,771461186
Kokku;1;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);223,869936791
Kokku;1A;Majandatav metsamaa;2017;Kask;    Pindala      (tuh ha);58,065212701
Kokku;Kokku;Majandatav metsamaa;2017;Haab;Suht.viga           (± %);0,054319634
Kokku;5A-5B;Majandatav metsamaa;2017;Haab;Suht.viga           (± %);
