Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,035765618
Kokku;5A-5B;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,130325008
Kokku;5;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,102441263
Kokku;4;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,075259959
Kokku;3;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,059804535
Kokku;2;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,051340140
Kokku;1;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,060779327
Kokku;1A;Majandatav metsamaa;2007;Mänd;Suht.viga           (± %);0,112656219
Kokku;Kokku;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;0,046064434
Kokku;5;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;0,059446224
Kokku;4;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;0,107026053
Kokku;3;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;0,229595897
Kokku;2;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;0,321181817
Kokku;1;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;0,196478907
Kokku;1A;Majandatav metsamaa;2007;Mänd; Osakaal (%) ;0,040206667
Kokku;Kokku;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);619,724678084
Kokku;5A-5B;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);28,547266671
Kokku;5;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);36,840291736
Kokku;4;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);66,326686481
Kokku;3;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);142,286243266
Kokku;2;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);199,044298456
Kokku;1;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);121,762827480
Kokku;1A;Majandatav metsamaa;2007;Mänd;    Pindala      (tuh ha);24,917063993
Kokku;Kokku;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);0,037135091
Kokku;5A-5B;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);1,224123909
Kokku;5;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);0,707218027
Kokku;4;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);0,213826402
Kokku;3;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);0,101681276
Kokku;2;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);0,058635631
Kokku;1;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);0,049760398
Kokku;1A;Majandatav metsamaa;2007;Kuusk;Suht.viga           (± %);0,067506867
Kokku;Kokku;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;0,000647460
Kokku;5;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;0,001294920
Kokku;4;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;0,020825687
Kokku;3;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;0,091361360
Kokku;2;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;0,272568050
Kokku;1;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;0,418572655
Kokku;1A;Majandatav metsamaa;2007;Kuusk; Osakaal (%) ;0,194729868
Kokku;Kokku;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);322,028334374
Kokku;5A-5B;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);0,208500527
Kokku;5;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);0,417001054
Kokku;4;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);6,706461155
Kokku;3;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);29,420946429
Kokku;2;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);87,774635304
Kokku;1;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);134,792254770
Kokku;1A;Majandatav metsamaa;2007;Kuusk;    Pindala      (tuh ha);62,708535134
Kokku;Kokku;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,028483024
Kokku;5A-5B;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,266456712
Kokku;5;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,162406233
Kokku;4;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,101098791
Kokku;3;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,054455584
Kokku;2;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,041083584
Kokku;1;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,047086798
Kokku;1A;Majandatav metsamaa;2007;Kask;Suht.viga           (± %);0,104644756
Kokku;Kokku;Majandatav metsamaa;2007;Kask; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2007;Kask; Osakaal (%) ;0,005420974
Kokku;5;Majandatav metsamaa;2007;Kask; Osakaal (%) ;0,017861929
Kokku;4;Majandatav metsamaa;2007;Kask; Osakaal (%) ;0,071708030
Kokku;3;Majandatav metsamaa;2007;Kask; Osakaal (%) ;0,206865888
Kokku;2;Majandatav metsamaa;2007;Kask; Osakaal (%) ;0,387873874
Kokku;1;Majandatav metsamaa;2007;Kask; Osakaal (%) ;0,259707338
Kokku;1A;Majandatav metsamaa;2007;Kask; Osakaal (%) ;0,050561967
Kokku;Kokku;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);576,927296937
Kokku;5A-5B;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);3,127507907
Kokku;5;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);10,305034302
Kokku;4;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);41,370320139
Kokku;3;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);119,346577422
Kokku;2;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);223,775025528
Kokku;1;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);149,832252643
Kokku;1A;Majandatav metsamaa;2007;Kask;    Pindala      (tuh ha);29,170578996
Kokku;Kokku;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);0,058208111
Kokku;5A-5B;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);
Kokku;4;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);0,999767014
Kokku;3;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);0,211616269
Kokku;2;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);0,100651771
Kokku;1;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);0,075296709
Kokku;1A;Majandatav metsamaa;2007;Haab;Suht.viga           (± %);0,133385158
Kokku;Kokku;Majandatav metsamaa;2007;Haab; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2007;Haab; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2007;Haab; Osakaal (%) ;
Kokku;4;Majandatav metsamaa;2007;Haab; Osakaal (%) ;0,001225988
Kokku;3;Majandatav metsamaa;2007;Haab; Osakaal (%) ;0,051755151
Kokku;2;Majandatav metsamaa;2007;Haab; Osakaal (%) ;0,270032043
Kokku;1;Majandatav metsamaa;2007;Haab; Osakaal (%) ;0,491993369
Kokku;1A;Majandatav metsamaa;2007;Haab; Osakaal (%) ;0,184993449
