Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;15...16;2022;Kuusk;Suht.viga           (± %);0,094251971
Kokku;13...14;2022;Kuusk;Suht.viga           (± %);0,098111297
Kokku;11...12;2022;Kuusk;Suht.viga           (± %);0,098340657
Kokku;9...10;2022;Kuusk;Suht.viga           (± %);0,117317653
Kokku;7...8;2022;Kuusk;Suht.viga           (± %);0,109935949
Kokku;5...6;2022;Kuusk;Suht.viga           (± %);0,115661096
Kokku;3...4;2022;Kuusk;Suht.viga           (± %);0,109291523
Kokku;   ...2;2022;Kuusk;Suht.viga           (± %);0,106806477
Kokku;Kokku;2022;Kuusk; Osakaal (%) ;1
Kokku;51...;2022;Kuusk; Osakaal (%) ;0,001295762
Kokku;49...50;2022;Kuusk; Osakaal (%) ;0,000431921
Kokku;47...48;2022;Kuusk; Osakaal (%) ;0,001861665
Kokku;45...46;2022;Kuusk; Osakaal (%) ;0,003887287
Kokku;43...44;2022;Kuusk; Osakaal (%) ;0,004751129
Kokku;41...42;2022;Kuusk; Osakaal (%) ;0,006146363
Kokku;39...40;2022;Kuusk; Osakaal (%) ;0,016548787
Kokku;37...38;2022;Kuusk; Osakaal (%) ;0,023014555
Kokku;35...36;2022;Kuusk; Osakaal (%) ;0,025070325
Kokku;33...34;2022;Kuusk; Osakaal (%) ;0,029669850
Kokku;31...32;2022;Kuusk; Osakaal (%) ;0,036492860
Kokku;29...30;2022;Kuusk; Osakaal (%) ;0,058208975
Kokku;27...28;2022;Kuusk; Osakaal (%) ;0,081616146
Kokku;25...26;2022;Kuusk; Osakaal (%) ;0,090558159
Kokku;23...24;2022;Kuusk; Osakaal (%) ;0,077373258
Kokku;21...22;2022;Kuusk; Osakaal (%) ;0,074280403
Kokku;19...20;2022;Kuusk; Osakaal (%) ;0,054392350
Kokku;17...18;2022;Kuusk; Osakaal (%) ;0,065307680
Kokku;15...16;2022;Kuusk; Osakaal (%) ;0,055789311
Kokku;13...14;2022;Kuusk; Osakaal (%) ;0,050338816
Kokku;11...12;2022;Kuusk; Osakaal (%) ;0,049007247
Kokku;9...10;2022;Kuusk; Osakaal (%) ;0,034059289
Kokku;7...8;2022;Kuusk; Osakaal (%) ;0,036963395
Kokku;5...6;2022;Kuusk; Osakaal (%) ;0,040103934
Kokku;3...4;2022;Kuusk; Osakaal (%) ;0,037067963
Kokku;   ...2;2022;Kuusk; Osakaal (%) ;0,045762572
Kokku;Kokku;2022;Kuusk;    Pindala      (tuh ha);361,514959342
Kokku;51...;2022;Kuusk;    Pindala      (tuh ha);0,468437507
Kokku;49...50;2022;Kuusk;    Pindala      (tuh ha);0,156145836
Kokku;47...48;2022;Kuusk;    Pindala      (tuh ha);0,673019780
Kokku;45...46;2022;Kuusk;    Pindala      (tuh ha);1,405312520
Kokku;43...44;2022;Kuusk;    Pindala      (tuh ha);1,717604191
Kokku;41...42;2022;Kuusk;    Pindala      (tuh ha);2,222002083
Kokku;39...40;2022;Kuusk;    Pindala      (tuh ha);5,982634001
Kokku;37...38;2022;Kuusk;    Pindala      (tuh ha);8,320105930
Kokku;35...36;2022;Kuusk;    Pindala      (tuh ha);9,063297649
Kokku;33...34;2022;Kuusk;    Pindala      (tuh ha);10,726094651
Kokku;31...32;2022;Kuusk;    Pindala      (tuh ha);13,192714800
Kokku;29...30;2022;Kuusk;    Pindala      (tuh ha);21,043415119
Kokku;27...28;2022;Kuusk;    Pindala      (tuh ha);29,505457614
Kokku;25...26;2022;Kuusk;    Pindala      (tuh ha);32,738129232
Kokku;23...24;2022;Kuusk;    Pindala      (tuh ha);27,971590227
Kokku;21...22;2022;Kuusk;    Pindala      (tuh ha);26,853476743
Kokku;19...20;2022;Kuusk;    Pindala      (tuh ha);19,663648058
Kokku;17...18;2022;Kuusk;    Pindala      (tuh ha);23,609703155
Kokku;15...16;2022;Kuusk;    Pindala      (tuh ha);20,168670534
Kokku;13...14;2022;Kuusk;    Pindala      (tuh ha);18,198235006
Kokku;11...12;2022;Kuusk;    Pindala      (tuh ha);17,716853010
Kokku;9...10;2022;Kuusk;    Pindala      (tuh ha);12,312942319
Kokku;7...8;2022;Kuusk;    Pindala      (tuh ha);13,362820074
Kokku;5...6;2022;Kuusk;    Pindala      (tuh ha);14,498172058
Kokku;3...4;2022;Kuusk;    Pindala      (tuh ha);13,400622980
Kokku;   ...2;2022;Kuusk;    Pindala      (tuh ha);16,543854264
Kokku;Kokku;2022;Kask;Suht.viga           (± %);0,023119296
Kokku;51...;2022;Kask;Suht.viga           (± %);0,706980674
Kokku;49...50;2022;Kask;Suht.viga           (± %);
Kokku;47...48;2022;Kask;Suht.viga           (± %);0,729638782
Kokku;45...46;2022;Kask;Suht.viga           (± %);0,577366932
Kokku;43...44;2022;Kask;Suht.viga           (± %);0,577366933
Kokku;41...42;2022;Kask;Suht.viga           (± %);0,422776664
Kokku;39...40;2022;Kask;Suht.viga           (± %);0,342243200
Kokku;37...38;2022;Kask;Suht.viga           (± %);0,236263004
Kokku;35...36;2022;Kask;Suht.viga           (± %);0,156010335
Kokku;33...34;2022;Kask;Suht.viga           (± %);0,140620954
Kokku;31...32;2022;Kask;Suht.viga           (± %);0,117887302
Kokku;29...30;2022;Kask;Suht.viga           (± %);0,113355096
Kokku;27...28;2022;Kask;Suht.viga           (± %);0,083300732
Kokku;25...26;2022;Kask;Suht.viga           (± %);0,062233906
Kokku;23...24;2022;Kask;Suht.viga           (± %);0,063967289
Kokku;21...22;2022;Kask;Suht.viga           (± %);0,067181323
Kokku;19...20;2022;Kask;Suht.viga           (± %);0,062535521
Kokku;17...18;2022;Kask;Suht.viga           (± %);0,061668006
Kokku;15...16;2022;Kask;Suht.viga           (± %);0,058810863
Kokku;13...14;2022;Kask;Suht.viga           (± %);0,061890892
Kokku;11...12;2022;Kask;Suht.viga           (± %);0,063348933
Kokku;9...10;2022;Kask;Suht.viga           (± %);0,073885519
Kokku;7...8;2022;Kask;Suht.viga           (± %);0,074219459
Kokku;5...6;2022;Kask;Suht.viga           (± %);0,089396643
Kokku;3...4;2022;Kask;Suht.viga           (± %);0,084989910
Kokku;   ...2;2022;Kask;Suht.viga           (± %);0,068400619
Kokku;Kokku;2022;Kask; Osakaal (%) ;1
Kokku;51...;2022;Kask; Osakaal (%) ;0,000497334
Kokku;49...50;2022;Kask; Osakaal (%) ;
Kokku;47...48;2022;Kask; Osakaal (%) ;0,000396325
Kokku;45...46;2022;Kask; Osakaal (%) ;0,000746001
Kokku;43...44;2022;Kask; Osakaal (%) ;0,000746001
Kokku;41...42;2022;Kask; Osakaal (%) ;0,001269071
Kokku;39...40;2022;Kask; Osakaal (%) ;0,001989335
Kokku;37...38;2022;Kask; Osakaal (%) ;0,004967569
Kokku;35...36;2022;Kask; Osakaal (%) ;0,009438351
Kokku;33...34;2022;Kask; Osakaal (%) ;0,011451035
Kokku;31...32;2022;Kask; Osakaal (%) ;0,018235563
Kokku;29...30;2022;Kask; Osakaal (%) ;0,023922649
Kokku;27...28;2022;Kask; Osakaal (%) ;0,047173874
Kokku;25...26;2022;Kask; Osakaal (%) ;0,068602121
Kokku;23...24;2022;Kask; Osakaal (%) ;0,075321199
Kokku;21...22;2022;Kask; Osakaal (%) ;0,075070046
Kokku;19...20;2022;Kask; Osakaal (%) ;0,069844933
Kokku;17...18;2022;Kask; Osakaal (%) ;0,098141881
Kokku;15...16;2022;Kask; Osakaal (%) ;0,095616445
Kokku;13...14;2022;Kask; Osakaal (%) ;0,083325364
Kokku;11...12;2022;Kask; Osakaal (%) ;0,075842455
Kokku;9...10;2022;Kask; Osakaal (%) ;0,051561874
Kokku;7...8;2022;Kask; Osakaal (%) ;0,046617208
Kokku;5...6;2022;Kask; Osakaal (%) ;0,035645503
Kokku;3...4;2022;Kask; Osakaal (%) ;0,039305705
Kokku;   ...2;2022;Kask; Osakaal (%) ;0,064272159
Kokku;Kokku;2022;Kask;    Pindala      (tuh ha);627,931764658
Kokku;51...;2022;Kask;    Pindala      (tuh ha);0,312291671
Kokku;49...50;2022;Kask;    Pindala      (tuh ha);
Kokku;47...48;2022;Kask;    Pindala      (tuh ha);0,248865233
Kokku;45...46;2022;Kask;    Pindala      (tuh ha);0,468437507
Kokku;43...44;2022;Kask;    Pindala      (tuh ha);0,468437507
Kokku;41...42;2022;Kask;    Pindala      (tuh ha);0,796890272
Kokku;39...40;2022;Kask;    Pindala      (tuh ha);1,249166684
Kokku;37...38;2022;Kask;    Pindala      (tuh ha);3,119294127
Kokku;35...36;2022;Kask;    Pindala      (tuh ha);5,926640104
Kokku;33...34;2022;Kask;    Pindala      (tuh ha);7,190468883
Kokku;31...32;2022;Kask;    Pindala      (tuh ha);11,450689401
Kokku;29...30;2022;Kask;    Pindala      (tuh ha);15,021791503
Kokku;27...28;2022;Kask;    Pindala      (tuh ha);29,621973636
Kokku;25...26;2022;Kask;    Pindala      (tuh ha);43,077450648
Kokku;23...24;2022;Kask;    Pindala      (tuh ha);47,296573583
Kokku;21...22;2022;Kask;    Pindala      (tuh ha);47,138866289
Kokku;19...20;2022;Kask;    Pindala      (tuh ha);43,857851920
Kokku;17...18;2022;Kask;    Pindala      (tuh ha);61,626404816
Kokku;15...16;2022;Kask;    Pindala      (tuh ha);60,040603325
Kokku;13...14;2022;Kask;    Pindala      (tuh ha);52,322642581
Kokku;11...12;2022;Kask;    Pindala      (tuh ha);47,623886483
Kokku;9...10;2022;Kask;    Pindala      (tuh ha);32,377338664
Kokku;7...8;2022;Kask;    Pindala      (tuh ha);29,272425569
Kokku;5...6;2022;Kask;    Pindala      (tuh ha);22,382943399
Kokku;3...4;2022;Kask;    Pindala      (tuh ha);24,681300796
Kokku;   ...2;2022;Kask;    Pindala      (tuh ha);40,358530058
Kokku;Kokku;2022;Haab;Suht.viga           (± %);0,040960095
Kokku;51...;2022;Haab;Suht.viga           (± %);0,300390007
Kokku;49...50;2022;Haab;Suht.viga           (± %);0,412038277
Kokku;47...48;2022;Haab;Suht.viga           (± %);0,338144941
Kokku;45...46;2022;Haab;Suht.viga           (± %);0,290995355
Kokku;43...44;2022;Haab;Suht.viga           (± %);0,236895002
Kokku;41...42;2022;Haab;Suht.viga           (± %);0,249308484
Kokku;39...40;2022;Haab;Suht.viga           (± %);0,186027789
Kokku;37...38;2022;Haab;Suht.viga           (± %);0,192657966
Kokku;35...36;2022;Haab;Suht.viga           (± %);0,147262659
Kokku;33...34;2022;Haab;Suht.viga           (± %);0,158094065
Kokku;31...32;2022;Haab;Suht.viga           (± %);0,161257995
Kokku;29...30;2022;Haab;Suht.viga           (± %);0,130800186
Kokku;27...28;2022;Haab;Suht.viga           (± %);0,167622700
Kokku;25...26;2022;Haab;Suht.viga           (± %);0,189434252
Kokku;23...24;2022;Haab;Suht.viga           (± %);0,217879307
Kokku;21...22;2022;Haab;Suht.viga           (± %);0,233340729
Kokku;19...20;2022;Haab;Suht.viga           (± %);0,296704165
Kokku;17...18;2022;Haab;Suht.viga           (± %);0,268655240
Kokku;15...16;2022;Haab;Suht.viga           (± %);0,199530584
Kokku;13...14;2022;Haab;Suht.viga           (± %);0,274908706
Kokku;11...12;2022;Haab;Suht.viga           (± %);0,146709751
Kokku;9...10;2022;Haab;Suht.viga           (± %);0,163826075
Kokku;7...8;2022;Haab;Suht.viga           (± %);0,177598789
Kokku;5...6;2022;Haab;Suht.viga           (± %);0,145037682
Kokku;3...4;2022;Haab;Suht.viga           (± %);0,121322351
Kokku;   ...2;2022;Haab;Suht.viga           (± %);0,100928084
Kokku;Kokku;2022;Haab; Osakaal (%) ;1
Kokku;51...;2022;Haab; Osakaal (%) ;0,014109216
Kokku;49...50;2022;Haab; Osakaal (%) ;0,006651085
Kokku;47...48;2022;Haab; Osakaal (%) ;0,009980977
Kokku;45...46;2022;Haab; Osakaal (%) ;0,012874072
Kokku;43...44;2022;Haab; Osakaal (%) ;0,019092004
Kokku;41...42;2022;Haab; Osakaal (%) ;0,018460851
Kokku;39...40;2022;Haab; Osakaal (%) ;0,037261265
Kokku;37...38;2022;Haab; Osakaal (%) ;0,042870501
Kokku;35...36;2022;Haab; Osakaal (%) ;0,054085329
Kokku;33...34;2022;Haab; Osakaal (%) ;0,047941118
Kokku;31...32;2022;Haab; Osakaal (%) ;0,048976147
Kokku;29...30;2022;Haab; Osakaal (%) ;0,066468401
Kokku;27...28;2022;Haab; Osakaal (%) ;0,044586417
Kokku;25...26;2022;Haab; Osakaal (%) ;0,032765951
Kokku;23...24;2022;Haab; Osakaal (%) ;0,029270745
Kokku;21...22;2022;Haab; Osakaal (%) ;0,021379225
Kokku;19...20;2022;Haab; Osakaal (%) ;0,012621400
Kokku;17...18;2022;Haab; Osakaal (%) ;0,015989505
Kokku;15...16;2022;Haab; Osakaal (%) ;0,025008351
Kokku;13...14;2022;Haab; Osakaal (%) ;0,017636520
Kokku;11...12;2022;Haab; Osakaal (%) ;0,057599583
Kokku;9...10;2022;Haab; Osakaal (%) ;0,049901594
Kokku;7...8;2022;Haab; Osakaal (%) ;0,039458658
Kokku;5...6;2022;Haab; Osakaal (%) ;0,062039753
Kokku;3...4;2022;Haab; Osakaal (%) ;0,086759100
Kokku;   ...2;2022;Haab; Osakaal (%) ;0,126212232
Kokku;Kokku;2022;Haab;    Pindala      (tuh ha);132,803266673
Kokku;51...;2022;Haab;    Pindala      (tuh ha);1,873750026
Kokku;49...50;2022;Haab;    Pindala      (tuh ha);0,883285762
Kokku;47...48;2022;Haab;    Pindala      (tuh ha);1,325506383
Kokku;45...46;2022;Haab;    Pindala      (tuh ha);1,709718826
Kokku;43...44;2022;Haab;    Pindala      (tuh ha);2,535480463
Kokku;41...42;2022;Haab;    Pindala      (tuh ha);2,451661378
Kokku;39...40;2022;Haab;    Pindala      (tuh ha);4,948417674
Kokku;37...38;2022;Haab;    Pindala      (tuh ha);5,693342611
Kokku;35...36;2022;Haab;    Pindala      (tuh ha);7,182708435
Kokku;33...34;2022;Haab;    Pindala      (tuh ha);6,366737142
Kokku;31...32;2022;Haab;    Pindala      (tuh ha);6,504192321
Kokku;29...30;2022;Haab;    Pindala      (tuh ha);8,827220760
Kokku;27...28;2022;Haab;    Pindala      (tuh ha);5,921221844
Kokku;25...26;2022;Haab;    Pindala      (tuh ha);4,351425301
Kokku;23...24;2022;Haab;    Pindala      (tuh ha);3,887250576
Kokku;21...22;2022;Haab;    Pindala      (tuh ha);2,839230957
Kokku;19...20;2022;Haab;    Pindala      (tuh ha);1,676163086
Kokku;17...18;2022;Haab;    Pindala      (tuh ha);2,123458447
Kokku;15...16;2022;Haab;    Pindala      (tuh ha);3,321190693
Kokku;13...14;2022;Haab;    Pindala      (tuh ha);2,342187533
Kokku;11...12;2022;Haab;    Pindala      (tuh ha);7,649412722
Kokku;9...10;2022;Haab;    Pindala      (tuh ha);6,627094708
Kokku;7...8;2022;Haab;    Pindala      (tuh ha);5,240238626
Kokku;5...6;2022;Haab;    Pindala      (tuh ha);8,239081856
Kokku;3...4;2022;Haab;    Pindala      (tuh ha);11,521891902
Kokku;   ...2;2022;Haab;    Pindala      (tuh ha);16,761396642
Kokku;Kokku;2022;Sanglepp;Suht.viga           (± %);0,058454736
Kokku;51...;2022;Sanglepp;Suht.viga           (± %);
Kokku;49...50;2022;Sanglepp;Suht.viga           (± %);
Kokku;47...48;2022;Sanglepp;Suht.viga           (± %);0,999605428
Kokku;45...46;2022;Sanglepp;Suht.viga           (± %);
Kokku;43...44;2022;Sanglepp;Suht.viga           (± %);
Kokku;41...42;2022;Sanglepp;Suht.viga           (± %);0,707018782
Kokku;39...40;2022;Sanglepp;Suht.viga           (± %);0,447150765
Kokku;37...38;2022;Sanglepp;Suht.viga           (± %);0,500143333
Kokku;35...36;2022;Sanglepp;Suht.viga           (± %);0,447256076
Kokku;33...34;2022;Sanglepp;Suht.viga           (± %);0,432739301
Kokku;31...32;2022;Sanglepp;Suht.viga           (± %);0,239535956
Kokku;29...30;2022;Sanglepp;Suht.viga           (± %);0,187802848
Kokku;27...28;2022;Sanglepp;Suht.viga           (± %);0,188239379
Kokku;25...26;2022;Sanglepp;Suht.viga           (± %);0,145709160
Kokku;23...24;2022;Sanglepp;Suht.viga           (± %);0,153778830
Kokku;21...22;2022;Sanglepp;Suht.viga           (± %);0,162898247
Kokku;19...20;2022;Sanglepp;Suht.viga           (± %);0,175631383
Kokku;17...18;2022;Sanglepp;Suht.viga           (± %);0,175561760
Kokku;15...16;2022;Sanglepp;Suht.viga           (± %);0,209217389
Kokku;13...14;2022;Sanglepp;Suht.viga           (± %);0,231454090
Kokku;11...12;2022;Sanglepp;Suht.viga           (± %);0,196138715
Kokku;9...10;2022;Sanglepp;Suht.viga           (± %);0,246423364
Kokku;7...8;2022;Sanglepp;Suht.viga           (± %);0,205591556
Kokku;5...6;2022;Sanglepp;Suht.viga           (± %);0,201372168
Kokku;3...4;2022;Sanglepp;Suht.viga           (± %);0,190291763
Kokku;   ...2;2022;Sanglepp;Suht.viga           (± %);0,152552952
Kokku;Kokku;2022;Sanglepp; Osakaal (%) ;1
Kokku;51...;2022;Sanglepp; Osakaal (%) ;
Kokku;49...50;2022;Sanglepp; Osakaal (%) ;
Kokku;47...48;2022;Sanglepp; Osakaal (%) ;0,000456473
Kokku;45...46;2022;Sanglepp; Osakaal (%) ;
Kokku;43...44;2022;Sanglepp; Osakaal (%) ;
Kokku;41...42;2022;Sanglepp; Osakaal (%) ;0,003632893
Kokku;39...40;2022;Sanglepp; Osakaal (%) ;0,009082231
Kokku;37...38;2022;Sanglepp; Osakaal (%) ;0,007146808
Kokku;35...36;2022;Sanglepp; Osakaal (%) ;0,009082231
Kokku;33...34;2022;Sanglepp; Osakaal (%) ;0,014531570
Kokku;31...32;2022;Sanglepp; Osakaal (%) ;0,030822187
Kokku;29...30;2022;Sanglepp; Osakaal (%) ;0,051532581
Kokku;27...28;2022;Sanglepp; Osakaal (%) ;0,069730830
Kokku;25...26;2022;Sanglepp; Osakaal (%) ;0,084748481
Kokku;23...24;2022;Sanglepp; Osakaal (%) ;0,088725954
Kokku;21...22;2022;Sanglepp; Osakaal (%) ;0,091858415
Kokku;19...20;2022;Sanglepp; Osakaal (%) ;0,061647644
Kokku;17...18;2022;Sanglepp; Osakaal (%) ;0,068671842
Kokku;15...16;2022;Sanglepp; Osakaal (%) ;0,046099045
Kokku;13...14;2022;Sanglepp; Osakaal (%) ;0,037281107
Kokku;11...12;2022;Sanglepp; Osakaal (%) ;0,048272423
Kokku;9...10;2022;Sanglepp; Osakaal (%) ;0,028035759
Kokku;7...8;2022;Sanglepp; Osakaal (%) ;0,052414466
Kokku;5...6;2022;Sanglepp; Osakaal (%) ;0,043921490
Kokku;3...4;2022;Sanglepp; Osakaal (%) ;0,061483256
Kokku;   ...2;2022;Sanglepp; Osakaal (%) ;0,090822314
Kokku;Kokku;2022;Sanglepp;    Pindala      (tuh ha);85,962264180
Kokku;51...;2022;Sanglepp;    Pindala      (tuh ha);
Kokku;49...50;2022;Sanglepp;    Pindala      (tuh ha);
Kokku;47...48;2022;Sanglepp;    Pindala      (tuh ha);0,039239448
Kokku;45...46;2022;Sanglepp;    Pindala      (tuh ha);
Kokku;43...44;2022;Sanglepp;    Pindala      (tuh ha);
Kokku;41...42;2022;Sanglepp;    Pindala      (tuh ha);0,312291671
Kokku;39...40;2022;Sanglepp;    Pindala      (tuh ha);0,780729178
Kokku;37...38;2022;Sanglepp;    Pindala      (tuh ha);0,614355790
Kokku;35...36;2022;Sanglepp;    Pindala      (tuh ha);0,780729178
Kokku;33...34;2022;Sanglepp;    Pindala      (tuh ha);1,249166684
Kokku;31...32;2022;Sanglepp;    Pindala      (tuh ha);2,649544996
Kokku;29...30;2022;Sanglepp;    Pindala      (tuh ha);4,429857354
Kokku;27...28;2022;Sanglepp;    Pindala      (tuh ha);5,994220022
Kokku;25...26;2022;Sanglepp;    Pindala      (tuh ha);7,285171332
Kokku;23...24;2022;Sanglepp;    Pindala      (tuh ha);7,627083868
Kokku;21...22;2022;Sanglepp;    Pindala      (tuh ha);7,896357361
Kokku;19...20;2022;Sanglepp;    Pindala      (tuh ha);5,299371054
Kokku;17...18;2022;Sanglepp;    Pindala      (tuh ha);5,903187000
Kokku;15...16;2022;Sanglepp;    Pindala      (tuh ha);3,962778316
Kokku;13...14;2022;Sanglepp;    Pindala      (tuh ha);3,204768358
Kokku;11...12;2022;Sanglepp;    Pindala      (tuh ha);4,149606808
Kokku;9...10;2022;Sanglepp;    Pindala      (tuh ha);2,410017284
Kokku;7...8;2022;Sanglepp;    Pindala      (tuh ha);4,505666157
Kokku;5...6;2022;Sanglepp;    Pindala      (tuh ha);3,775590689
Kokku;3...4;2022;Sanglepp;    Pindala      (tuh ha);5,285239856
Kokku;   ...2;2022;Sanglepp;    Pindala      (tuh ha);7,807291777
