Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;9...10;2021;Kuusk;    Pindala      (tuh ha);12,068347598
Kokku;7...8;2021;Kuusk;    Pindala      (tuh ha);12,930797587
Kokku;5...6;2021;Kuusk;    Pindala      (tuh ha);14,628732820
Kokku;3...4;2021;Kuusk;    Pindala      (tuh ha);14,368130914
Kokku;   ...2;2021;Kuusk;    Pindala      (tuh ha);15,033782016
Kokku;Kokku;2021;Kask;Suht.viga           (± %);0,022749196
Kokku;51...;2021;Kask;Suht.viga           (± %);0,706981174
Kokku;49...50;2021;Kask;Suht.viga           (± %);
Kokku;47...48;2021;Kask;Suht.viga           (± %);0,729639292
Kokku;45...46;2021;Kask;Suht.viga           (± %);0,577367632
Kokku;43...44;2021;Kask;Suht.viga           (± %);0,707120960
Kokku;41...42;2021;Kask;Suht.viga           (± %);0,465912215
Kokku;39...40;2021;Kask;Suht.viga           (± %);0,282504246
Kokku;37...38;2021;Kask;Suht.viga           (± %);0,273080357
Kokku;35...36;2021;Kask;Suht.viga           (± %);0,159911165
Kokku;33...34;2021;Kask;Suht.viga           (± %);0,152290142
Kokku;31...32;2021;Kask;Suht.viga           (± %);0,119822146
Kokku;29...30;2021;Kask;Suht.viga           (± %);0,107207398
Kokku;27...28;2021;Kask;Suht.viga           (± %);0,087937326
Kokku;25...26;2021;Kask;Suht.viga           (± %);0,062384553
Kokku;23...24;2021;Kask;Suht.viga           (± %);0,060910487
Kokku;21...22;2021;Kask;Suht.viga           (± %);0,063970100
Kokku;19...20;2021;Kask;Suht.viga           (± %);0,063318211
Kokku;17...18;2021;Kask;Suht.viga           (± %);0,062532145
Kokku;15...16;2021;Kask;Suht.viga           (± %);0,059995830
Kokku;13...14;2021;Kask;Suht.viga           (± %);0,057399421
Kokku;11...12;2021;Kask;Suht.viga           (± %);0,064562596
Kokku;9...10;2021;Kask;Suht.viga           (± %);0,069945526
Kokku;7...8;2021;Kask;Suht.viga           (± %);0,076337637
Kokku;5...6;2021;Kask;Suht.viga           (± %);0,088305099
Kokku;3...4;2021;Kask;Suht.viga           (± %);0,082642269
Kokku;   ...2;2021;Kask;Suht.viga           (± %);0,070870466
Kokku;Kokku;2021;Kask; Osakaal (%) ;1
Kokku;51...;2021;Kask; Osakaal (%) ;0,000495356
Kokku;49...50;2021;Kask; Osakaal (%) ;
Kokku;47...48;2021;Kask; Osakaal (%) ;0,000394749
Kokku;45...46;2021;Kask; Osakaal (%) ;0,000743034
Kokku;43...44;2021;Kask; Osakaal (%) ;0,000495356
Kokku;41...42;2021;Kask; Osakaal (%) ;0,001016346
Kokku;39...40;2021;Kask; Osakaal (%) ;0,002941348
Kokku;37...38;2021;Kask; Osakaal (%) ;0,003740209
Kokku;35...36;2021;Kask; Osakaal (%) ;0,008905457
Kokku;33...34;2021;Kask; Osakaal (%) ;0,010379884
Kokku;31...32;2021;Kask; Osakaal (%) ;0,016903175
Kokku;29...30;2021;Kask; Osakaal (%) ;0,023840979
Kokku;27...28;2021;Kask; Osakaal (%) ;0,042753169
Kokku;25...26;2021;Kask; Osakaal (%) ;0,068854531
Kokku;23...24;2021;Kask; Osakaal (%) ;0,080920333
Kokku;21...22;2021;Kask; Osakaal (%) ;0,077591889
Kokku;19...20;2021;Kask; Osakaal (%) ;0,068090742
Kokku;17...18;2021;Kask; Osakaal (%) ;0,099101650
Kokku;15...16;2021;Kask; Osakaal (%) ;0,094495708
Kokku;13...14;2021;Kask; Osakaal (%) ;0,086671687
Kokku;11...12;2021;Kask; Osakaal (%) ;0,072677737
Kokku;9...10;2021;Kask; Osakaal (%) ;0,054839999
Kokku;7...8;2021;Kask; Osakaal (%) ;0,047741204
Kokku;5...6;2021;Kask; Osakaal (%) ;0,038188366
Kokku;3...4;2021;Kask; Osakaal (%) ;0,040896996
Kokku;   ...2;2021;Kask; Osakaal (%) ;0,057320097
Kokku;Kokku;2021;Kask;    Pindala      (tuh ha);630,765957298
Kokku;51...;2021;Kask;    Pindala      (tuh ha);0,312453578
Kokku;49...50;2021;Kask;    Pindala      (tuh ha);
Kokku;47...48;2021;Kask;    Pindala      (tuh ha);0,248994256
Kokku;45...46;2021;Kask;    Pindala      (tuh ha);0,468680367
Kokku;43...44;2021;Kask;    Pindala      (tuh ha);0,312453578
Kokku;41...42;2021;Kask;    Pindala      (tuh ha);0,641076629
Kokku;39...40;2021;Kask;    Pindala      (tuh ha);1,855302478
Kokku;37...38;2021;Kask;    Pindala      (tuh ha);2,359196363
Kokku;35...36;2021;Kask;    Pindala      (tuh ha);5,617259179
Kokku;33...34;2021;Kask;    Pindala      (tuh ha);6,547277254
Kokku;31...32;2021;Kask;    Pindala      (tuh ha);10,661947176
Kokku;29...30;2021;Kask;    Pindala      (tuh ha);15,038078253
Kokku;27...28;2021;Kask;    Pindala      (tuh ha);26,967243405
Kokku;25...26;2021;Kask;    Pindala      (tuh ha);43,431094202
Kokku;23...24;2021;Kask;    Pindala      (tuh ha);51,041791585
Kokku;21...22;2021;Kask;    Pindala      (tuh ha);48,942322259
Kokku;19...20;2021;Kask;    Pindala      (tuh ha);42,949322030
Kokku;17...18;2021;Kask;    Pindala      (tuh ha);62,509947106
Kokku;15...16;2021;Kask;    Pindala      (tuh ha);59,604675625
Kokku;13...14;2021;Kask;    Pindala      (tuh ha);54,669549475
Kokku;11...12;2021;Kask;    Pindala      (tuh ha);45,842642162
Kokku;9...10;2021;Kask;    Pindala      (tuh ha);34,591204443
Kokku;7...8;2021;Kask;    Pindala      (tuh ha);30,113525953
Kokku;5...6;2021;Kask;    Pindala      (tuh ha);24,087921193
Kokku;3...4;2021;Kask;    Pindala      (tuh ha);25,796432980
Kokku;   ...2;2021;Kask;    Pindala      (tuh ha);36,155565771
Kokku;Kokku;2021;Haab;Suht.viga           (± %);0,042983636
Kokku;51...;2021;Haab;Suht.viga           (± %);0,311683222
Kokku;49...50;2021;Haab;Suht.viga           (± %);0,380982184
Kokku;47...48;2021;Haab;Suht.viga           (± %);0,338045950
Kokku;45...46;2021;Haab;Suht.viga           (± %);0,298452756
Kokku;43...44;2021;Haab;Suht.viga           (± %);0,268292692
Kokku;41...42;2021;Haab;Suht.viga           (± %);0,228670563
Kokku;39...40;2021;Haab;Suht.viga           (± %);0,196910099
Kokku;37...38;2021;Haab;Suht.viga           (± %);0,177975243
Kokku;35...36;2021;Haab;Suht.viga           (± %);0,147764564
Kokku;33...34;2021;Haab;Suht.viga           (± %);0,159125180
Kokku;31...32;2021;Haab;Suht.viga           (± %);0,156894503
Kokku;29...30;2021;Haab;Suht.viga           (± %);0,142745819
Kokku;27...28;2021;Haab;Suht.viga           (± %);0,170259379
Kokku;25...26;2021;Haab;Suht.viga           (± %);0,208801878
Kokku;23...24;2021;Haab;Suht.viga           (± %);0,190890236
Kokku;21...22;2021;Haab;Suht.viga           (± %);0,247164210
Kokku;19...20;2021;Haab;Suht.viga           (± %);0,283307924
Kokku;17...18;2021;Haab;Suht.viga           (± %);0,279009679
Kokku;15...16;2021;Haab;Suht.viga           (± %);0,187854196
Kokku;13...14;2021;Haab;Suht.viga           (± %);0,277406175
Kokku;11...12;2021;Haab;Suht.viga           (± %);0,163509688
Kokku;9...10;2021;Haab;Suht.viga           (± %);0,174218548
Kokku;7...8;2021;Haab;Suht.viga           (± %);0,181218005
Kokku;5...6;2021;Haab;Suht.viga           (± %);0,149713044
Kokku;3...4;2021;Haab;Suht.viga           (± %);0,120959692
Kokku;   ...2;2021;Haab;Suht.viga           (± %);0,106510799
Kokku;Kokku;2021;Haab; Osakaal (%) ;1
Kokku;51...;2021;Haab; Osakaal (%) ;0,014226080
Kokku;49...50;2021;Haab; Osakaal (%) ;0,007891681
Kokku;47...48;2021;Haab; Osakaal (%) ;0,010063647
Kokku;45...46;2021;Haab; Osakaal (%) ;0,012587236
Kokku;43...44;2021;Haab; Osakaal (%) ;0,015637426
Kokku;41...42;2021;Haab; Osakaal (%) ;0,021538048
Kokku;39...40;2021;Haab; Osakaal (%) ;0,032827865
Kokku;37...38;2021;Haab; Osakaal (%) ;0,044099899
Kokku;35...36;2021;Haab; Osakaal (%) ;0,058089826
Kokku;33...34;2021;Haab; Osakaal (%) ;0,048338204
Kokku;31...32;2021;Haab; Osakaal (%) ;0,053400555
Kokku;29...30;2021;Haab; Osakaal (%) ;0,058809666
Kokku;27...28;2021;Haab; Osakaal (%) ;0,043557767
Kokku;25...26;2021;Haab; Osakaal (%) ;0,037989798
Kokku;23...24;2021;Haab; Osakaal (%) ;0,036013677
Kokku;21...22;2021;Haab; Osakaal (%) ;0,019185291
Kokku;19...20;2021;Haab; Osakaal (%) ;0,016282460
Kokku;17...18;2021;Haab; Osakaal (%) ;0,014936436
Kokku;15...16;2021;Haab; Osakaal (%) ;0,029957516
Kokku;13...14;2021;Haab; Osakaal (%) ;0,015411587
Kokku;11...12;2021;Haab; Osakaal (%) ;0,046221601
Kokku;9...10;2021;Haab; Osakaal (%) ;0,047052878
Kokku;7...8;2021;Haab; Osakaal (%) ;0,037832600
Kokku;5...6;2021;Haab; Osakaal (%) ;0,061368108
Kokku;3...4;2021;Haab; Osakaal (%) ;0,093100090
Kokku;   ...2;2021;Haab; Osakaal (%) ;0,123580059
Kokku;Kokku;2021;Haab;    Pindala      (tuh ha);131,780608504
Kokku;51...;2021;Haab;    Pindala      (tuh ha);1,874721468
Kokku;49...50;2021;Haab;    Pindala      (tuh ha);1,039970489
Kokku;47...48;2021;Haab;    Pindala      (tuh ha);1,326193589
Kokku;45...46;2021;Haab;    Pindala      (tuh ha);1,658753555
Kokku;43...44;2021;Haab;    Pindala      (tuh ha);2,060709460
Kokku;41...42;2021;Haab;    Pindala      (tuh ha);2,838297057
Kokku;39...40;2021;Haab;    Pindala      (tuh ha);4,326076013
Kokku;37...38;2021;Haab;    Pindala      (tuh ha);5,811511568
Kokku;35...36;2021;Haab;    Pindala      (tuh ha);7,655112660
Kokku;33...34;2021;Haab;    Pindala      (tuh ha);6,370037962
Kokku;31...32;2021;Haab;    Pindala      (tuh ha);7,037157596
Kokku;29...30;2021;Haab;    Pindala      (tuh ha);7,749973566
Kokku;27...28;2021;Haab;    Pindala      (tuh ha);5,740069058
Kokku;25...26;2021;Haab;    Pindala      (tuh ha);5,006318698
Kokku;23...24;2021;Haab;    Pindala      (tuh ha);4,745904263
Kokku;21...22;2021;Haab;    Pindala      (tuh ha);2,528249371
Kokku;19...20;2021;Haab;    Pindala      (tuh ha);2,145712456
Kokku;17...18;2021;Haab;    Pindala      (tuh ha);1,968332560
Kokku;15...16;2021;Haab;    Pindala      (tuh ha);3,947819712
Kokku;13...14;2021;Haab;    Pindala      (tuh ha);2,030948257
Kokku;11...12;2021;Haab;    Pindala      (tuh ha);6,091110652
Kokku;9...10;2021;Haab;    Pindala      (tuh ha);6,200656877
Kokku;7...8;2021;Haab;    Pindala      (tuh ha);4,985603026
Kokku;5...6;2021;Haab;    Pindala      (tuh ha);8,087126599
Kokku;3...4;2021;Haab;    Pindala      (tuh ha);12,268786569
Kokku;   ...2;2021;Haab;    Pindala      (tuh ha);16,285455427
Kokku;Kokku;2021;Sanglepp;Suht.viga           (± %);0,058929333
Kokku;51...;2021;Sanglepp;Suht.viga           (± %);
Kokku;49...50;2021;Sanglepp;Suht.viga           (± %);
Kokku;47...48;2021;Sanglepp;Suht.viga           (± %);0,999605622
Kokku;45...46;2021;Sanglepp;Suht.viga           (± %);
Kokku;43...44;2021;Sanglepp;Suht.viga           (± %);
Kokku;41...42;2021;Sanglepp;Suht.viga           (± %);0,706917628
Kokku;39...40;2021;Sanglepp;Suht.viga           (± %);0,447031046
Kokku;37...38;2021;Sanglepp;Suht.viga           (± %);0,577670655
Kokku;35...36;2021;Sanglepp;Suht.viga           (± %);0,500064970
Kokku;33...34;2021;Sanglepp;Suht.viga           (± %);0,374034020
Kokku;31...32;2021;Sanglepp;Suht.viga           (± %);0,263154245
Kokku;29...30;2021;Sanglepp;Suht.viga           (± %);0,196552729
Kokku;27...28;2021;Sanglepp;Suht.viga           (± %);0,172246386
Kokku;25...26;2021;Sanglepp;Suht.viga           (± %);0,156458477
Kokku;23...24;2021;Sanglepp;Suht.viga           (± %);0,142983734
Kokku;21...22;2021;Sanglepp;Suht.viga           (± %);0,157740906
Kokku;19...20;2021;Sanglepp;Suht.viga           (± %);0,181224206
Kokku;17...18;2021;Sanglepp;Suht.viga           (± %);0,177049169
Kokku;15...16;2021;Sanglepp;Suht.viga           (± %);0,254765235
Kokku;13...14;2021;Sanglepp;Suht.viga           (± %);0,233075547
Kokku;11...12;2021;Sanglepp;Suht.viga           (± %);0,185716931
Kokku;9...10;2021;Sanglepp;Suht.viga           (± %);0,268015027
Kokku;7...8;2021;Sanglepp;Suht.viga           (± %);0,213287615
Kokku;5...6;2021;Sanglepp;Suht.viga           (± %);0,188301786
Kokku;3...4;2021;Sanglepp;Suht.viga           (± %);0,186368377
Kokku;   ...2;2021;Sanglepp;Suht.viga           (± %);0,149839468
Kokku;Kokku;2021;Sanglepp; Osakaal (%) ;1
Kokku;51...;2021;Sanglepp; Osakaal (%) ;
Kokku;49...50;2021;Sanglepp; Osakaal (%) ;
Kokku;47...48;2021;Sanglepp; Osakaal (%) ;0,000460486
Kokku;45...46;2021;Sanglepp; Osakaal (%) ;
Kokku;43...44;2021;Sanglepp; Osakaal (%) ;
Kokku;41...42;2021;Sanglepp; Osakaal (%) ;0,003664829
Kokku;39...40;2021;Sanglepp; Osakaal (%) ;0,009162072
Kokku;37...38;2021;Sanglepp; Osakaal (%) ;0,005377220
Kokku;35...36;2021;Sanglepp; Osakaal (%) ;0,007329657
Kokku;33...34;2021;Sanglepp; Osakaal (%) ;0,018324143
Kokku;31...32;2021;Sanglepp; Osakaal (%) ;0,025595897
Kokku;29...30;2021;Sanglepp; Osakaal (%) ;0,055552390
Kokku;27...28;2021;Sanglepp; Osakaal (%) ;0,068869461
Kokku;25...26;2021;Sanglepp; Osakaal (%) ;0,082355847
Kokku;23...24;2021;Sanglepp; Osakaal (%) ;0,105997657
Kokku;21...22;2021;Sanglepp; Osakaal (%) ;0,096820376
Kokku;19...20;2021;Sanglepp; Osakaal (%) ;0,057091801
Kokku;17...18;2021;Sanglepp; Osakaal (%) ;0,066978409
Kokku;15...16;2021;Sanglepp; Osakaal (%) ;0,030692024
Kokku;13...14;2021;Sanglepp; Osakaal (%) ;0,040322278
Kokku;11...12;2021;Sanglepp; Osakaal (%) ;0,052527257
Kokku;9...10;2021;Sanglepp; Osakaal (%) ;0,023519405
Kokku;7...8;2021;Sanglepp; Osakaal (%) ;0,044629368
Kokku;5...6;2021;Sanglepp; Osakaal (%) ;0,049795860
Kokku;3...4;2021;Sanglepp; Osakaal (%) ;0,063856158
Kokku;   ...2;2021;Sanglepp; Osakaal (%) ;0,091077406
Kokku;Kokku;2021;Sanglepp;    Pindala      (tuh ha);85,257348714
Kokku;51...;2021;Sanglepp;    Pindala      (tuh ha);
Kokku;49...50;2021;Sanglepp;    Pindala      (tuh ha);
Kokku;47...48;2021;Sanglepp;    Pindala      (tuh ha);0,039259792
Kokku;45...46;2021;Sanglepp;    Pindala      (tuh ha);
Kokku;43...44;2021;Sanglepp;    Pindala      (tuh ha);
Kokku;41...42;2021;Sanglepp;    Pindala      (tuh ha);0,312453578
Kokku;39...40;2021;Sanglepp;    Pindala      (tuh ha);0,781133945
Kokku;37...38;2021;Sanglepp;    Pindala      (tuh ha);0,458447512
Kokku;35...36;2021;Sanglepp;    Pindala      (tuh ha);0,624907156
Kokku;33...34;2021;Sanglepp;    Pindala      (tuh ha);1,562267890
Kokku;31...32;2021;Sanglepp;    Pindala      (tuh ha);2,182238279
Kokku;29...30;2021;Sanglepp;    Pindala      (tuh ha);4,736249448
Kokku;27...28;2021;Sanglepp;    Pindala      (tuh ha);5,871627637
Kokku;25...26;2021;Sanglepp;    Pindala      (tuh ha);7,021441181
Kokku;23...24;2021;Sanglepp;    Pindala      (tuh ha);9,037079212
Kokku;21...22;2021;Sanglepp;    Pindala      (tuh ha);8,254648585
Kokku;19...20;2021;Sanglepp;    Pindala      (tuh ha);4,867495573
Kokku;17...18;2021;Sanglepp;    Pindala      (tuh ha);5,710401590
Kokku;15...16;2021;Sanglepp;    Pindala      (tuh ha);2,616720602
Kokku;13...14;2021;Sanglepp;    Pindala      (tuh ha);3,437770491
Kokku;11...12;2021;Sanglepp;    Pindala      (tuh ha);4,478334642
Kokku;9...10;2021;Sanglepp;    Pindala      (tuh ha);2,005202082
Kokku;7...8;2021;Sanglepp;    Pindala      (tuh ha);3,804981559
Kokku;5...6;2021;Sanglepp;    Pindala      (tuh ha);4,245462990
Kokku;3...4;2021;Sanglepp;    Pindala      (tuh ha);5,444206765
Kokku;   ...2;2021;Sanglepp;    Pindala      (tuh ha);7,765018206
