Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,096100418
Kokku;5A-5B;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,153175100
Kokku;5;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,155971830
Kokku;4;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,143731450
Kokku;3;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,157016655
Kokku;2;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,150832910
Kokku;1;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,242895898
Kokku;1A;Mittemajandatavad metsad;2003;Mänd;Suht.viga           (± %);0,577135104
Kokku;Kokku;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;0,178021357
Kokku;5;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;0,162038226
Kokku;4;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;0,181504178
Kokku;3;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;0,240832623
Kokku;2;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;0,176102214
Kokku;1;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;0,055290584
Kokku;1A;Mittemajandatavad metsad;2003;Mänd; Osakaal (%) ;0,006210820
Kokku;Kokku;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);105,803713732
Kokku;5A-5B;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);18,835320688
Kokku;5;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);17,144246027
Kokku;4;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);19,203816070
Kokku;3;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);25,480985852
Kokku;2;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);18,632268188
Kokku;1;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);5,849949076
Kokku;1A;Mittemajandatavad metsad;2003;Mänd;    Pindala      (tuh ha);0,657127829
Kokku;Kokku;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);0,174593797
Kokku;5A-5B;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);0,999119761
Kokku;5;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);0,577425988
Kokku;3;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);0,330319328
Kokku;2;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);0,238861810
Kokku;1;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);0,269602110
Kokku;1A;Mittemajandatavad metsad;2003;Kuusk;Suht.viga           (± %);0,470670344
Kokku;Kokku;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;0,010116460
Kokku;5;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;0,034788377
Kokku;3;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;0,209889872
Kokku;2;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;0,401689787
Kokku;1;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;0,293692751
Kokku;1A;Mittemajandatavad metsad;2003;Kuusk; Osakaal (%) ;0,049822753
Kokku;Kokku;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);18,889292787
Kokku;5A-5B;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);0,191092773
Kokku;5;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);0,657127829
Kokku;3;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);3,964671238
Kokku;2;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);7,587636004
Kokku;1;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);5,547648370
Kokku;1A;Mittemajandatavad metsad;2003;Kuusk;    Pindala      (tuh ha);0,941116573
Kokku;Kokku;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,136847749
Kokku;5A-5B;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,500028663
Kokku;5;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,343383311
Kokku;4;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,212733568
Kokku;3;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,191275376
Kokku;2;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,202412134
Kokku;1;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,231961750
Kokku;1A;Mittemajandatavad metsad;2003;Kask;Suht.viga           (± %);0,514795628
Kokku;Kokku;Mittemajandatavad metsad;2003;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2003;Kask; Osakaal (%) ;0,019348432
Kokku;5;Mittemajandatavad metsad;2003;Kask; Osakaal (%) ;0,058045296
Kokku;4;Mittemajandatavad metsad;2003;Kask; Osakaal (%) ;0,138529935
Kokku;3;Mittemajandatavad metsad;2003;Kask; Osakaal (%) ;0,277353967
Kokku;2;Mittemajandatavad metsad;2003;Kask; Osakaal (%) ;0,322978053
