Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,067286364
Kokku;5A-5B;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,140693679
Kokku;5;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,123204410
Kokku;4;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,122487211
Kokku;3;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,097528609
Kokku;2;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,117234993
Kokku;1;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,135544444
Kokku;1A;Mittemajandatavad metsad;2019;Mänd;Suht.viga           (± %);0,208632317
Kokku;Kokku;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;0,169253685
Kokku;5;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;0,113447387
Kokku;4;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;0,170313453
Kokku;3;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;0,204903789
Kokku;2;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;0,191114549
Kokku;1;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;0,123845136
Kokku;1A;Mittemajandatavad metsad;2019;Mänd; Osakaal (%) ;0,027122000
Kokku;Kokku;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);148,101780491
Kokku;5A-5B;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);25,066772107
Kokku;5;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);16,801760023
Kokku;4;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);25,223725685
Kokku;3;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);30,346615997
Kokku;2;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);28,304404997
Kokku;1;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);18,341685161
Kokku;1A;Mittemajandatavad metsad;2019;Mänd;    Pindala      (tuh ha);4,016816521
Kokku;Kokku;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);0,100587471
Kokku;5A-5B;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);0,353633370
Kokku;3;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);0,234406038
Kokku;2;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);0,174042884
Kokku;1;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);0,129827134
Kokku;1A;Mittemajandatavad metsad;2019;Kuusk;Suht.viga           (± %);0,136715487
Kokku;Kokku;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;0,025086218
Kokku;3;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;0,096553091
Kokku;2;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;0,205888237
Kokku;1;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;0,331892862
Kokku;1A;Mittemajandatavad metsad;2019;Kuusk; Osakaal (%) ;0,340579592
Kokku;Kokku;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);49,882925297
Kokku;5A-5B;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);1,251373948
Kokku;3;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);4,816350621
Kokku;2;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);10,270307553
Kokku;1;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);16,555786831
Kokku;1A;Mittemajandatavad metsad;2019;Kuusk;    Pindala      (tuh ha);16,989106345
Kokku;Kokku;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,079193985
Kokku;5A-5B;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,395333489
Kokku;5;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,272838441
Kokku;4;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,195586277
Kokku;3;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,147920526
Kokku;2;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,121945483
Kokku;1;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,118509215
Kokku;1A;Mittemajandatavad metsad;2019;Kask;Suht.viga           (± %);0,185458971
Kokku;Kokku;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;0,015296958
Kokku;5;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;0,042066634
Kokku;4;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;0,119412069
Kokku;3;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;0,151414835
Kokku;2;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;0,300756167
Kokku;1;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;0,248657214
Kokku;1A;Mittemajandatavad metsad;2019;Kask; Osakaal (%) ;0,122396123
Kokku;Kokku;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);81,805412149
Kokku;5A-5B;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);1,251373948
Kokku;5;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);3,441278358
Kokku;4;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);9,768553526
Kokku;3;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);12,386552963
Kokku;2;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);24,603482187
Kokku;1;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);20,341505868
Kokku;1A;Mittemajandatavad metsad;2019;Kask;    Pindala      (tuh ha);10,012665299
Kokku;Kokku;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);0,127294224
Kokku;5A-5B;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);1,000010288
Kokku;4;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);
Kokku;3;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);1,000010288
Kokku;2;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);0,372639215
Kokku;1;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);0,161401089
Kokku;1A;Mittemajandatavad metsad;2019;Haab;Suht.viga           (± %);0,187306002
Kokku;Kokku;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;0,009552129
Kokku;4;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;
Kokku;3;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;0,009552129
Kokku;2;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;0,114625552
Kokku;1;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;0,452802451
Kokku;1A;Mittemajandatavad metsad;2019;Haab; Osakaal (%) ;0,413467738
Kokku;Kokku;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);16,375588982
Kokku;5A-5B;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);0,156421744
Kokku;4;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);
Kokku;3;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);0,156421744
Kokku;2;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);1,877060922
Kokku;1;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);7,414906835
Kokku;1A;Mittemajandatavad metsad;2019;Haab;    Pindala      (tuh ha);6,770777738
Kokku;Kokku;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);0,159805546
Kokku;5A-5B;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);1,000010288
Kokku;4;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);0,745369795
Kokku;3;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);0,346253052
Kokku;2;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);0,222107114
Kokku;1;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);0,231343981
Kokku;1A;Mittemajandatavad metsad;2019;Sanglepp;Suht.viga           (± %);0,706917741
Kokku;Kokku;Mittemajandatavad metsad;2019;Sanglepp; Osakaal (%) ;1
