Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,060285925
Kokku;5A-5B;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,199895163
Kokku;5;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,149741633
Kokku;4;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,127517671
Kokku;3;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,092168729
Kokku;2;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,085487539
Kokku;1;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,112021264
Kokku;1A;Majandatav metsamaa;2000;Mänd;Suht.viga           (± %);0,174121825
Kokku;Kokku;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;0,046139713
Kokku;5;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;0,075097916
Kokku;4;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;0,135969789
Kokku;3;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;0,281091654
Kokku;2;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;0,263628518
Kokku;1;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;0,161418565
Kokku;1A;Majandatav metsamaa;2000;Mänd; Osakaal (%) ;0,036653844
Kokku;Kokku;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);609,298142751
Kokku;5A-5B;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);28,112841326
Kokku;5;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);45,757020744
Kokku;4;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);82,846140113
Kokku;3;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);171,268622824
Kokku;2;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);160,628366482
Kokku;1;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);98,352032019
Kokku;1A;Majandatav metsamaa;2000;Mänd;    Pindala      (tuh ha);22,333119243
Kokku;Kokku;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);0,065327573
Kokku;5A-5B;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);0,999619951
Kokku;4;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);0,261689553
Kokku;3;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);0,145425973
Kokku;2;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);0,102202458
Kokku;1;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);0,085349183
Kokku;1A;Majandatav metsamaa;2000;Kuusk;Suht.viga           (± %);0,113628579
Kokku;Kokku;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;0,001628901
Kokku;4;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;0,029720772
Kokku;3;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;0,102264873
Kokku;2;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;0,267171919
Kokku;1;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;0,429014676
Kokku;1A;Majandatav metsamaa;2000;Kuusk; Osakaal (%) ;0,170198858
Kokku;Kokku;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);344,147856452
Kokku;5A-5B;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);
Kokku;5;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);0,560582926
Kokku;4;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);10,228340008
Kokku;3;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);35,194236963
Kokku;2;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);91,946643332
Kokku;1;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);147,644481102
Kokku;1A;Majandatav metsamaa;2000;Kuusk;    Pindala      (tuh ha);58,573572121
Kokku;Kokku;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,052504887
Kokku;5A-5B;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,574675217
Kokku;5;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,299667702
Kokku;4;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,154661612
Kokku;3;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,086024263
Kokku;2;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,074376767
Kokku;1;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,092170863
Kokku;1A;Majandatav metsamaa;2000;Kask;Suht.viga           (± %);0,177446145
Kokku;Kokku;Majandatav metsamaa;2000;Kask; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2000;Kask; Osakaal (%) ;0,002851338
Kokku;5;Majandatav metsamaa;2000;Kask; Osakaal (%) ;0,015109052
Kokku;4;Majandatav metsamaa;2000;Kask; Osakaal (%) ;0,075701132
Kokku;3;Majandatav metsamaa;2000;Kask; Osakaal (%) ;0,271216072
Kokku;2;Majandatav metsamaa;2000;Kask; Osakaal (%) ;0,358931128
Kokku;1;Majandatav metsamaa;2000;Kask; Osakaal (%) ;0,216356322
Kokku;1A;Majandatav metsamaa;2000;Kask; Osakaal (%) ;0,059834955
Kokku;Kokku;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);589,810318206
Kokku;5A-5B;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);1,681748778
Kokku;5;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);8,911474657
Kokku;4;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);44,649308883
Kokku;3;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);159,966037755
Kokku;2;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);211,701282996
Kokku;1;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);127,609191272
Kokku;1A;Majandatav metsamaa;2000;Kask;    Pindala      (tuh ha);35,291273867
Kokku;Kokku;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);0,092661256
Kokku;5A-5B;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);
Kokku;4;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);
Kokku;3;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);0,285929680
Kokku;2;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);0,167552899
Kokku;1;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);0,122464410
Kokku;1A;Majandatav metsamaa;2000;Haab;Suht.viga           (± %);0,181697577
Kokku;Kokku;Majandatav metsamaa;2000;Haab; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2000;Haab; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2000;Haab; Osakaal (%) ;
Kokku;4;Majandatav metsamaa;2000;Haab; Osakaal (%) ;
Kokku;3;Majandatav metsamaa;2000;Haab; Osakaal (%) ;0,066679383
Kokku;2;Majandatav metsamaa;2000;Haab; Osakaal (%) ;0,307852434
Kokku;1;Majandatav metsamaa;2000;Haab; Osakaal (%) ;0,428680197
Kokku;1A;Majandatav metsamaa;2000;Haab; Osakaal (%) ;0,196787985
Kokku;Kokku;Majandatav metsamaa;2000;Haab;    Pindala      (tuh ha);104,918588296
