Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,029751391
Kokku;5A-5B;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,129588736
Kokku;5;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,093996981
Kokku;4;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,074778161
Kokku;3;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,052134037
Kokku;2;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,044584385
Kokku;1;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,048012697
Kokku;1A;Majandatav metsamaa;2022;Mänd;Suht.viga           (± %);0,081270321
Kokku;Kokku;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;0,047131627
Kokku;5;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;0,055904339
Kokku;4;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;0,094209893
Kokku;3;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;0,189432348
Kokku;2;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;0,278082940
Kokku;1;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;0,252171038
Kokku;1A;Majandatav metsamaa;2022;Mänd; Osakaal (%) ;0,083067815
Kokku;Kokku;Majandatav metsamaa;2022;Mänd;    Pindala      (tuh ha);470,243473718
Kokku;5A-5B;Majandatav metsamaa;2022;Mänd;    Pindala      (tuh ha);22,163339896
Kokku;5;Majandatav metsamaa;2022;Mänd;    Pindala      (tuh ha);26,288650412
Kokku;4;Majandatav metsamaa;2022;Mänd;    Pindala      (tuh ha);44,301587155
Kokku;3;Majandatav metsamaa;2022;Mänd;    Pindala      (tuh ha);89,079325421
Kokku;2;Majandatav metsamaa;2022;Mänd;    Pindala      (tuh ha);130,766687769
Kokku;1;Majandatav metsamaa;2022;Mänd;    Pindala      (tuh ha);118,581785035
