Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,118315840
Kokku;5A-5B;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,195258469
Kokku;5;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,186048958
Kokku;4;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,169636202
Kokku;3;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,192458836
Kokku;2;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,168037735
Kokku;1;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,279658507
Kokku;1A;Mittemajandatavad metsad;2002;Mänd;Suht.viga           (± %);0,577033892
Kokku;Kokku;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;0,161386242
Kokku;5;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;0,150385862
Kokku;4;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;0,184994555
Kokku;3;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;0,241286741
Kokku;2;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;0,191998631
Kokku;1;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;0,061785028
Kokku;1A;Mittemajandatavad metsad;2002;Mänd; Osakaal (%) ;0,008162941
Kokku;Kokku;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);102,039490141
Kokku;5A-5B;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);16,467769801
Kokku;5;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);15,345296706
Kokku;4;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);18,876750104
Kokku;3;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);24,620776001
Kokku;2;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);19,591442395
Kokku;1;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);6,304512797
Kokku;1A;Mittemajandatavad metsad;2002;Mänd;    Pindala      (tuh ha);0,832942339
Kokku;Kokku;Mittemajandatavad metsad;2002;Kuusk;Suht.viga           (± %);0,197042987
Kokku;5A-5B;Mittemajandatavad metsad;2002;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2002;Kuusk;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2002;Kuusk;Suht.viga           (± %);1,000413475
Kokku;3;Mittemajandatavad metsad;2002;Kuusk;Suht.viga           (± %);0,402309001
Kokku;2;Mittemajandatavad metsad;2002;Kuusk;Suht.viga           (± %);0,263850709
Kokku;1;Mittemajandatavad metsad;2002;Kuusk;Suht.viga           (± %);0,283874565
