Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,088077850
Kokku;5A-5B;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,130006546
Kokku;5;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,154850688
Kokku;4;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,140766272
Kokku;3;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,151601387
Kokku;2;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,147785504
Kokku;1;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,247215847
Kokku;1A;Mittemajandatavad metsad;2006;Mänd;Suht.viga           (± %);0,577010008
Kokku;Kokku;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;0,185489352
Kokku;5;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;0,146689314
Kokku;4;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;0,165099644
Kokku;3;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;0,239828673
Kokku;2;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;0,200524008
Kokku;1;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;0,056778602
Kokku;1A;Mittemajandatavad metsad;2006;Mänd; Osakaal (%) ;0,005590408
Kokku;Kokku;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);112,535064124
Kokku;5A-5B;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);20,874056085
Kokku;5;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);16,507691361
Kokku;4;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);18,579499065
Kokku;3;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);26,989135055
Kokku;2;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);22,565982047
Kokku;1;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);6,389583635
Kokku;1A;Mittemajandatavad metsad;2006;Mänd;    Pindala      (tuh ha);0,629116878
Kokku;Kokku;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,151367327
Kokku;5A-5B;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,999972410
Kokku;5;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,735231312
Kokku;4;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,376003844
Kokku;3;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,289986428
Kokku;2;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,222120317
Kokku;1;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,218188266
Kokku;1A;Mittemajandatavad metsad;2006;Kuusk;Suht.viga           (± %);0,304674355
Kokku;Kokku;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;0,007418014
Kokku;5;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;0,023846654
Kokku;4;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;0,076526968
Kokku;3;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;0,198976919
Kokku;2;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;0,351293646
Kokku;1;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;0,243680573
Kokku;1A;Mittemajandatavad metsad;2006;Kuusk; Osakaal (%) ;0,098257226
Kokku;Kokku;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);24,662555985
Kokku;5A-5B;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);0,182947188
Kokku;5;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);0,588119429
Kokku;4;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);1,887350635
Kokku;3;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);4,907279416
Kokku;2;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);8,663799209
Kokku;1;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);6,009785775
Kokku;1A;Mittemajandatavad metsad;2006;Kuusk;    Pindala      (tuh ha);2,423274333
Kokku;Kokku;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,124130852
Kokku;5A-5B;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,485640744
Kokku;5;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,358819088
Kokku;4;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,253156214
Kokku;3;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,177634194
Kokku;2;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,173844580
Kokku;1;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,206760665
Kokku;1A;Mittemajandatavad metsad;2006;Kask;Suht.viga           (± %);0,430161485
Kokku;Kokku;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;0,022527562
Kokku;5;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;0,071337281
Kokku;4;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;0,103773217
Kokku;3;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;0,303561533
Kokku;2;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;0,317126129
Kokku;1;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;0,147882935
Kokku;1A;Mittemajandatavad metsad;2006;Kask; Osakaal (%) ;0,033791344
Kokku;Kokku;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);55,853080348
Kokku;5A-5B;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);1,258233757
Kokku;5;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);3,984406897
Kokku;4;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);5,796053801
Kokku;3;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);16,954846667
Kokku;2;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);17,712471153
Kokku;1;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);8,259717438
Kokku;1A;Mittemajandatavad metsad;2006;Kask;    Pindala      (tuh ha);1,887350635
Kokku;Kokku;Mittemajandatavad metsad;2006;Haab;Suht.viga           (± %);0,248152833
