Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;49,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;48,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;46,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;47,4
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;43,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;44,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;39,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;41,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;39,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;37,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;37,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;39,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;38,7
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;38,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;43,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;44,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;44,3
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;46,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;47,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;47,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;50,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;49,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;47,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;46,1
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;46,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;43,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;42,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;40,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;39,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;38,2
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;35,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;43,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;36,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;37,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;37,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;40,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;39,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;39,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;36,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;35,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;33,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;29,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;31,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;31,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;24,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;22,4
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;24,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;25,2
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;25,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;28,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;30,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;30,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;29,5
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;31,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;31,7
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;33,1
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;22,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;26,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;25,1
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;24,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;23,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;23,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;22,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;20,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;20,1
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;17,8
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;16,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;16,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;19,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;22,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;29,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;31,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;32,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;30,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;32,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;35,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;35,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;34,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;36,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;36,8
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;37,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;1,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;4,5
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;6,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;6,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;7,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;9,1
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;7,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;8,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;9,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;12,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;13,3
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;13,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;15,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;18,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;20,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;20,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;22,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;23,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;25,6
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;25,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;26,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;23,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;21,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;19,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;17,3
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;15,5
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;15,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;16,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;20,5
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;20,8
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;20,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;22,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;21,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;21,0
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;23,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;25,5
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;24,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;26,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;29,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;30,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;34,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;42,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;46,2
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;50,0
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;56,0
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;22,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;20,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,1
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,5
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;22,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;24,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,4
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;24,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;26,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;26,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;24,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;22,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;21,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;23,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;26,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;29,3
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;30,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;28,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;25,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;19,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;15,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;14,7
2024;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;14,7
