Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;13...14;2014;Kuusk;Suht.viga           (± %);0,112040797
Kokku;11...12;2014;Kuusk;Suht.viga           (± %);0,138593203
Kokku;9...10;2014;Kuusk;Suht.viga           (± %);0,180241449
Kokku;7...8;2014;Kuusk;Suht.viga           (± %);0,181243452
Kokku;5...6;2014;Kuusk;Suht.viga           (± %);0,171120630
Kokku;3...4;2014;Kuusk;Suht.viga           (± %);0,131206503
Kokku;   ...2;2014;Kuusk;Suht.viga           (± %);0,128887789
Kokku;Kokku;2014;Kuusk; Osakaal (%) ;1
Kokku;51...;2014;Kuusk; Osakaal (%) ;0,000538126
Kokku;49...50;2014;Kuusk; Osakaal (%) ;0,000538126
Kokku;47...48;2014;Kuusk; Osakaal (%) ;0,000538126
Kokku;45...46;2014;Kuusk; Osakaal (%) ;0,003959425
Kokku;43...44;2014;Kuusk; Osakaal (%) ;0,004985255
Kokku;41...42;2014;Kuusk; Osakaal (%) ;0,005762094
Kokku;39...40;2014;Kuusk; Osakaal (%) ;0,013261690
Kokku;37...38;2014;Kuusk; Osakaal (%) ;0,010334122
Kokku;35...36;2014;Kuusk; Osakaal (%) ;0,021590754
Kokku;33...34;2014;Kuusk; Osakaal (%) ;0,027976429
Kokku;31...32;2014;Kuusk; Osakaal (%) ;0,038890220
Kokku;29...30;2014;Kuusk; Osakaal (%) ;0,058579505
Kokku;27...28;2014;Kuusk; Osakaal (%) ;0,089682124
Kokku;25...26;2014;Kuusk; Osakaal (%) ;0,106672168
Kokku;23...24;2014;Kuusk; Osakaal (%) ;0,076111549
Kokku;21...22;2014;Kuusk; Osakaal (%) ;0,067333958
Kokku;19...20;2014;Kuusk; Osakaal (%) ;0,064789858
Kokku;17...18;2014;Kuusk; Osakaal (%) ;0,088088248
Kokku;15...16;2014;Kuusk; Osakaal (%) ;0,080144644
Kokku;13...14;2014;Kuusk; Osakaal (%) ;0,056661569
Kokku;11...12;2014;Kuusk; Osakaal (%) ;0,035162458
Kokku;9...10;2014;Kuusk; Osakaal (%) ;0,031069739
Kokku;7...8;2014;Kuusk; Osakaal (%) ;0,023183661
Kokku;5...6;2014;Kuusk; Osakaal (%) ;0,020785502
Kokku;3...4;2014;Kuusk; Osakaal (%) ;0,038153848
Kokku;   ...2;2014;Kuusk; Osakaal (%) ;0,035206800
Kokku;Kokku;2014;Kuusk;    Pindala      (tuh ha);360,854102556
Kokku;51...;2014;Kuusk;    Pindala      (tuh ha);0,194185053
Kokku;49...50;2014;Kuusk;    Pindala      (tuh ha);0,194185053
Kokku;47...48;2014;Kuusk;    Pindala      (tuh ha);0,194185053
Kokku;45...46;2014;Kuusk;    Pindala      (tuh ha);1,428774780
Kokku;43...44;2014;Kuusk;    Pindala      (tuh ha);1,798949745
Kokku;41...42;2014;Kuusk;    Pindala      (tuh ha);2,079275287
Kokku;39...40;2014;Kuusk;    Pindala      (tuh ha);4,785535272
Kokku;37...38;2014;Kuusk;    Pindala      (tuh ha);3,729110330
Kokku;35...36;2014;Kuusk;    Pindala      (tuh ha);7,791112097
Kokku;33...34;2014;Kuusk;    Pindala      (tuh ha);10,095409023
Kokku;31...32;2014;Kuusk;    Pindala      (tuh ha);14,033695492
Kokku;29...30;2014;Kuusk;    Pindala      (tuh ha);21,138654705
Kokku;27...28;2014;Kuusk;    Pindala      (tuh ha);32,362162372
Kokku;25...26;2014;Kuusk;    Pindala      (tuh ha);38,493089362
Kokku;23...24;2014;Kuusk;    Pindala      (tuh ha);27,465164880
Kokku;21...22;2014;Kuusk;    Pindala      (tuh ha);24,297734814
Kokku;19...20;2014;Kuusk;    Pindala      (tuh ha);23,379686141
Kokku;17...18;2014;Kuusk;    Pindala      (tuh ha);31,787005665
Kokku;15...16;2014;Kuusk;    Pindala      (tuh ha);28,920523593
Kokku;13...14;2014;Kuusk;    Pindala      (tuh ha);20,446559759
Kokku;11...12;2014;Kuusk;    Pindala      (tuh ha);12,688517377
Kokku;9...10;2014;Kuusk;    Pindala      (tuh ha);11,211642960
Kokku;7...8;2014;Kuusk;    Pindala      (tuh ha);8,365919271
Kokku;5...6;2014;Kuusk;    Pindala      (tuh ha);7,500533584
Kokku;3...4;2014;Kuusk;    Pindala      (tuh ha);13,767972666
Kokku;   ...2;2014;Kuusk;    Pindala      (tuh ha);12,704518225
Kokku;Kokku;2014;Kask;Suht.viga           (± %);0,028254966
Kokku;51...;2014;Kask;Suht.viga           (± %);
Kokku;49...50;2014;Kask;Suht.viga           (± %);1,413580894
Kokku;47...48;2014;Kask;Suht.viga           (± %);
Kokku;45...46;2014;Kask;Suht.viga           (± %);0,623636274
Kokku;43...44;2014;Kask;Suht.viga           (± %);0,706852212
Kokku;41...42;2014;Kask;Suht.viga           (± %);0,934266395
Kokku;39...40;2014;Kask;Suht.viga           (± %);0,440617792
Kokku;37...38;2014;Kask;Suht.viga           (± %);0,324249160
Kokku;35...36;2014;Kask;Suht.viga           (± %);0,217365393
Kokku;33...34;2014;Kask;Suht.viga           (± %);0,297505706
Kokku;31...32;2014;Kask;Suht.viga           (± %);0,212607174
Kokku;29...30;2014;Kask;Suht.viga           (± %);0,148059935
Kokku;27...28;2014;Kask;Suht.viga           (± %);0,113272483
Kokku;25...26;2014;Kask;Suht.viga           (± %);0,086349631
Kokku;23...24;2014;Kask;Suht.viga           (± %);0,066715764
Kokku;21...22;2014;Kask;Suht.viga           (± %);0,079772963
Kokku;19...20;2014;Kask;Suht.viga           (± %);0,076580759
Kokku;17...18;2014;Kask;Suht.viga           (± %);0,064045508
Kokku;15...16;2014;Kask;Suht.viga           (± %);0,069608208
Kokku;13...14;2014;Kask;Suht.viga           (± %);0,067462772
Kokku;11...12;2014;Kask;Suht.viga           (± %);0,084828325
Kokku;9...10;2014;Kask;Suht.viga           (± %);0,084022015
Kokku;7...8;2014;Kask;Suht.viga           (± %);0,102127342
Kokku;5...6;2014;Kask;Suht.viga           (± %);0,095209054
Kokku;3...4;2014;Kask;Suht.viga           (± %);0,091012923
Kokku;   ...2;2014;Kask;Suht.viga           (± %);0,093049161
Kokku;Kokku;2014;Kask; Osakaal (%) ;1
Kokku;51...;2014;Kask; Osakaal (%) ;
Kokku;49...50;2014;Kask; Osakaal (%) ;0,000297756
Kokku;47...48;2014;Kask; Osakaal (%) ;
Kokku;45...46;2014;Kask; Osakaal (%) ;0,001070074
Kokku;43...44;2014;Kask; Osakaal (%) ;0,000595511
Kokku;41...42;2014;Kask; Osakaal (%) ;0,000595511
Kokku;39...40;2014;Kask; Osakaal (%) ;0,001786533
Kokku;37...38;2014;Kask; Osakaal (%) ;0,002815458
Kokku;35...36;2014;Kask; Osakaal (%) ;0,007192405
Kokku;33...34;2014;Kask; Osakaal (%) ;0,003834496
Kokku;31...32;2014;Kask; Osakaal (%) ;0,008631785
Kokku;29...30;2014;Kask; Osakaal (%) ;0,024091136
Kokku;27...28;2014;Kask; Osakaal (%) ;0,033846949
Kokku;25...26;2014;Kask; Osakaal (%) ;0,061632666
Kokku;23...24;2014;Kask; Osakaal (%) ;0,097555001
Kokku;21...22;2014;Kask; Osakaal (%) ;0,070920288
Kokku;19...20;2014;Kask; Osakaal (%) ;0,088065114
Kokku;17...18;2014;Kask; Osakaal (%) ;0,108171059
Kokku;15...16;2014;Kask; Osakaal (%) ;0,106183839
Kokku;13...14;2014;Kask; Osakaal (%) ;0,086161741
Kokku;11...12;2014;Kask; Osakaal (%) ;0,057213943
Kokku;9...10;2014;Kask; Osakaal (%) ;0,052518219
Kokku;7...8;2014;Kask; Osakaal (%) ;0,036577635
Kokku;5...6;2014;Kask; Osakaal (%) ;0,043931365
Kokku;3...4;2014;Kask; Osakaal (%) ;0,054194553
Kokku;   ...2;2014;Kask; Osakaal (%) ;0,052116963
Kokku;Kokku;2014;Kask;    Pindala      (tuh ha);652,162595628
Kokku;51...;2014;Kask;    Pindala      (tuh ha);
Kokku;49...50;2014;Kask;    Pindala      (tuh ha);0,194185053
Kokku;47...48;2014;Kask;    Pindala      (tuh ha);
Kokku;45...46;2014;Kask;    Pindala      (tuh ha);0,697862242
Kokku;43...44;2014;Kask;    Pindala      (tuh ha);0,388370105
Kokku;41...42;2014;Kask;    Pindala      (tuh ha);0,388370105
Kokku;39...40;2014;Kask;    Pindala      (tuh ha);1,165110315
Kokku;37...38;2014;Kask;    Pindala      (tuh ha);1,836136183
Kokku;35...36;2014;Kask;    Pindala      (tuh ha);4,690617618
Kokku;33...34;2014;Kask;    Pindala      (tuh ha);2,500715107
Kokku;31...32;2014;Kask;    Pindala      (tuh ha);5,629327581
Kokku;29...30;2014;Kask;    Pindala      (tuh ha);15,711337835
Kokku;27...28;2014;Kask;    Pindala      (tuh ha);22,073713989
Kokku;25...26;2014;Kask;    Pindala      (tuh ha);40,194519374
Kokku;23...24;2014;Kask;    Pindala      (tuh ha);63,621722597
Kokku;21...22;2014;Kask;    Pindala      (tuh ha);46,251558951
Kokku;19...20;2014;Kask;    Pindala      (tuh ha);57,432773113
Kokku;17...18;2014;Kask;    Pindala      (tuh ha);70,545118786
Kokku;15...16;2014;Kask;    Pindala      (tuh ha);69,249127745
Kokku;13...14;2014;Kask;    Pindala      (tuh ha);56,191464583
Kokku;11...12;2014;Kask;    Pindala      (tuh ha);37,312793775
Kokku;9...10;2014;Kask;    Pindala      (tuh ha);34,250417823
Kokku;7...8;2014;Kask;    Pindala      (tuh ha);23,854565687
Kokku;5...6;2014;Kask;    Pindala      (tuh ha);28,650392766
Kokku;3...4;2014;Kask;    Pindala      (tuh ha);35,343660250
Kokku;   ...2;2014;Kask;    Pindala      (tuh ha);33,988734046
Kokku;Kokku;2014;Haab;Suht.viga           (± %);0,058791425
Kokku;51...;2014;Haab;Suht.viga           (± %);0,462848120
Kokku;49...50;2014;Haab;Suht.viga           (± %);0,511468822
Kokku;47...48;2014;Haab;Suht.viga           (± %);0,706599446
Kokku;45...46;2014;Haab;Suht.viga           (± %);0,450633927
Kokku;43...44;2014;Haab;Suht.viga           (± %);0,472702695
Kokku;41...42;2014;Haab;Suht.viga           (± %);0,538157278
Kokku;39...40;2014;Haab;Suht.viga           (± %);0,229430307
Kokku;37...38;2014;Haab;Suht.viga           (± %);0,233732303
Kokku;35...36;2014;Haab;Suht.viga           (± %);0,216576395
Kokku;33...34;2014;Haab;Suht.viga           (± %);0,195298992
Kokku;31...32;2014;Haab;Suht.viga           (± %);0,200063855
Kokku;29...30;2014;Haab;Suht.viga           (± %);0,164380162
Kokku;27...28;2014;Haab;Suht.viga           (± %);0,198190703
Kokku;25...26;2014;Haab;Suht.viga           (± %);0,164196453
Kokku;23...24;2014;Haab;Suht.viga           (± %);0,219780328
Kokku;21...22;2014;Haab;Suht.viga           (± %);0,244717948
Kokku;19...20;2014;Haab;Suht.viga           (± %);0,294250187
Kokku;17...18;2014;Haab;Suht.viga           (± %);0,431465750
Kokku;15...16;2014;Haab;Suht.viga           (± %);0,265550931
Kokku;13...14;2014;Haab;Suht.viga           (± %);0,298270925
Kokku;11...12;2014;Haab;Suht.viga           (± %);0,338108767
Kokku;9...10;2014;Haab;Suht.viga           (± %);0,266728748
Kokku;7...8;2014;Haab;Suht.viga           (± %);0,304138739
Kokku;5...6;2014;Haab;Suht.viga           (± %);0,200484082
Kokku;3...4;2014;Haab;Suht.viga           (± %);0,159412414
Kokku;   ...2;2014;Haab;Suht.viga           (± %);0,140582039
Kokku;Kokku;2014;Haab; Osakaal (%) ;1
Kokku;51...;2014;Haab; Osakaal (%) ;0,011674469
Kokku;49...50;2014;Haab; Osakaal (%) ;0,007766524
Kokku;47...48;2014;Haab; Osakaal (%) ;0,003335563
Kokku;45...46;2014;Haab; Osakaal (%) ;0,011674469
Kokku;43...44;2014;Haab; Osakaal (%) ;0,010080737
Kokku;41...42;2014;Haab; Osakaal (%) ;0,008338907
Kokku;39...40;2014;Haab; Osakaal (%) ;0,039607137
Kokku;37...38;2014;Haab; Osakaal (%) ;0,035857298
Kokku;35...36;2014;Haab; Osakaal (%) ;0,044772423
Kokku;33...34;2014;Haab; Osakaal (%) ;0,046392339
Kokku;31...32;2014;Haab; Osakaal (%) ;0,058651199
Kokku;29...30;2014;Haab; Osakaal (%) ;0,081112377
Kokku;27...28;2014;Haab; Osakaal (%) ;0,059571647
Kokku;25...26;2014;Haab; Osakaal (%) ;0,064940235
Kokku;23...24;2014;Haab; Osakaal (%) ;0,041694533
Kokku;21...22;2014;Haab; Osakaal (%) ;0,030193513
Kokku;19...20;2014;Haab; Osakaal (%) ;0,033661164
Kokku;17...18;2014;Haab; Osakaal (%) ;0,011344248
Kokku;15...16;2014;Haab; Osakaal (%) ;0,029748215
Kokku;13...14;2014;Haab; Osakaal (%) ;0,024690668
Kokku;11...12;2014;Haab; Osakaal (%) ;0,019918479
Kokku;9...10;2014;Haab; Osakaal (%) ;0,032546252
Kokku;7...8;2014;Haab; Osakaal (%) ;0,022295901
Kokku;5...6;2014;Haab; Osakaal (%) ;0,052441715
Kokku;3...4;2014;Haab; Osakaal (%) ;0,086600545
Kokku;   ...2;2014;Haab; Osakaal (%) ;0,131089445
Kokku;Kokku;2014;Haab;    Pindala      (tuh ha);116,433163319
Kokku;51...;2014;Haab;    Pindala      (tuh ha);1,359295368
Kokku;49...50;2014;Haab;    Pindala      (tuh ha);0,904280953
Kokku;47...48;2014;Haab;    Pindala      (tuh ha);0,388370105
Kokku;45...46;2014;Haab;    Pindala      (tuh ha);1,359295368
Kokku;43...44;2014;Haab;    Pindala      (tuh ha);1,173732132
Kokku;41...42;2014;Haab;    Pindala      (tuh ha);0,970925263
Kokku;39...40;2014;Haab;    Pindala      (tuh ha);4,611584302
Kokku;37...38;2014;Haab;    Pindala      (tuh ha);4,174978630
Kokku;35...36;2014;Haab;    Pindala      (tuh ha);5,212994828
Kokku;33...34;2014;Haab;    Pindala      (tuh ha);5,401606770
Kokku;31...32;2014;Haab;    Pindala      (tuh ha);6,828944580
Kokku;29...30;2014;Haab;    Pindala      (tuh ha);9,444170612
Kokku;27...28;2014;Haab;    Pindala      (tuh ha);6,936115310
Kokku;25...26;2014;Haab;    Pindala      (tuh ha);7,561196994
Kokku;23...24;2014;Haab;    Pindala      (tuh ha);4,854626314
Kokku;21...22;2014;Haab;    Pindala      (tuh ha);3,515526191
Kokku;19...20;2014;Haab;    Pindala      (tuh ha);3,919275752
Kokku;17...18;2014;Haab;    Pindala      (tuh ha);1,320846727
Kokku;15...16;2014;Haab;    Pindala      (tuh ha);3,463678782
Kokku;13...14;2014;Haab;    Pindala      (tuh ha);2,874812610
Kokku;11...12;2014;Haab;    Pindala      (tuh ha);2,319171501
Kokku;9...10;2014;Haab;    Pindala      (tuh ha);3,789463045
Kokku;7...8;2014;Haab;    Pindala      (tuh ha);2,595982293
Kokku;5...6;2014;Haab;    Pindala      (tuh ha);6,105954792
Kokku;3...4;2014;Haab;    Pindala      (tuh ha);10,083175364
Kokku;   ...2;2014;Haab;    Pindala      (tuh ha);15,263158733
Kokku;Kokku;2014;Sanglepp;Suht.viga           (± %);0,079674135
Kokku;51...;2014;Sanglepp;Suht.viga           (± %);
Kokku;49...50;2014;Sanglepp;Suht.viga           (± %);
Kokku;47...48;2014;Sanglepp;Suht.viga           (± %);0,999462608
Kokku;45...46;2014;Sanglepp;Suht.viga           (± %);
Kokku;43...44;2014;Sanglepp;Suht.viga           (± %);
Kokku;41...42;2014;Sanglepp;Suht.viga           (± %);
Kokku;39...40;2014;Sanglepp;Suht.viga           (± %);1,117553357
Kokku;37...38;2014;Sanglepp;Suht.viga           (± %);0,706638947
Kokku;35...36;2014;Sanglepp;Suht.viga           (± %);0,530190701
Kokku;33...34;2014;Sanglepp;Suht.viga           (± %);0,489302313
Kokku;31...32;2014;Sanglepp;Suht.viga           (± %);0,515217687
Kokku;29...30;2014;Sanglepp;Suht.viga           (± %);0,246410268
Kokku;27...28;2014;Sanglepp;Suht.viga           (± %);0,203669792
Kokku;25...26;2014;Sanglepp;Suht.viga           (± %);0,220021281
Kokku;23...24;2014;Sanglepp;Suht.viga           (± %);0,168116462
Kokku;21...22;2014;Sanglepp;Suht.viga           (± %);0,195169640
Kokku;19...20;2014;Sanglepp;Suht.viga           (± %);0,236937506
Kokku;17...18;2014;Sanglepp;Suht.viga           (± %);0,222426892
Kokku;15...16;2014;Sanglepp;Suht.viga           (± %);0,229841960
Kokku;13...14;2014;Sanglepp;Suht.viga           (± %);0,307233202
Kokku;11...12;2014;Sanglepp;Suht.viga           (± %);0,467854088
Kokku;9...10;2014;Sanglepp;Suht.viga           (± %);0,390054991
Kokku;7...8;2014;Sanglepp;Suht.viga           (± %);0,385442458
Kokku;5...6;2014;Sanglepp;Suht.viga           (± %);0,316910405
Kokku;3...4;2014;Sanglepp;Suht.viga           (± %);0,248959124
Kokku;   ...2;2014;Sanglepp;Suht.viga           (± %);0,314602213
Kokku;Kokku;2014;Sanglepp; Osakaal (%) ;1
Kokku;51...;2014;Sanglepp; Osakaal (%) ;
Kokku;49...50;2014;Sanglepp; Osakaal (%) ;
Kokku;47...48;2014;Sanglepp; Osakaal (%) ;0,000708157
Kokku;45...46;2014;Sanglepp; Osakaal (%) ;
Kokku;43...44;2014;Sanglepp; Osakaal (%) ;
Kokku;41...42;2014;Sanglepp; Osakaal (%) ;
Kokku;39...40;2014;Sanglepp; Osakaal (%) ;0,002817975
Kokku;37...38;2014;Sanglepp; Osakaal (%) ;0,005635951
Kokku;35...36;2014;Sanglepp; Osakaal (%) ;0,011271902
Kokku;33...34;2014;Sanglepp; Osakaal (%) ;0,014089877
Kokku;31...32;2014;Sanglepp; Osakaal (%) ;0,011271902
Kokku;29...30;2014;Sanglepp; Osakaal (%) ;0,062455071
Kokku;27...28;2014;Sanglepp; Osakaal (%) ;0,099634030
Kokku;25...26;2014;Sanglepp; Osakaal (%) ;0,075937392
Kokku;23...24;2014;Sanglepp; Osakaal (%) ;0,153495403
Kokku;21...22;2014;Sanglepp; Osakaal (%) ;0,105309432
Kokku;19...20;2014;Sanglepp; Osakaal (%) ;0,074075556
Kokku;17...18;2014;Sanglepp; Osakaal (%) ;0,088057223
Kokku;15...16;2014;Sanglepp; Osakaal (%) ;0,070715402
Kokku;13...14;2014;Sanglepp; Osakaal (%) ;0,035354320
Kokku;11...12;2014;Sanglepp; Osakaal (%) ;0,019725828
Kokku;9...10;2014;Sanglepp; Osakaal (%) ;0,022543803
Kokku;7...8;2014;Sanglepp; Osakaal (%) ;0,026195899
Kokku;5...6;2014;Sanglepp; Osakaal (%) ;0,034275317
Kokku;3...4;2014;Sanglepp; Osakaal (%) ;0,049131401
Kokku;   ...2;2014;Sanglepp; Osakaal (%) ;0,037298159
Kokku;Kokku;2014;Sanglepp;    Pindala      (tuh ha);68,909420414
Kokku;51...;2014;Sanglepp;    Pindala      (tuh ha);
Kokku;49...50;2014;Sanglepp;    Pindala      (tuh ha);
Kokku;47...48;2014;Sanglepp;    Pindala      (tuh ha);0,048798704
Kokku;45...46;2014;Sanglepp;    Pindala      (tuh ha);
Kokku;43...44;2014;Sanglepp;    Pindala      (tuh ha);
Kokku;41...42;2014;Sanglepp;    Pindala      (tuh ha);
Kokku;39...40;2014;Sanglepp;    Pindala      (tuh ha);0,194185053
Kokku;37...38;2014;Sanglepp;    Pindala      (tuh ha);0,388370105
Kokku;35...36;2014;Sanglepp;    Pindala      (tuh ha);0,776740210
Kokku;33...34;2014;Sanglepp;    Pindala      (tuh ha);0,970925263
Kokku;31...32;2014;Sanglepp;    Pindala      (tuh ha);0,776740210
Kokku;29...30;2014;Sanglepp;    Pindala      (tuh ha);4,303742738
Kokku;27...28;2014;Sanglepp;    Pindala      (tuh ha);6,865723229
Kokku;25...26;2014;Sanglepp;    Pindala      (tuh ha);5,232801703
Kokku;23...24;2014;Sanglepp;    Pindala      (tuh ha);10,577279230
Kokku;21...22;2014;Sanglepp;    Pindala      (tuh ha);7,256811924
Kokku;19...20;2014;Sanglepp;    Pindala      (tuh ha);5,104503639
Kokku;17...18;2014;Sanglepp;    Pindala      (tuh ha);6,067972196
Kokku;15...16;2014;Sanglepp;    Pindala      (tuh ha);4,872957382
Kokku;13...14;2014;Sanglepp;    Pindala      (tuh ha);2,436245669
Kokku;11...12;2014;Sanglepp;    Pindala      (tuh ha);1,359295368
Kokku;9...10;2014;Sanglepp;    Pindala      (tuh ha);1,553480420
Kokku;7...8;2014;Sanglepp;    Pindala      (tuh ha);1,805144248
Kokku;5...6;2014;Sanglepp;    Pindala      (tuh ha);2,361892213
Kokku;3...4;2014;Sanglepp;    Pindala      (tuh ha);3,385616391
Kokku;   ...2;2014;Sanglepp;    Pindala      (tuh ha);2,570194518
Kokku;Kokku;2014;Hall lepp;Suht.viga           (± %);0,049388402
