Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;21...22;2016;Mänd;    Pindala      (tuh ha);48,146913603
Kokku;19...20;2016;Mänd;    Pindala      (tuh ha);43,237929641
Kokku;17...18;2016;Mänd;    Pindala      (tuh ha);39,515981123
Kokku;15...16;2016;Mänd;    Pindala      (tuh ha);27,479300448
Kokku;13...14;2016;Mänd;    Pindala      (tuh ha);33,960869050
Kokku;11...12;2016;Mänd;    Pindala      (tuh ha);24,979061812
Kokku;9...10;2016;Mänd;    Pindala      (tuh ha);20,157371352
Kokku;7...8;2016;Mänd;    Pindala      (tuh ha);16,695498467
Kokku;5...6;2016;Mänd;    Pindala      (tuh ha);15,936739177
Kokku;3...4;2016;Mänd;    Pindala      (tuh ha);10,243172320
Kokku;   ...2;2016;Mänd;    Pindala      (tuh ha);9,701275775
Kokku;Kokku;2016;Kuusk;Suht.viga           (± %);0,035603009
Kokku;51...;2016;Kuusk;Suht.viga           (± %);0,790412132
Kokku;49...50;2016;Kuusk;Suht.viga           (± %);0,790576276
Kokku;47...48;2016;Kuusk;Suht.viga           (± %);0,623111222
Kokku;45...46;2016;Kuusk;Suht.viga           (± %);0,375723069
Kokku;43...44;2016;Kuusk;Suht.viga           (± %);0,401649547
Kokku;41...42;2016;Kuusk;Suht.viga           (± %);0,380241354
Kokku;39...40;2016;Kuusk;Suht.viga           (± %);0,252340222
Kokku;37...38;2016;Kuusk;Suht.viga           (± %);0,209796247
Kokku;35...36;2016;Kuusk;Suht.viga           (± %);0,176587395
Kokku;33...34;2016;Kuusk;Suht.viga           (± %);0,142255008
Kokku;31...32;2016;Kuusk;Suht.viga           (± %);0,134326114
Kokku;29...30;2016;Kuusk;Suht.viga           (± %);0,103278238
Kokku;27...28;2016;Kuusk;Suht.viga           (± %);0,089384593
Kokku;25...26;2016;Kuusk;Suht.viga           (± %);0,079521408
Kokku;23...24;2016;Kuusk;Suht.viga           (± %);0,093814690
Kokku;21...22;2016;Kuusk;Suht.viga           (± %);0,099567524
Kokku;19...20;2016;Kuusk;Suht.viga           (± %);0,105006643
Kokku;17...18;2016;Kuusk;Suht.viga           (± %);0,093309779
Kokku;15...16;2016;Kuusk;Suht.viga           (± %);0,092414851
Kokku;13...14;2016;Kuusk;Suht.viga           (± %);0,119752994
Kokku;11...12;2016;Kuusk;Suht.viga           (± %);0,118318913
Kokku;9...10;2016;Kuusk;Suht.viga           (± %);0,165962111
Kokku;7...8;2016;Kuusk;Suht.viga           (± %);0,175123315
Kokku;5...6;2016;Kuusk;Suht.viga           (± %);0,153246271
Kokku;3...4;2016;Kuusk;Suht.viga           (± %);0,125149746
Kokku;   ...2;2016;Kuusk;Suht.viga           (± %);0,142037592
Kokku;Kokku;2016;Kuusk; Osakaal (%) ;1
Kokku;51...;2016;Kuusk; Osakaal (%) ;0,000933728
Kokku;49...50;2016;Kuusk; Osakaal (%) ;0,000933728
Kokku;47...48;2016;Kuusk; Osakaal (%) ;0,001400592
Kokku;45...46;2016;Kuusk; Osakaal (%) ;0,004346598
Kokku;43...44;2016;Kuusk; Osakaal (%) ;0,004060504
Kokku;41...42;2016;Kuusk; Osakaal (%) ;0,004958983
Kokku;39...40;2016;Kuusk; Osakaal (%) ;0,009692612
Kokku;37...38;2016;Kuusk; Osakaal (%) ;0,015501708
Kokku;35...36;2016;Kuusk; Osakaal (%) ;0,020641228
Kokku;33...34;2016;Kuusk; Osakaal (%) ;0,030815269
Kokku;31...32;2016;Kuusk; Osakaal (%) ;0,038671378
Kokku;29...30;2016;Kuusk; Osakaal (%) ;0,059296078
Kokku;27...28;2016;Kuusk; Osakaal (%) ;0,087275802
Kokku;25...26;2016;Kuusk; Osakaal (%) ;0,107502921
Kokku;23...24;2016;Kuusk; Osakaal (%) ;0,074622198
Kokku;21...22;2016;Kuusk; Osakaal (%) ;0,073043358
Kokku;19...20;2016;Kuusk; Osakaal (%) ;0,067941841
Kokku;17...18;2016;Kuusk; Osakaal (%) ;0,078711601
Kokku;15...16;2016;Kuusk; Osakaal (%) ;0,072903765
Kokku;13...14;2016;Kuusk; Osakaal (%) ;0,050330654
Kokku;11...12;2016;Kuusk; Osakaal (%) ;0,041962303
Kokku;9...10;2016;Kuusk; Osakaal (%) ;0,027614076
Kokku;7...8;2016;Kuusk; Osakaal (%) ;0,024057038
Kokku;5...6;2016;Kuusk; Osakaal (%) ;0,028986656
Kokku;3...4;2016;Kuusk; Osakaal (%) ;0,039188990
Kokku;   ...2;2016;Kuusk; Osakaal (%) ;0,034606392
Kokku;Kokku;2016;Kuusk;    Pindala      (tuh ha);371,726469183
Kokku;51...;2016;Kuusk;    Pindala      (tuh ha);0,347091462
Kokku;49...50;2016;Kuusk;    Pindala      (tuh ha);0,347091462
Kokku;47...48;2016;Kuusk;    Pindala      (tuh ha);0,520637193
Kokku;45...46;2016;Kuusk;    Pindala      (tuh ha);1,615745464
Kokku;43...44;2016;Kuusk;    Pindala      (tuh ha);1,509396640
Kokku;41...42;2016;Kuusk;    Pindala      (tuh ha);1,843385399
Kokku;39...40;2016;Kuusk;    Pindala      (tuh ha);3,603000274
Kokku;37...38;2016;Kuusk;    Pindala      (tuh ha);5,762395094
Kokku;35...36;2016;Kuusk;    Pindala      (tuh ha);7,672890627
Kokku;33...34;2016;Kuusk;    Pindala      (tuh ha);11,454851258
Kokku;31...32;2016;Kuusk;    Pindala      (tuh ha);14,375174690
Kokku;29...30;2016;Kuusk;    Pindala      (tuh ha);22,041921798
Kokku;27...28;2016;Kuusk;    Pindala      (tuh ha);32,442725706
Kokku;25...26;2016;Kuusk;    Pindala      (tuh ha);39,961681269
Kokku;23...24;2016;Kuusk;    Pindala      (tuh ha);27,739046343
Kokku;21...22;2016;Kuusk;    Pindala      (tuh ha);27,152149390
Kokku;19...20;2016;Kuusk;    Pindala      (tuh ha);25,255780480
Kokku;17...18;2016;Kuusk;    Pindala      (tuh ha);29,259185464
Kokku;15...16;2016;Kuusk;    Pindala      (tuh ha);27,100259217
Kokku;13...14;2016;Kuusk;    Pindala      (tuh ha);18,709236355
Kokku;11...12;2016;Kuusk;    Pindala      (tuh ha);15,598498547
Kokku;9...10;2016;Kuusk;    Pindala      (tuh ha);10,264882891
Kokku;7...8;2016;Kuusk;    Pindala      (tuh ha);8,942637967
Kokku;5...6;2016;Kuusk;    Pindala      (tuh ha);10,775107340
Kokku;3...4;2016;Kuusk;    Pindala      (tuh ha);14,567584842
Kokku;   ...2;2016;Kuusk;    Pindala      (tuh ha);12,864112011
Kokku;Kokku;2016;Kask;Suht.viga           (± %);0,027158040
Kokku;51...;2016;Kask;Suht.viga           (± %);
Kokku;49...50;2016;Kask;Suht.viga           (± %);1,322721295
Kokku;47...48;2016;Kask;Suht.viga           (± %);0,706893277
Kokku;45...46;2016;Kask;Suht.viga           (± %);0,893435181
Kokku;43...44;2016;Kask;Suht.viga           (± %);0,706365942
Kokku;41...42;2016;Kask;Suht.viga           (± %);0,648835530
Kokku;39...40;2016;Kask;Suht.viga           (± %);0,494945781
Kokku;37...38;2016;Kask;Suht.viga           (± %);0,355991256
Kokku;35...36;2016;Kask;Suht.viga           (± %);0,225894644
Kokku;33...34;2016;Kask;Suht.viga           (± %);0,245473585
Kokku;31...32;2016;Kask;Suht.viga           (± %);0,160669426
Kokku;29...30;2016;Kask;Suht.viga           (± %);0,139172510
Kokku;27...28;2016;Kask;Suht.viga           (± %);0,113542612
Kokku;25...26;2016;Kask;Suht.viga           (± %);0,079866652
Kokku;23...24;2016;Kask;Suht.viga           (± %);0,067390283
Kokku;21...22;2016;Kask;Suht.viga           (± %);0,083706060
Kokku;19...20;2016;Kask;Suht.viga           (± %);0,075093573
Kokku;17...18;2016;Kask;Suht.viga           (± %);0,062590655
Kokku;15...16;2016;Kask;Suht.viga           (± %);0,068017237
Kokku;13...14;2016;Kask;Suht.viga           (± %);0,066548524
Kokku;11...12;2016;Kask;Suht.viga           (± %);0,078477424
Kokku;9...10;2016;Kask;Suht.viga           (± %);0,082503592
Kokku;7...8;2016;Kask;Suht.viga           (± %);0,095725403
Kokku;5...6;2016;Kask;Suht.viga           (± %);0,092778775
Kokku;3...4;2016;Kask;Suht.viga           (± %);0,088672337
Kokku;   ...2;2016;Kask;Suht.viga           (± %);0,093798708
Kokku;Kokku;2016;Kask; Osakaal (%) ;1
Kokku;51...;2016;Kask; Osakaal (%) ;
Kokku;49...50;2016;Kask; Osakaal (%) ;0,000270155
Kokku;47...48;2016;Kask; Osakaal (%) ;0,000810466
Kokku;45...46;2016;Kask; Osakaal (%) ;0,000430574
Kokku;43...44;2016;Kask; Osakaal (%) ;0,000810466
Kokku;41...42;2016;Kask; Osakaal (%) ;0,001080622
Kokku;39...40;2016;Kask; Osakaal (%) ;0,001540831
Kokku;37...38;2016;Kask; Osakaal (%) ;0,002554481
Kokku;35...36;2016;Kask; Osakaal (%) ;0,006751183
Kokku;33...34;2016;Kask; Osakaal (%) ;0,005484289
Kokku;31...32;2016;Kask; Osakaal (%) ;0,013265575
Kokku;29...30;2016;Kask; Osakaal (%) ;0,024157186
Kokku;27...28;2016;Kask; Osakaal (%) ;0,035359260
Kokku;25...26;2016;Kask; Osakaal (%) ;0,065961894
Kokku;23...24;2016;Kask; Osakaal (%) ;0,094398693
Kokku;21...22;2016;Kask; Osakaal (%) ;0,067966636
Kokku;19...20;2016;Kask; Osakaal (%) ;0,082552569
Kokku;17...18;2016;Kask; Osakaal (%) ;0,106082670
Kokku;15...16;2016;Kask; Osakaal (%) ;0,103793319
Kokku;13...14;2016;Kask; Osakaal (%) ;0,085956932
Kokku;11...12;2016;Kask; Osakaal (%) ;0,060442377
Kokku;9...10;2016;Kask; Osakaal (%) ;0,054233666
Kokku;7...8;2016;Kask; Osakaal (%) ;0,041236517
Kokku;5...6;2016;Kask; Osakaal (%) ;0,043620044
Kokku;3...4;2016;Kask; Osakaal (%) ;0,054676450
Kokku;   ...2;2016;Kask; Osakaal (%) ;0,046563144
Kokku;Kokku;2016;Kask;    Pindala      (tuh ha);642,392278505
Kokku;51...;2016;Kask;    Pindala      (tuh ha);
Kokku;49...50;2016;Kask;    Pindala      (tuh ha);0,173545731
Kokku;47...48;2016;Kask;    Pindala      (tuh ha);0,520637193
Kokku;45...46;2016;Kask;    Pindala      (tuh ha);0,276597186
Kokku;43...44;2016;Kask;    Pindala      (tuh ha);0,520637193
Kokku;41...42;2016;Kask;    Pindala      (tuh ha);0,694182924
Kokku;39...40;2016;Kask;    Pindala      (tuh ha);0,989818076
Kokku;37...38;2016;Kask;    Pindala      (tuh ha);1,640979013
Kokku;35...36;2016;Kask;    Pindala      (tuh ha);4,336907815
Kokku;33...34;2016;Kask;    Pindala      (tuh ha);3,523065110
Kokku;31...32;2016;Kask;    Pindala      (tuh ha);8,521702797
Kokku;29...30;2016;Kask;    Pindala      (tuh ha);15,518389838
Kokku;27...28;2016;Kask;    Pindala      (tuh ha);22,714515633
Kokku;25...26;2016;Kask;    Pindala      (tuh ha);42,373411582
Kokku;23...24;2016;Kask;    Pindala      (tuh ha);60,640991407
Kokku;21...22;2016;Kask;    Pindala      (tuh ha);43,661242388
Kokku;19...20;2016;Kask;    Pindala      (tuh ha);53,031132590
Kokku;17...18;2016;Kask;    Pindala      (tuh ha);68,146688077
Kokku;15...16;2016;Kask;    Pindala      (tuh ha);66,676026844
Kokku;13...14;2016;Kask;    Pindala      (tuh ha);55,218069117
Kokku;11...12;2016;Kask;    Pindala      (tuh ha);38,827716109
Kokku;9...10;2016;Kask;    Pindala      (tuh ha);34,839288122
Kokku;7...8;2016;Kask;    Pindala      (tuh ha);26,490020363
Kokku;5...6;2016;Kask;    Pindala      (tuh ha);28,021179638
Kokku;3...4;2016;Kask;    Pindala      (tuh ha);35,123729575
Kokku;   ...2;2016;Kask;    Pindala      (tuh ha);29,911804185
Kokku;Kokku;2016;Haab;Suht.viga           (± %);0,054169024
Kokku;51...;2016;Haab;Suht.viga           (± %);0,415162818
Kokku;49...50;2016;Haab;Suht.viga           (± %);0,479921690
Kokku;47...48;2016;Haab;Suht.viga           (± %);0,342748274
Kokku;45...46;2016;Haab;Suht.viga           (± %);0,529952185
Kokku;43...44;2016;Haab;Suht.viga           (± %);0,412452210
Kokku;41...42;2016;Haab;Suht.viga           (± %);0,432635156
Kokku;39...40;2016;Haab;Suht.viga           (± %);0,214886669
Kokku;37...38;2016;Haab;Suht.viga           (± %);0,221243224
Kokku;35...36;2016;Haab;Suht.viga           (± %);0,215999280
Kokku;33...34;2016;Haab;Suht.viga           (± %);0,188044632
Kokku;31...32;2016;Haab;Suht.viga           (± %);0,189648661
Kokku;29...30;2016;Haab;Suht.viga           (± %);0,173984789
Kokku;27...28;2016;Haab;Suht.viga           (± %);0,168572740
Kokku;25...26;2016;Haab;Suht.viga           (± %);0,185906056
Kokku;23...24;2016;Haab;Suht.viga           (± %);0,247935203
Kokku;21...22;2016;Haab;Suht.viga           (± %);0,315725598
Kokku;19...20;2016;Haab;Suht.viga           (± %);0,293844311
Kokku;17...18;2016;Haab;Suht.viga           (± %);0,311345727
Kokku;15...16;2016;Haab;Suht.viga           (± %);0,293092548
Kokku;13...14;2016;Haab;Suht.viga           (± %);0,286895867
Kokku;11...12;2016;Haab;Suht.viga           (± %);0,254360179
Kokku;9...10;2016;Haab;Suht.viga           (± %);0,239680371
Kokku;7...8;2016;Haab;Suht.viga           (± %);0,223301574
Kokku;5...6;2016;Haab;Suht.viga           (± %);0,201014563
Kokku;3...4;2016;Haab;Suht.viga           (± %);0,152385871
Kokku;   ...2;2016;Haab;Suht.viga           (± %);0,120997829
Kokku;Kokku;2016;Haab; Osakaal (%) ;1
Kokku;51...;2016;Haab; Osakaal (%) ;0,012593725
Kokku;49...50;2016;Haab; Osakaal (%) ;0,007915576
Kokku;47...48;2016;Haab; Osakaal (%) ;0,015392331
Kokku;45...46;2016;Haab; Osakaal (%) ;0,007135325
Kokku;43...44;2016;Haab; Osakaal (%) ;0,010556900
Kokku;41...42;2016;Haab; Osakaal (%) ;0,010274101
Kokku;39...40;2016;Haab; Osakaal (%) ;0,038158988
Kokku;37...38;2016;Haab; Osakaal (%) ;0,036217175
Kokku;35...36;2016;Haab; Osakaal (%) ;0,056386586
Kokku;33...34;2016;Haab; Osakaal (%) ;0,048975598
Kokku;31...32;2016;Haab; Osakaal (%) ;0,050218739
Kokku;29...30;2016;Haab; Osakaal (%) ;0,068787207
Kokku;27...28;2016;Haab; Osakaal (%) ;0,066773471
Kokku;25...26;2016;Haab; Osakaal (%) ;0,047816556
Kokku;23...24;2016;Haab; Osakaal (%) ;0,034982570
Kokku;21...22;2016;Haab; Osakaal (%) ;0,017467917
Kokku;19...20;2016;Haab; Osakaal (%) ;0,028242409
Kokku;17...18;2016;Haab; Osakaal (%) ;0,021490493
Kokku;15...16;2016;Haab; Osakaal (%) ;0,017457702
Kokku;13...14;2016;Haab; Osakaal (%) ;0,022115281
Kokku;11...12;2016;Haab; Osakaal (%) ;0,029370386
Kokku;9...10;2016;Haab; Osakaal (%) ;0,031035137
Kokku;7...8;2016;Haab; Osakaal (%) ;0,039180479
Kokku;5...6;2016;Haab; Osakaal (%) ;0,045108625
Kokku;3...4;2016;Haab; Osakaal (%) ;0,083854061
Kokku;   ...2;2016;Haab; Osakaal (%) ;0,152492662
Kokku;Kokku;2016;Haab;    Pindala      (tuh ha);124,022998797
Kokku;51...;2016;Haab;    Pindala      (tuh ha);1,561911578
Kokku;49...50;2016;Haab;    Pindala      (tuh ha);0,981713491
Kokku;47...48;2016;Haab;    Pindala      (tuh ha);1,909003040
Kokku;45...46;2016;Haab;    Pindala      (tuh ha);0,884944391
Kokku;43...44;2016;Haab;    Pindala      (tuh ha);1,309298412
Kokku;41...42;2016;Haab;    Pindala      (tuh ha);1,274224820
Kokku;39...40;2016;Haab;    Pindala      (tuh ha);4,732592081
Kokku;37...38;2016;Haab;    Pindala      (tuh ha);4,491762671
Kokku;35...36;2016;Haab;    Pindala      (tuh ha);6,993233481
Kokku;33...34;2016;Haab;    Pindala      (tuh ha);6,074100581
Kokku;31...32;2016;Haab;    Pindala      (tuh ha);6,228278609
Kokku;29...30;2016;Haab;    Pindala      (tuh ha);8,531195748
Kokku;27...28;2016;Haab;    Pindala      (tuh ha);8,281446087
Kokku;25...26;2016;Haab;    Pindala      (tuh ha);5,930352652
Kokku;23...24;2016;Haab;    Pindala      (tuh ha);4,338643272
Kokku;21...22;2016;Haab;    Pindala      (tuh ha);2,166423422
Kokku;19...20;2016;Haab;    Pindala      (tuh ha);3,502708196
Kokku;17...18;2016;Haab;    Pindala      (tuh ha);2,665315335
Kokku;15...16;2016;Haab;    Pindala      (tuh ha);2,165156539
Kokku;13...14;2016;Haab;    Pindala      (tuh ha);2,742803504
Kokku;11...12;2016;Haab;    Pindala      (tuh ha);3,642603409
Kokku;9...10;2016;Haab;    Pindala      (tuh ha);3,849070765
Kokku;7...8;2016;Haab;    Pindala      (tuh ha);4,859280465
Kokku;5...6;2016;Haab;    Pindala      (tuh ha);5,594506954
Kokku;3...4;2016;Haab;    Pindala      (tuh ha);10,399832051
Kokku;   ...2;2016;Haab;    Pindala      (tuh ha);18,912597243
Kokku;Kokku;2016;Sanglepp;Suht.viga           (± %);0,072498435
Kokku;51...;2016;Sanglepp;Suht.viga           (± %);
Kokku;49...50;2016;Sanglepp;Suht.viga           (± %);
Kokku;47...48;2016;Sanglepp;Suht.viga           (± %);0,999476285
Kokku;45...46;2016;Sanglepp;Suht.viga           (± %);0,999955517
Kokku;43...44;2016;Sanglepp;Suht.viga           (± %);
Kokku;41...42;2016;Sanglepp;Suht.viga           (± %);
Kokku;39...40;2016;Sanglepp;Suht.viga           (± %);1,223925917
Kokku;37...38;2016;Sanglepp;Suht.viga           (± %);0,558696290
Kokku;35...36;2016;Sanglepp;Suht.viga           (± %);0,750126996
Kokku;33...34;2016;Sanglepp;Suht.viga           (± %);0,367096098
Kokku;31...32;2016;Sanglepp;Suht.viga           (± %);0,552861858
Kokku;29...30;2016;Sanglepp;Suht.viga           (± %);0,217419013
Kokku;27...28;2016;Sanglepp;Suht.viga           (± %);0,183868779
Kokku;25...26;2016;Sanglepp;Suht.viga           (± %);0,215925083
Kokku;23...24;2016;Sanglepp;Suht.viga           (± %);0,164281740
Kokku;21...22;2016;Sanglepp;Suht.viga           (± %);0,203551067
Kokku;19...20;2016;Sanglepp;Suht.viga           (± %);0,212287861
Kokku;17...18;2016;Sanglepp;Suht.viga           (± %);0,198228221
Kokku;15...16;2016;Sanglepp;Suht.viga           (± %);0,205076843
Kokku;13...14;2016;Sanglepp;Suht.viga           (± %);0,295446860
Kokku;11...12;2016;Sanglepp;Suht.viga           (± %);0,324336267
Kokku;9...10;2016;Sanglepp;Suht.viga           (± %);0,345208213
Kokku;7...8;2016;Sanglepp;Suht.viga           (± %);0,348942835
Kokku;5...6;2016;Sanglepp;Suht.viga           (± %);0,327662714
Kokku;3...4;2016;Sanglepp;Suht.viga           (± %);0,232772203
Kokku;   ...2;2016;Sanglepp;Suht.viga           (± %);0,255900581
Kokku;Kokku;2016;Sanglepp; Osakaal (%) ;1
Kokku;51...;2016;Sanglepp; Osakaal (%) ;
Kokku;49...50;2016;Sanglepp; Osakaal (%) ;
Kokku;47...48;2016;Sanglepp; Osakaal (%) ;0,000580274
Kokku;45...46;2016;Sanglepp; Osakaal (%) ;0,002309089
Kokku;43...44;2016;Sanglepp; Osakaal (%) ;
Kokku;41...42;2016;Sanglepp; Osakaal (%) ;
Kokku;39...40;2016;Sanglepp; Osakaal (%) ;0,002309089
Kokku;37...38;2016;Sanglepp; Osakaal (%) ;0,009236354
Kokku;35...36;2016;Sanglepp; Osakaal (%) ;0,004618177
Kokku;33...34;2016;Sanglepp; Osakaal (%) ;0,019640184
Kokku;31...32;2016;Sanglepp; Osakaal (%) ;0,013854532
Kokku;29...30;2016;Sanglepp; Osakaal (%) ;0,061858636
Kokku;27...28;2016;Sanglepp; Osakaal (%) ;0,103137520
Kokku;25...26;2016;Sanglepp; Osakaal (%) ;0,080530158
Kokku;23...24;2016;Sanglepp; Osakaal (%) ;0,130751218
Kokku;21...22;2016;Sanglepp; Osakaal (%) ;0,090513502
Kokku;19...20;2016;Sanglepp; Osakaal (%) ;0,073939326
Kokku;17...18;2016;Sanglepp; Osakaal (%) ;0,083127189
Kokku;15...16;2016;Sanglepp; Osakaal (%) ;0,068146977
Kokku;13...14;2016;Sanglepp; Osakaal (%) ;0,035595524
Kokku;11...12;2016;Sanglepp; Osakaal (%) ;0,025399975
Kokku;9...10;2016;Sanglepp; Osakaal (%) ;0,027709063
Kokku;7...8;2016;Sanglepp; Osakaal (%) ;0,026115792
Kokku;5...6;2016;Sanglepp; Osakaal (%) ;0,036741063
Kokku;3...4;2016;Sanglepp; Osakaal (%) ;0,052461338
Kokku;   ...2;2016;Sanglepp; Osakaal (%) ;0,051425019
Kokku;Kokku;2016;Sanglepp;    Pindala      (tuh ha);75,157675287
Kokku;51...;2016;Sanglepp;    Pindala      (tuh ha);
Kokku;49...50;2016;Sanglepp;    Pindala      (tuh ha);
Kokku;47...48;2016;Sanglepp;    Pindala      (tuh ha);0,043612042
Kokku;45...46;2016;Sanglepp;    Pindala      (tuh ha);0,173545731
Kokku;43...44;2016;Sanglepp;    Pindala      (tuh ha);
Kokku;41...42;2016;Sanglepp;    Pindala      (tuh ha);
Kokku;39...40;2016;Sanglepp;    Pindala      (tuh ha);0,173545731
Kokku;37...38;2016;Sanglepp;    Pindala      (tuh ha);0,694182924
Kokku;35...36;2016;Sanglepp;    Pindala      (tuh ha);0,347091462
Kokku;33...34;2016;Sanglepp;    Pindala      (tuh ha);1,476110569
Kokku;31...32;2016;Sanglepp;    Pindala      (tuh ha);1,041274385
Kokku;29...30;2016;Sanglepp;    Pindala      (tuh ha);4,649151294
Kokku;27...28;2016;Sanglepp;    Pindala      (tuh ha);7,751576261
Kokku;25...26;2016;Sanglepp;    Pindala      (tuh ha);6,052459429
Kokku;23...24;2016;Sanglepp;    Pindala      (tuh ha);9,826957593
Kokku;21...22;2016;Sanglepp;    Pindala      (tuh ha);6,802784396
Kokku;19...20;2016;Sanglepp;    Pindala      (tuh ha);5,557107849
Kokku;17...18;2016;Sanglepp;    Pindala      (tuh ha);6,247646312
Kokku;15...16;2016;Sanglepp;    Pindala      (tuh ha);5,121768383
Kokku;13...14;2016;Sanglepp;    Pindala      (tuh ha);2,675276860
Kokku;11...12;2016;Sanglepp;    Pindala      (tuh ha);1,909003040
Kokku;9...10;2016;Sanglepp;    Pindala      (tuh ha);2,082548771
Kokku;7...8;2016;Sanglepp;    Pindala      (tuh ha);1,962802216
Kokku;5...6;2016;Sanglepp;    Pindala      (tuh ha);2,761372897
Kokku;3...4;2016;Sanglepp;    Pindala      (tuh ha);3,942872233
Kokku;   ...2;2016;Sanglepp;    Pindala      (tuh ha);3,864984909
