Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,035778099
Kokku;5A-5B;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,174466031
Kokku;5;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,118248248
Kokku;4;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,091192473
Kokku;3;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,067386977
Kokku;2;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,051646129
Kokku;1;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,055592801
Kokku;1A;Majandatav metsamaa;2016;Mänd;Suht.viga           (± %);0,087176387
Kokku;Kokku;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;0,029311864
Kokku;5;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;0,043045714
Kokku;4;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;0,084935153
Kokku;3;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;0,180413659
Kokku;2;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;0,297546265
Kokku;1;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;0,275111042
Kokku;1A;Majandatav metsamaa;2016;Mänd; Osakaal (%) ;0,089636303
Kokku;Kokku;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);556,369633899
Kokku;5A-5B;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);16,308231168
Kokku;5;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);23,949328218
Kokku;4;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);47,255339765
Kokku;3;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);100,376681426
Kokku;2;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);165,545706561
Kokku;1;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);153,063429867
Kokku;1A;Majandatav metsamaa;2016;Mänd;    Pindala      (tuh ha);49,870916894
Kokku;Kokku;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,038550740
Kokku;5A-5B;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,686442284
Kokku;5;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,804665290
Kokku;4;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,306054922
Kokku;3;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,127445148
Kokku;2;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,079242107
Kokku;1;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,049664495
Kokku;1A;Majandatav metsamaa;2016;Kuusk;Suht.viga           (± %);0,058612771
Kokku;Kokku;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;0,001598429
Kokku;5;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;0,000944245
Kokku;4;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;0,008912840
Kokku;3;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;0,049214511
Kokku;2;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;0,165359347
Kokku;1;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;0,411283300
Kokku;1A;Majandatav metsamaa;2016;Kuusk; Osakaal (%) ;0,362687328
Kokku;Kokku;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);325,718055494
Kokku;5A-5B;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);0,520637193
Kokku;5;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);0,307557744
Kokku;4;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);2,903072986
Kokku;3;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);16,030054716
Kokku;2;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);53,860524992
Kokku;1;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);133,962396670
Kokku;1A;Majandatav metsamaa;2016;Kuusk;    Pindala      (tuh ha);118,133811192
Kokku;Kokku;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,029354235
Kokku;5A-5B;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,399532983
Kokku;5;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,303048842
Kokku;4;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,131845056
Kokku;3;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,070101127
Kokku;2;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,046181449
Kokku;1;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,040799392
Kokku;1A;Majandatav metsamaa;2016;Kask;Suht.viga           (± %);0,072711285
Kokku;Kokku;Majandatav metsamaa;2016;Kask; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2016;Kask; Osakaal (%) ;0,001847606
Kokku;5;Majandatav metsamaa;2016;Kask; Osakaal (%) ;0,007390424
Kokku;4;Majandatav metsamaa;2016;Kask; Osakaal (%) ;0,032728152
Kokku;3;Majandatav metsamaa;2016;Kask; Osakaal (%) ;0,137909461
Kokku;2;Majandatav metsamaa;2016;Kask; Osakaal (%) ;0,329294025
Kokku;1;Majandatav metsamaa;2016;Kask; Osakaal (%) ;0,382930086
Kokku;1A;Majandatav metsamaa;2016;Kask; Osakaal (%) ;0,107900246
Kokku;Kokku;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);563,580354891
Kokku;5A-5B;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);1,041274385
Kokku;5;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);4,165097541
Kokku;4;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);18,444943562
Kokku;3;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);77,723062990
Kokku;2;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);185,583643742
Kokku;1;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);215,811873857
Kokku;1A;Majandatav metsamaa;2016;Kask;    Pindala      (tuh ha);60,810458813
Kokku;Kokku;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);0,058181825
Kokku;5A-5B;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);
Kokku;4;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);0,745224883
Kokku;3;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);0,284975656
Kokku;2;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);0,158197015
Kokku;1;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);0,070012182
Kokku;1A;Majandatav metsamaa;2016;Haab;Suht.viga           (± %);0,096448814
Kokku;Kokku;Majandatav metsamaa;2016;Haab; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2016;Haab; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2016;Haab; Osakaal (%) ;
Kokku;4;Majandatav metsamaa;2016;Haab; Osakaal (%) ;0,004728290
Kokku;3;Majandatav metsamaa;2016;Haab; Osakaal (%) ;0,023641452
Kokku;2;Majandatav metsamaa;2016;Haab; Osakaal (%) ;0,129689755
Kokku;1;Majandatav metsamaa;2016;Haab; Osakaal (%) ;0,535902382
Kokku;1A;Majandatav metsamaa;2016;Haab; Osakaal (%) ;0,306038121
Kokku;Kokku;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);110,111087081
Kokku;5A-5B;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);
Kokku;5;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);
Kokku;4;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);0,520637193
Kokku;3;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);2,603185963
Kokku;2;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);14,280279885
Kokku;1;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);59,008793808
Kokku;1A;Majandatav metsamaa;2016;Haab;    Pindala      (tuh ha);33,698190232
Kokku;Kokku;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);0,079325956
Kokku;5A-5B;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);
Kokku;4;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);0,525763157
Kokku;3;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);0,221839543
Kokku;2;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);0,119049877
Kokku;1;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);0,102157085
Kokku;1A;Majandatav metsamaa;2016;Sanglepp;Suht.viga           (± %);0,336099526
Kokku;Kokku;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;
Kokku;4;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;0,012303422
Kokku;3;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;0,098465862
Kokku;2;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;0,359294789
Kokku;1;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;0,487416350
Kokku;1A;Majandatav metsamaa;2016;Sanglepp; Osakaal (%) ;0,042519578
Kokku;Kokku;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);58,616754002
Kokku;5A-5B;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);
Kokku;5;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);
Kokku;4;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);0,721186639
Kokku;3;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);5,771749209
Kokku;2;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);21,060694236
Kokku;1;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);28,570764258
Kokku;1A;Majandatav metsamaa;2016;Sanglepp;    Pindala      (tuh ha);2,492359660
Kokku;Kokku;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);0,047385356
Kokku;5A-5B;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);
Kokku;4;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);0,665109058
Kokku;3;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);0,209670629
Kokku;2;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);0,080895269
Kokku;1;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);0,055354638
Kokku;1A;Majandatav metsamaa;2016;Hall lepp;Suht.viga           (± %);0,120459758
Kokku;Kokku;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;1
Kokku;5A-5B;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;
Kokku;5;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;
Kokku;4;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;0,003979299
Kokku;3;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;0,031495908
Kokku;2;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;0,260852052
Kokku;1;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;0,590534340
Kokku;1A;Majandatav metsamaa;2016;Hall lepp; Osakaal (%) ;0,113138401
Kokku;Kokku;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);190,523970063
Kokku;5A-5B;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);
Kokku;5;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);
Kokku;4;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);0,758151880
Kokku;3;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);6,000725446
Kokku;2;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);49,698568628
Kokku;1;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);112,510946866
Kokku;1A;Majandatav metsamaa;2016;Hall lepp;    Pindala      (tuh ha);21,555577242
Kokku;Kokku;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);0,101732856
Kokku;5A-5B;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);
Kokku;5;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);0,706620242
Kokku;4;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);0,412062346
Kokku;3;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);0,280813491
Kokku;2;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);0,178793613
Kokku;1;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);0,152160342
Kokku;1A;Majandatav metsamaa;2016;Teised;Suht.viga           (± %);0,228837611
Kokku;Kokku;Majandatav metsamaa;2016;Teised; Osakaal (%) ;1
