Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;13...14;2019;Kuusk;    Pindala      (tuh ha);18,734819929
Kokku;11...12;2019;Kuusk;    Pindala      (tuh ha);18,846598907
Kokku;9...10;2019;Kuusk;    Pindala      (tuh ha);11,527531674
Kokku;7...8;2019;Kuusk;    Pindala      (tuh ha);11,548695536
Kokku;5...6;2019;Kuusk;    Pindala      (tuh ha);14,176893671
Kokku;3...4;2019;Kuusk;    Pindala      (tuh ha);15,825187793
Kokku;   ...2;2019;Kuusk;    Pindala      (tuh ha);13,917358714
Kokku;Kokku;2019;Kask;Suht.viga           (± %);0,022259630
Kokku;51...;2019;Kask;Suht.viga           (± %);1,000010288
Kokku;49...50;2019;Kask;Suht.viga           (± %);
Kokku;47...48;2019;Kask;Suht.viga           (± %);0,500016078
Kokku;45...46;2019;Kask;Suht.viga           (± %);0,591357614
Kokku;43...44;2019;Kask;Suht.viga           (± %);0,707057714
Kokku;41...42;2019;Kask;Suht.viga           (± %);0,408273490
Kokku;39...40;2019;Kask;Suht.viga           (± %);0,276590005
Kokku;37...38;2019;Kask;Suht.viga           (± %);0,391020116
Kokku;35...36;2019;Kask;Suht.viga           (± %);0,174279353
Kokku;33...34;2019;Kask;Suht.viga           (± %);0,170278497
Kokku;31...32;2019;Kask;Suht.viga           (± %);0,118532767
Kokku;29...30;2019;Kask;Suht.viga           (± %);0,106247423
Kokku;27...28;2019;Kask;Suht.viga           (± %);0,091296959
Kokku;25...26;2019;Kask;Suht.viga           (± %);0,063375949
Kokku;23...24;2019;Kask;Suht.viga           (± %);0,060574238
Kokku;21...22;2019;Kask;Suht.viga           (± %);0,064523916
Kokku;19...20;2019;Kask;Suht.viga           (± %);0,063012213
Kokku;17...18;2019;Kask;Suht.viga           (± %);0,058513585
Kokku;15...16;2019;Kask;Suht.viga           (± %);0,057742945
Kokku;13...14;2019;Kask;Suht.viga           (± %);0,054767375
Kokku;11...12;2019;Kask;Suht.viga           (± %);0,064303545
Kokku;9...10;2019;Kask;Suht.viga           (± %);0,069833933
Kokku;7...8;2019;Kask;Suht.viga           (± %);0,080420461
Kokku;5...6;2019;Kask;Suht.viga           (± %);0,087878776
Kokku;3...4;2019;Kask;Suht.viga           (± %);0,082261668
Kokku;   ...2;2019;Kask;Suht.viga           (± %);0,078916537
Kokku;Kokku;2019;Kask; Osakaal (%) ;1
Kokku;51...;2019;Kask; Osakaal (%) ;0,000245833
Kokku;49...50;2019;Kask; Osakaal (%) ;
Kokku;47...48;2019;Kask; Osakaal (%) ;0,000983332
Kokku;45...46;2019;Kask; Osakaal (%) ;0,000637642
Kokku;43...44;2019;Kask; Osakaal (%) ;0,000491666
Kokku;41...42;2019;Kask; Osakaal (%) ;0,001474998
Kokku;39...40;2019;Kask; Osakaal (%) ;0,002846550
Kokku;37...38;2019;Kask; Osakaal (%) ;0,001720831
Kokku;35...36;2019;Kask; Osakaal (%) ;0,008250697
Kokku;33...34;2019;Kask; Osakaal (%) ;0,007702268
Kokku;31...32;2019;Kask; Osakaal (%) ;0,016538343
Kokku;29...30;2019;Kask; Osakaal (%) ;0,026006676
Kokku;27...28;2019;Kask; Osakaal (%) ;0,036172609
Kokku;25...26;2019;Kask; Osakaal (%) ;0,074230241
Kokku;23...24;2019;Kask; Osakaal (%) ;0,086587038
Kokku;21...22;2019;Kask; Osakaal (%) ;0,073814980
Kokku;19...20;2019;Kask; Osakaal (%) ;0,072566222
Kokku;17...18;2019;Kask; Osakaal (%) ;0,105523163
Kokku;15...16;2019;Kask; Osakaal (%) ;0,093590452
Kokku;13...14;2019;Kask; Osakaal (%) ;0,090049645
Kokku;11...12;2019;Kask; Osakaal (%) ;0,067869016
Kokku;9...10;2019;Kask; Osakaal (%) ;0,057794017
Kokku;7...8;2019;Kask; Osakaal (%) ;0,044379400
Kokku;5...6;2019;Kask; Osakaal (%) ;0,038784241
Kokku;3...4;2019;Kask; Osakaal (%) ;0,044028252
Kokku;   ...2;2019;Kask; Osakaal (%) ;0,047711888
Kokku;Kokku;2019;Kask;    Pindala      (tuh ha);636,292634266
Kokku;51...;2019;Kask;    Pindala      (tuh ha);0,156421744
Kokku;49...50;2019;Kask;    Pindala      (tuh ha);
Kokku;47...48;2019;Kask;    Pindala      (tuh ha);0,625686974
Kokku;45...46;2019;Kask;    Pindala      (tuh ha);0,405726718
Kokku;43...44;2019;Kask;    Pindala      (tuh ha);0,312843487
Kokku;41...42;2019;Kask;    Pindala      (tuh ha);0,938530461
Kokku;39...40;2019;Kask;    Pindala      (tuh ha);1,811238653
Kokku;37...38;2019;Kask;    Pindala      (tuh ha);1,094952205
Kokku;35...36;2019;Kask;    Pindala      (tuh ha);5,249857841
Kokku;33...34;2019;Kask;    Pindala      (tuh ha);4,900896573
Kokku;31...32;2019;Kask;    Pindala      (tuh ha);10,523225870
Kokku;29...30;2019;Kask;    Pindala      (tuh ha);16,547856249
Kokku;27...28;2019;Kask;    Pindala      (tuh ha);23,016364609
Kokku;25...26;2019;Kask;    Pindala      (tuh ha);47,232155505
Kokku;23...24;2019;Kask;    Pindala      (tuh ha);55,094694444
Kokku;21...22;2019;Kask;    Pindala      (tuh ha);46,967927896
Kokku;19...20;2019;Kask;    Pindala      (tuh ha);46,173352365
Kokku;17...18;2019;Kask;    Pindala      (tuh ha);67,143611073
Kokku;15...16;2019;Kask;    Pindala      (tuh ha);59,550915284
Kokku;13...14;2019;Kask;    Pindala      (tuh ha);57,297925986
Kokku;11...12;2019;Kask;    Pindala      (tuh ha);43,184555185
Kokku;9...10;2019;Kask;    Pindala      (tuh ha);36,773907228
Kokku;7...8;2019;Kask;    Pindala      (tuh ha);28,238285526
Kokku;5...6;2019;Kask;    Pindala      (tuh ha);24,678126643
Kokku;3...4;2019;Kask;    Pindala      (tuh ha);28,014852708
Kokku;   ...2;2019;Kask;    Pindala      (tuh ha);30,358723040
Kokku;Kokku;2019;Haab;Suht.viga           (± %);0,045041686
Kokku;51...;2019;Haab;Suht.viga           (± %);0,327544204
Kokku;49...50;2019;Haab;Suht.viga           (± %);0,411974324
Kokku;47...48;2019;Haab;Suht.viga           (± %);0,276604522
Kokku;45...46;2019;Haab;Suht.viga           (± %);0,371916243
Kokku;43...44;2019;Haab;Suht.viga           (± %);0,282434331
Kokku;41...42;2019;Haab;Suht.viga           (± %);0,227823366
Kokku;39...40;2019;Haab;Suht.viga           (± %);0,183101766
Kokku;37...38;2019;Haab;Suht.viga           (± %);0,188186502
Kokku;35...36;2019;Haab;Suht.viga           (± %);0,158436403
Kokku;33...34;2019;Haab;Suht.viga           (± %);0,160064804
Kokku;31...32;2019;Haab;Suht.viga           (± %);0,170527334
Kokku;29...30;2019;Haab;Suht.viga           (± %);0,142215536
Kokku;27...28;2019;Haab;Suht.viga           (± %);0,157128458
Kokku;25...26;2019;Haab;Suht.viga           (± %);0,182441086
Kokku;23...24;2019;Haab;Suht.viga           (± %);0,176235052
Kokku;21...22;2019;Haab;Suht.viga           (± %);0,230264805
Kokku;19...20;2019;Haab;Suht.viga           (± %);0,259595536
Kokku;17...18;2019;Haab;Suht.viga           (± %);0,277059018
Kokku;15...16;2019;Haab;Suht.viga           (± %);0,205851592
Kokku;13...14;2019;Haab;Suht.viga           (± %);0,272098214
Kokku;11...12;2019;Haab;Suht.viga           (± %);0,164300857
Kokku;9...10;2019;Haab;Suht.viga           (± %);0,173560963
