Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;2015;Mänd;Suht.viga           (± %);0,032755082
Kokku;51...;2015;Mänd;Suht.viga           (± %);0,865711133
Kokku;49...50;2015;Mänd;Suht.viga           (± %);0,695632015
Kokku;47...48;2015;Mänd;Suht.viga           (± %);0,686491248
Kokku;45...46;2015;Mänd;Suht.viga           (± %);0,419912987
Kokku;43...44;2015;Mänd;Suht.viga           (± %);0,399853057
Kokku;41...42;2015;Mänd;Suht.viga           (± %);0,244718590
Kokku;39...40;2015;Mänd;Suht.viga           (± %);0,199017183
Kokku;37...38;2015;Mänd;Suht.viga           (± %);0,161601840
Kokku;35...36;2015;Mänd;Suht.viga           (± %);0,147689000
Kokku;33...34;2015;Mänd;Suht.viga           (± %);0,125188871
Kokku;31...32;2015;Mänd;Suht.viga           (± %);0,095470394
Kokku;29...30;2015;Mänd;Suht.viga           (± %);0,074814236
Kokku;27...28;2015;Mänd;Suht.viga           (± %);0,067066154
Kokku;25...26;2015;Mänd;Suht.viga           (± %);0,063852029
Kokku;23...24;2015;Mänd;Suht.viga           (± %);0,064063933
Kokku;21...22;2015;Mänd;Suht.viga           (± %);0,077703905
Kokku;19...20;2015;Mänd;Suht.viga           (± %);0,080219415
Kokku;17...18;2015;Mänd;Suht.viga           (± %);0,083361264
Kokku;15...16;2015;Mänd;Suht.viga           (± %);0,101811208
Kokku;13...14;2015;Mänd;Suht.viga           (± %);0,104199422
Kokku;11...12;2015;Mänd;Suht.viga           (± %);0,114782596
Kokku;9...10;2015;Mänd;Suht.viga           (± %);0,124628686
Kokku;7...8;2015;Mänd;Suht.viga           (± %);0,145606833
Kokku;5...6;2015;Mänd;Suht.viga           (± %);0,151914435
Kokku;3...4;2015;Mänd;Suht.viga           (± %);0,178323904
Kokku;   ...2;2015;Mänd;Suht.viga           (± %);0,183652931
Kokku;Kokku;2015;Mänd; Osakaal (%) ;1
Kokku;51...;2015;Mänd; Osakaal (%) ;0,000521991
Kokku;49...50;2015;Mänd; Osakaal (%) ;0,000680572
Kokku;47...48;2015;Mänd; Osakaal (%) ;0,000782987
Kokku;45...46;2015;Mänd; Osakaal (%) ;0,002501095
Kokku;43...44;2015;Mänd; Osakaal (%) ;0,002088565
Kokku;41...42;2015;Mänd; Osakaal (%) ;0,005908158
Kokku;39...40;2015;Mänd; Osakaal (%) ;0,008969036
Kokku;37...38;2015;Mänd; Osakaal (%) ;0,015321931
Kokku;35...36;2015;Mänd; Osakaal (%) ;0,023104481
Kokku;33...34;2015;Mänd; Osakaal (%) ;0,031252269
Kokku;31...32;2015;Mänd; Osakaal (%) ;0,050420153
Kokku;29...30;2015;Mänd; Osakaal (%) ;0,083272769
Kokku;27...28;2015;Mänd; Osakaal (%) ;0,128959349
Kokku;25...26;2015;Mänd; Osakaal (%) ;0,119529447
Kokku;23...24;2015;Mänd; Osakaal (%) ;0,115230483
Kokku;21...22;2015;Mänd; Osakaal (%) ;0,066363515
Kokku;19...20;2015;Mänd; Osakaal (%) ;0,059461172
Kokku;17...18;2015;Mänd; Osakaal (%) ;0,057299998
Kokku;15...16;2015;Mänd; Osakaal (%) ;0,038396607
Kokku;13...14;2015;Mänd; Osakaal (%) ;0,049969049
Kokku;11...12;2015;Mänd; Osakaal (%) ;0,035739071
Kokku;9...10;2015;Mänd; Osakaal (%) ;0,028389538
Kokku;7...8;2015;Mänd; Osakaal (%) ;0,022363437
Kokku;5...6;2015;Mänd; Osakaal (%) ;0,022617594
Kokku;3...4;2015;Mänd; Osakaal (%) ;0,016576302
Kokku;   ...2;2015;Mänd; Osakaal (%) ;0,014280428
Kokku;Kokku;2015;Mänd;    Pindala      (tuh ha);702,561353745
Kokku;51...;2015;Mänd;    Pindala      (tuh ha);0,366730884
Kokku;49...50;2015;Mänd;    Pindala      (tuh ha);0,478143727
Kokku;47...48;2015;Mänd;    Pindala      (tuh ha);0,550096326
Kokku;45...46;2015;Mänd;    Pindala      (tuh ha);1,757172694
Kokku;43...44;2015;Mänd;    Pindala      (tuh ha);1,467345276
Kokku;41...42;2015;Mänd;    Pindala      (tuh ha);4,150843510
Kokku;39...40;2015;Mänd;    Pindala      (tuh ha);6,301298404
Kokku;37...38;2015;Mänd;    Pindala      (tuh ha);10,764596628
Kokku;35...36;2015;Mänd;    Pindala      (tuh ha);16,232315733
Kokku;33...34;2015;Mänd;    Pindala      (tuh ha);21,956636438
Kokku;31...32;2015;Mänd;    Pindala      (tuh ha);35,423251209
Kokku;29...30;2015;Mänd;    Pindala      (tuh ha);58,504229528
Kokku;27...28;2015;Mänd;    Pindala      (tuh ha);90,601855062
Kokku;25...26;2015;Mänd;    Pindala      (tuh ha);83,976769960
Kokku;23...24;2015;Mänd;    Pindala      (tuh ha);80,956484419
Kokku;21...22;2015;Mänd;    Pindala      (tuh ha);46,624440955
Kokku;19...20;2015;Mänd;    Pindala      (tuh ha);41,775121803
Kokku;17...18;2015;Mänd;    Pindala      (tuh ha);40,256764260
Kokku;15...16;2015;Mänd;    Pindala      (tuh ha);26,975972028
Kokku;13...14;2015;Mänd;    Pindala      (tuh ha);35,106322379
Kokku;11...12;2015;Mänd;    Pindala      (tuh ha);25,108890088
Kokku;9...10;2015;Mänd;    Pindala      (tuh ha);19,945392587
Kokku;7...8;2015;Mänd;    Pindala      (tuh ha);15,711686234
Kokku;5...6;2015;Mänd;    Pindala      (tuh ha);15,890247501
Kokku;3...4;2015;Mänd;    Pindala      (tuh ha);11,645869279
Kokku;   ...2;2015;Mänd;    Pindala      (tuh ha);10,032876832
Kokku;Kokku;2015;Kuusk;Suht.viga           (± %);0,037229514
Kokku;51...;2015;Kuusk;Suht.viga           (± %);0,829133248
Kokku;49...50;2015;Kuusk;Suht.viga           (± %);1,224531280
Kokku;47...48;2015;Kuusk;Suht.viga           (± %);1,117413146
Kokku;45...46;2015;Kuusk;Suht.viga           (± %);0,413287304
Kokku;43...44;2015;Kuusk;Suht.viga           (± %);0,435867815
Kokku;41...42;2015;Kuusk;Suht.viga           (± %);0,400882642
Kokku;39...40;2015;Kuusk;Suht.viga           (± %);0,283318894
Kokku;37...38;2015;Kuusk;Suht.viga           (± %);0,244765138
Kokku;35...36;2015;Kuusk;Suht.viga           (± %);0,184100046
Kokku;33...34;2015;Kuusk;Suht.viga           (± %);0,154917910
Kokku;31...32;2015;Kuusk;Suht.viga           (± %);0,142429700
Kokku;29...30;2015;Kuusk;Suht.viga           (± %);0,101526052
Kokku;27...28;2015;Kuusk;Suht.viga           (± %);0,095609535
Kokku;25...26;2015;Kuusk;Suht.viga           (± %);0,081828379
Kokku;23...24;2015;Kuusk;Suht.viga           (± %);0,094090726
Kokku;21...22;2015;Kuusk;Suht.viga           (± %);0,100281893
Kokku;19...20;2015;Kuusk;Suht.viga           (± %);0,106105851
Kokku;17...18;2015;Kuusk;Suht.viga           (± %);0,099594968
Kokku;15...16;2015;Kuusk;Suht.viga           (± %);0,094223267
Kokku;13...14;2015;Kuusk;Suht.viga           (± %);0,121900470
Kokku;11...12;2015;Kuusk;Suht.viga           (± %);0,130449756
Kokku;9...10;2015;Kuusk;Suht.viga           (± %);0,178900614
Kokku;7...8;2015;Kuusk;Suht.viga           (± %);0,172601762
Kokku;5...6;2015;Kuusk;Suht.viga           (± %);0,154514448
Kokku;3...4;2015;Kuusk;Suht.viga           (± %);0,130672665
Kokku;   ...2;2015;Kuusk;Suht.viga           (± %);0,138853093
Kokku;Kokku;2015;Kuusk; Osakaal (%) ;1
Kokku;51...;2015;Kuusk; Osakaal (%) ;0,001005716
Kokku;49...50;2015;Kuusk; Osakaal (%) ;0,000502858
Kokku;47...48;2015;Kuusk; Osakaal (%) ;0,000502858
Kokku;45...46;2015;Kuusk; Osakaal (%) ;0,003990280
Kokku;43...44;2015;Kuusk; Osakaal (%) ;0,004876417
Kokku;41...42;2015;Kuusk; Osakaal (%) ;0,004378738
Kokku;39...40;2015;Kuusk; Osakaal (%) ;0,008528877
Kokku;37...38;2015;Kuusk; Osakaal (%) ;0,012673988
Kokku;35...36;2015;Kuusk; Osakaal (%) ;0,021622902
Kokku;33...34;2015;Kuusk; Osakaal (%) ;0,027259289
Kokku;31...32;2015;Kuusk; Osakaal (%) ;0,035595924
Kokku;29...30;2015;Kuusk; Osakaal (%) ;0,063841619
Kokku;27...28;2015;Kuusk; Osakaal (%) ;0,083745853
Kokku;25...26;2015;Kuusk; Osakaal (%) ;0,109765345
Kokku;23...24;2015;Kuusk; Osakaal (%) ;0,074323698
Kokku;21...22;2015;Kuusk; Osakaal (%) ;0,073592090
Kokku;19...20;2015;Kuusk; Osakaal (%) ;0,073077515
Kokku;17...18;2015;Kuusk; Osakaal (%) ;0,077390379
Kokku;15...16;2015;Kuusk; Osakaal (%) ;0,076699955
Kokku;13...14;2015;Kuusk; Osakaal (%) ;0,046791106
Kokku;11...12;2015;Kuusk; Osakaal (%) ;0,042287055
Kokku;9...10;2015;Kuusk; Osakaal (%) ;0,029956268
Kokku;7...8;2015;Kuusk; Osakaal (%) ;0,026095725
Kokku;5...6;2015;Kuusk; Osakaal (%) ;0,026835229
Kokku;3...4;2015;Kuusk; Osakaal (%) ;0,039327886
Kokku;   ...2;2015;Kuusk; Osakaal (%) ;0,035332426
Kokku;Kokku;2015;Kuusk;    Pindala      (tuh ha);364,646422314
Kokku;51...;2015;Kuusk;    Pindala      (tuh ha);0,366730884
Kokku;49...50;2015;Kuusk;    Pindala      (tuh ha);0,183365442
Kokku;47...48;2015;Kuusk;    Pindala      (tuh ha);0,183365442
Kokku;45...46;2015;Kuusk;    Pindala      (tuh ha);1,455041455
Kokku;43...44;2015;Kuusk;    Pindala      (tuh ha);1,778168037
Kokku;41...42;2015;Kuusk;    Pindala      (tuh ha);1,596691259
Kokku;39...40;2015;Kuusk;    Pindala      (tuh ha);3,110024589
Kokku;37...38;2015;Kuusk;    Pindala      (tuh ha);4,621524263
Kokku;35...36;2015;Kuusk;    Pindala      (tuh ha);7,884714006
Kokku;33...34;2015;Kuusk;    Pindala      (tuh ha);9,940002235
Kokku;31...32;2015;Kuusk;    Pindala      (tuh ha);12,979926215
Kokku;29...30;2015;Kuusk;    Pindala      (tuh ha);23,279618102
Kokku;27...28;2015;Kuusk;    Pindala      (tuh ha);30,537625700
Kokku;25...26;2015;Kuusk;    Pindala      (tuh ha);40,025540438
Kokku;23...24;2015;Kuusk;    Pindala      (tuh ha);27,101870740
Kokku;21...22;2015;Kuusk;    Pindala      (tuh ha);26,835092359
Kokku;19...20;2015;Kuusk;    Pindala      (tuh ha);26,647454502
Kokku;17...18;2015;Kuusk;    Pindala      (tuh ha);28,220124888
Kokku;15...16;2015;Kuusk;    Pindala      (tuh ha);27,968364136
