Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,077300466
Kokku;5A-5B;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,155198976
Kokku;5;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,146617882
Kokku;4;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,144054786
Kokku;3;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,112740324
Kokku;2;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,123672038
Kokku;1;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,134039266
Kokku;1A;Mittemajandatavad metsad;2017;Mänd;Suht.viga           (± %);0,211656529
Kokku;Kokku;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;0,147660715
Kokku;5;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;0,106993632
Kokku;4;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;0,155983375
Kokku;3;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;0,203308938
Kokku;2;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;0,214820441
Kokku;1;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;0,139891989
Kokku;1A;Mittemajandatavad metsad;2017;Mänd; Osakaal (%) ;0,031340909
Kokku;Kokku;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);158,262391633
Kokku;5A-5B;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);23,369137952
Kokku;5;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);16,933068161
Kokku;4;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);24,686302040
Kokku;3;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);32,176158753
Kokku;2;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);33,997996769
Kokku;1;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);22,139640765
Kokku;1A;Mittemajandatavad metsad;2017;Mänd;    Pindala      (tuh ha);4,960087193
Kokku;Kokku;Mittemajandatavad metsad;2017;Kuusk;Suht.viga           (± %);0,103032795
Kokku;5A-5B;Mittemajandatavad metsad;2017;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2017;Kuusk;Suht.viga           (± %);1,117828219
