Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;21...22;2011;Haab; Osakaal (%) ;0,051887529
Kokku;19...20;2011;Haab; Osakaal (%) ;0,041252857
Kokku;17...18;2011;Haab; Osakaal (%) ;0,015094580
Kokku;15...16;2011;Haab; Osakaal (%) ;0,030399561
Kokku;13...14;2011;Haab; Osakaal (%) ;0,019081129
Kokku;11...12;2011;Haab; Osakaal (%) ;0,016822305
Kokku;9...10;2011;Haab; Osakaal (%) ;0,028943732
Kokku;7...8;2011;Haab; Osakaal (%) ;0,014184686
Kokku;5...6;2011;Haab; Osakaal (%) ;0,038034087
Kokku;3...4;2011;Haab; Osakaal (%) ;0,078919411
Kokku;   ...2;2011;Haab; Osakaal (%) ;0,119587541
Kokku;Kokku;2011;Haab;    Pindala      (tuh ha);116,088447727
Kokku;51...;2011;Haab;    Pindala      (tuh ha);1,037604414
Kokku;49...50;2011;Haab;    Pindala      (tuh ha);0,622562648
Kokku;47...48;2011;Haab;    Pindala      (tuh ha);0,622562648
Kokku;45...46;2011;Haab;    Pindala      (tuh ha);1,796466778
Kokku;43...44;2011;Haab;    Pindala      (tuh ha);0,726323090
Kokku;41...42;2011;Haab;    Pindala      (tuh ha);0,528016134
Kokku;39...40;2011;Haab;    Pindala      (tuh ha);4,261939379
Kokku;37...38;2011;Haab;    Pindala      (tuh ha);2,182766902
Kokku;35...36;2011;Haab;    Pindala      (tuh ha);6,369853498
Kokku;33...34;2011;Haab;    Pindala      (tuh ha);4,942483362
Kokku;31...32;2011;Haab;    Pindala      (tuh ha);4,781198132
Kokku;29...30;2011;Haab;    Pindala      (tuh ha);10,622412933
Kokku;27...28;2011;Haab;    Pindala      (tuh ha);6,002105742
Kokku;25...26;2011;Haab;    Pindala      (tuh ha);11,289405803
Kokku;23...24;2011;Haab;    Pindala      (tuh ha);7,574512223
Kokku;21...22;2011;Haab;    Pindala      (tuh ha);6,023542649
Kokku;19...20;2011;Haab;    Pindala      (tuh ha);4,788980165
Kokku;17...18;2011;Haab;    Pindala      (tuh ha);1,752306335
Kokku;15...16;2011;Haab;    Pindala      (tuh ha);3,529037877
Kokku;13...14;2011;Haab;    Pindala      (tuh ha);2,215098655
Kokku;11...12;2011;Haab;    Pindala      (tuh ha);1,952875268
Kokku;9...10;2011;Haab;    Pindala      (tuh ha);3,360032870
Kokku;7...8;2011;Haab;    Pindala      (tuh ha);1,646678205
Kokku;5...6;2011;Haab;    Pindala      (tuh ha);4,415318063
Kokku;3...4;2011;Haab;    Pindala      (tuh ha);9,161631935
Kokku;   ...2;2011;Haab;    Pindala      (tuh ha);13,882732019
Kokku;Kokku;2011;Sanglepp;Suht.viga           (± %);0,082203189
Kokku;51...;2011;Sanglepp;Suht.viga           (± %);
Kokku;49...50;2011;Sanglepp;Suht.viga           (± %);
Kokku;47...48;2011;Sanglepp;Suht.viga           (± %);
Kokku;45...46;2011;Sanglepp;Suht.viga           (± %);0,999785002
Kokku;43...44;2011;Sanglepp;Suht.viga           (± %);
Kokku;41...42;2011;Sanglepp;Suht.viga           (± %);
Kokku;39...40;2011;Sanglepp;Suht.viga           (± %);1,224413470
Kokku;37...38;2011;Sanglepp;Suht.viga           (± %);0,706954567
Kokku;35...36;2011;Sanglepp;Suht.viga           (± %);0,469005405
Kokku;33...34;2011;Sanglepp;Suht.viga           (± %);0,999665687
Kokku;31...32;2011;Sanglepp;Suht.viga           (± %);0,789527306
Kokku;29...30;2011;Sanglepp;Suht.viga           (± %);0,274759057
Kokku;27...28;2011;Sanglepp;Suht.viga           (± %);0,244215568
Kokku;25...26;2011;Sanglepp;Suht.viga           (± %);0,215076618
Kokku;23...24;2011;Sanglepp;Suht.viga           (± %);0,148613775
Kokku;21...22;2011;Sanglepp;Suht.viga           (± %);0,199348601
Kokku;19...20;2011;Sanglepp;Suht.viga           (± %);0,192872870
Kokku;17...18;2011;Sanglepp;Suht.viga           (± %);0,184962779
Kokku;15...16;2011;Sanglepp;Suht.viga           (± %);0,215259680
Kokku;13...14;2011;Sanglepp;Suht.viga           (± %);0,420812373
Kokku;11...12;2011;Sanglepp;Suht.viga           (± %);0,428207467
Kokku;9...10;2011;Sanglepp;Suht.viga           (± %);0,432736529
Kokku;7...8;2011;Sanglepp;Suht.viga           (± %);0,504043503
Kokku;5...6;2011;Sanglepp;Suht.viga           (± %);0,410744710
Kokku;3...4;2011;Sanglepp;Suht.viga           (± %);0,305760960
Kokku;   ...2;2011;Sanglepp;Suht.viga           (± %);0,345878376
Kokku;Kokku;2011;Sanglepp; Osakaal (%) ;1
Kokku;51...;2011;Sanglepp; Osakaal (%) ;
Kokku;49...50;2011;Sanglepp; Osakaal (%) ;
Kokku;47...48;2011;Sanglepp; Osakaal (%) ;
Kokku;45...46;2011;Sanglepp; Osakaal (%) ;0,000767647
Kokku;43...44;2011;Sanglepp; Osakaal (%) ;
Kokku;41...42;2011;Sanglepp; Osakaal (%) ;
Kokku;39...40;2011;Sanglepp; Osakaal (%) ;0,003054704
Kokku;37...38;2011;Sanglepp; Osakaal (%) ;0,006109407
Kokku;35...36;2011;Sanglepp; Osakaal (%) ;0,015273518
Kokku;33...34;2011;Sanglepp; Osakaal (%) ;0,003054704
Kokku;31...32;2011;Sanglepp; Osakaal (%) ;0,006109407
Kokku;29...30;2011;Sanglepp; Osakaal (%) ;0,051929962
Kokku;27...28;2011;Sanglepp; Osakaal (%) ;0,075705331
Kokku;25...26;2011;Sanglepp; Osakaal (%) ;0,087721008
Kokku;23...24;2011;Sanglepp; Osakaal (%) ;0,155503354
Kokku;21...22;2011;Sanglepp; Osakaal (%) ;0,091634694
Kokku;19...20;2011;Sanglepp; Osakaal (%) ;0,116383597
Kokku;17...18;2011;Sanglepp; Osakaal (%) ;0,115716450
Kokku;15...16;2011;Sanglepp; Osakaal (%) ;0,075402304
Kokku;13...14;2011;Sanglepp; Osakaal (%) ;0,023470815
Kokku;11...12;2011;Sanglepp; Osakaal (%) ;0,036364108
Kokku;9...10;2011;Sanglepp; Osakaal (%) ;0,018328222
Kokku;7...8;2011;Sanglepp; Osakaal (%) ;0,016119060
Kokku;5...6;2011;Sanglepp; Osakaal (%) ;0,030547036
Kokku;3...4;2011;Sanglepp; Osakaal (%) ;0,037202930
Kokku;   ...2;2011;Sanglepp; Osakaal (%) ;0,033601740
Kokku;Kokku;2011;Sanglepp;    Pindala      (tuh ha);67,934866284
Kokku;51...;2011;Sanglepp;    Pindala      (tuh ha);
Kokku;49...50;2011;Sanglepp;    Pindala      (tuh ha);
Kokku;47...48;2011;Sanglepp;    Pindala      (tuh ha);
Kokku;45...46;2011;Sanglepp;    Pindala      (tuh ha);0,052149998
Kokku;43...44;2011;Sanglepp;    Pindala      (tuh ha);
Kokku;41...42;2011;Sanglepp;    Pindala      (tuh ha);
Kokku;39...40;2011;Sanglepp;    Pindala      (tuh ha);0,207520883
Kokku;37...38;2011;Sanglepp;    Pindala      (tuh ha);0,415041766
Kokku;35...36;2011;Sanglepp;    Pindala      (tuh ha);1,037604414
Kokku;33...34;2011;Sanglepp;    Pindala      (tuh ha);0,207520883
Kokku;31...32;2011;Sanglepp;    Pindala      (tuh ha);0,415041766
Kokku;29...30;2011;Sanglepp;    Pindala      (tuh ha);3,527855008
Kokku;27...28;2011;Sanglepp;    Pindala      (tuh ha);5,143031543
Kokku;25...26;2011;Sanglepp;    Pindala      (tuh ha);5,959314936
Kokku;23...24;2011;Sanglepp;    Pindala      (tuh ha);10,564099565
Kokku;21...22;2011;Sanglepp;    Pindala      (tuh ha);6,225190691
Kokku;19...20;2011;Sanglepp;    Pindala      (tuh ha);7,906504131
Kokku;17...18;2011;Sanglepp;    Pindala      (tuh ha);7,861181570
Kokku;15...16;2011;Sanglepp;    Pindala      (tuh ha);5,122445472
Kokku;13...14;2011;Sanglepp;    Pindala      (tuh ha);1,594486703
Kokku;11...12;2011;Sanglepp;    Pindala      (tuh ha);2,470390845
Kokku;9...10;2011;Sanglepp;    Pindala      (tuh ha);1,245125297
Kokku;7...8;2011;Sanglepp;    Pindala      (tuh ha);1,095046194
Kokku;5...6;2011;Sanglepp;    Pindala      (tuh ha);2,075208828
Kokku;3...4;2011;Sanglepp;    Pindala      (tuh ha);2,527376080
Kokku;   ...2;2011;Sanglepp;    Pindala      (tuh ha);2,282729711
Kokku;Kokku;2011;Hall lepp;Suht.viga           (± %);0,048538172
