Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,059551503
Kokku;5A-5B;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,119260685
Kokku;5;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,103024611
Kokku;4;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,104564001
Kokku;3;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,092370376
Kokku;2;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,103425625
Kokku;1;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,101537586
Kokku;1A;Mittemajandatavad metsad;2023;Mänd;Suht.viga           (± %);0,211941333
Kokku;Kokku;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;0,145118361
Kokku;5;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;0,121201071
Kokku;4;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;0,163902555
Kokku;3;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;0,191700204
Kokku;2;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;0,205511289
Kokku;1;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;0,148662765
Kokku;1A;Mittemajandatavad metsad;2023;Mänd; Osakaal (%) ;0,023903754
Kokku;Kokku;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);191,171946010
Kokku;5A-5B;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);27,742559449
Kokku;5;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);23,170244597
Kokku;4;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);31,333570428
Kokku;3;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);36,647701123
Kokku;2;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);39,287993111
Kokku;1;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);28,420150162
Kokku;1A;Mittemajandatavad metsad;2023;Mänd;    Pindala      (tuh ha);4,569727140
Kokku;Kokku;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);0,079425474
Kokku;5A-5B;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);0,577558070
Kokku;4;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);0,235182993
Kokku;3;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);0,197175154
Kokku;2;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);0,129542958
Kokku;1;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);0,107618666
Kokku;1A;Mittemajandatavad metsad;2023;Kuusk;Suht.viga           (± %);0,123243975
Kokku;Kokku;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;0,007411020
Kokku;4;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;0,046936457
Kokku;3;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;0,076701088
Kokku;2;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;0,228106984
Kokku;1;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;0,314532565
Kokku;1A;Mittemajandatavad metsad;2023;Kuusk; Osakaal (%) ;0,326311886
Kokku;Kokku;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);63,103154666
Kokku;5A-5B;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);0,467658716
Kokku;4;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);2,961838532
Kokku;3;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);4,840080643
Kokku;2;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);14,394270260
Kokku;1;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);19,847997082
Kokku;1A;Mittemajandatavad metsad;2023;Kuusk;    Pindala      (tuh ha);20,591309433
Kokku;Kokku;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,067259211
Kokku;5A-5B;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,471424513
Kokku;5;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,220866661
Kokku;4;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,185608741
Kokku;3;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,117839555
Kokku;2;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,107752266
Kokku;1;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,101431103
Kokku;1A;Mittemajandatavad metsad;2023;Kask;Suht.viga           (± %);0,141912601
Kokku;Kokku;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;0,009212148
Kokku;5;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;0,044525382
Kokku;4;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;0,099589000
Kokku;3;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;0,191889195
Kokku;2;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;0,265313238
Kokku;1;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;0,256258465
Kokku;1A;Mittemajandatavad metsad;2023;Kask; Osakaal (%) ;0,133212572
Kokku;Kokku;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);101,530873981
Kokku;5A-5B;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);0,935317431
Kokku;5;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);4,520700918
Kokku;4;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);10,111358211
Kokku;3;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);19,482677682
Kokku;2;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);26,937484970
Kokku;1;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);26,018145878
Kokku;1A;Mittemajandatavad metsad;2023;Kask;    Pindala      (tuh ha);13,525188892
Kokku;Kokku;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);0,109147149
Kokku;5A-5B;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);1,000009423
Kokku;3;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);0,499678066
Kokku;2;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);0,278325528
Kokku;1;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);0,153343198
Kokku;1A;Mittemajandatavad metsad;2023;Haab;Suht.viga           (± %);0,153601783
Kokku;Kokku;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;0,006388299
Kokku;3;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;0,025553195
Kokku;2;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;0,121377675
Kokku;1;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;0,370539850
Kokku;1A;Mittemajandatavad metsad;2023;Haab; Osakaal (%) ;0,476140982
Kokku;Kokku;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);24,401839414
Kokku;5A-5B;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);0,155886239
Kokku;3;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);0,623544954
Kokku;2;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);2,961838532
Kokku;1;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);9,041853905
Kokku;1A;Mittemajandatavad metsad;2023;Haab;    Pindala      (tuh ha);11,618715783
Kokku;Kokku;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,136895780
Kokku;5A-5B;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,999857007
Kokku;5;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,577366592
Kokku;4;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,745368635
Kokku;3;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,329204213
Kokku;2;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,190636312
Kokku;1;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,195898668
Kokku;1A;Mittemajandatavad metsad;2023;Sanglepp;Suht.viga           (± %);0,447262730
Kokku;Kokku;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;0,007542599
Kokku;5;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;0,022627796
Kokku;4;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;0,022627796
Kokku;3;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;0,110069143
Kokku;2;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;0,388314855
Kokku;1;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;0,411104817
Kokku;1A;Mittemajandatavad metsad;2023;Sanglepp; Osakaal (%) ;0,037712994
Kokku;Kokku;Mittemajandatavad metsad;2023;Sanglepp;    Pindala      (tuh ha);20,667444272
Kokku;5A-5B;Mittemajandatavad metsad;2023;Sanglepp;    Pindala      (tuh ha);0,155886239
