Omand;Kaitsepõhjus;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;2018;Mänd;Suht.viga           (± %);0,026040848
Kokku;51...;2018;Mänd;Suht.viga           (± %);0,483975816
Kokku;49...50;2018;Mänd;Suht.viga           (± %);0,706946300
Kokku;47...48;2018;Mänd;Suht.viga           (± %);0,428225441
Kokku;45...46;2018;Mänd;Suht.viga           (± %);0,337181968
Kokku;43...44;2018;Mänd;Suht.viga           (± %);0,341546136
Kokku;41...42;2018;Mänd;Suht.viga           (± %);0,226396679
Kokku;39...40;2018;Mänd;Suht.viga           (± %);0,148003783
Kokku;37...38;2018;Mänd;Suht.viga           (± %);0,116457144
Kokku;35...36;2018;Mänd;Suht.viga           (± %);0,106326022
Kokku;33...34;2018;Mänd;Suht.viga           (± %);0,095725123
Kokku;31...32;2018;Mänd;Suht.viga           (± %);0,074196333
Kokku;29...30;2018;Mänd;Suht.viga           (± %);0,056484462
Kokku;27...28;2018;Mänd;Suht.viga           (± %);0,053782147
Kokku;25...26;2018;Mänd;Suht.viga           (± %);0,054394311
Kokku;23...24;2018;Mänd;Suht.viga           (± %);0,056355689
Kokku;21...22;2018;Mänd;Suht.viga           (± %);0,061182834
Kokku;19...20;2018;Mänd;Suht.viga           (± %);0,067290372
Kokku;17...18;2018;Mänd;Suht.viga           (± %);0,070454033
Kokku;15...16;2018;Mänd;Suht.viga           (± %);0,088134099
Kokku;13...14;2018;Mänd;Suht.viga           (± %);0,090152927
Kokku;11...12;2018;Mänd;Suht.viga           (± %);0,087159695
Kokku;9...10;2018;Mänd;Suht.viga           (± %);0,097794744
Kokku;7...8;2018;Mänd;Suht.viga           (± %);0,118344400
Kokku;5...6;2018;Mänd;Suht.viga           (± %);0,123077228
Kokku;3...4;2018;Mänd;Suht.viga           (± %);0,142359692
Kokku;   ...2;2018;Mänd;Suht.viga           (± %);0,140650826
Kokku;Kokku;2018;Mänd; Osakaal (%) ;1
Kokku;51...;2018;Mänd; Osakaal (%) ;0,001022299
Kokku;49...50;2018;Mänd; Osakaal (%) ;0,000272592
Kokku;47...48;2018;Mänd; Osakaal (%) ;0,001588267
Kokku;45...46;2018;Mänd; Osakaal (%) ;0,002287763
Kokku;43...44;2018;Mänd; Osakaal (%) ;0,001846383
Kokku;41...42;2018;Mänd; Osakaal (%) ;0,004942596
Kokku;39...40;2018;Mänd; Osakaal (%) ;0,011481878
Kokku;37...38;2018;Mänd; Osakaal (%) ;0,019264159
Kokku;35...36;2018;Mänd; Osakaal (%) ;0,025722031
Kokku;33...34;2018;Mänd; Osakaal (%) ;0,032100035
Kokku;31...32;2018;Mänd; Osakaal (%) ;0,053110449
Kokku;29...30;2018;Mänd; Osakaal (%) ;0,094213870
Kokku;27...28;2018;Mänd; Osakaal (%) ;0,118790307
Kokku;25...26;2018;Mänd; Osakaal (%) ;0,118622903
Kokku;23...24;2018;Mänd; Osakaal (%) ;0,095792245
Kokku;21...22;2018;Mänd; Osakaal (%) ;0,073290108
Kokku;19...20;2018;Mänd; Osakaal (%) ;0,062641549
Kokku;17...18;2018;Mänd; Osakaal (%) ;0,052782040
Kokku;15...16;2018;Mänd; Osakaal (%) ;0,042627591
Kokku;13...14;2018;Mänd; Osakaal (%) ;0,044929716
Kokku;11...12;2018;Mänd; Osakaal (%) ;0,037404597
Kokku;9...10;2018;Mänd; Osakaal (%) ;0,029393492
Kokku;7...8;2018;Mänd; Osakaal (%) ;0,025453591
Kokku;5...6;2018;Mänd; Osakaal (%) ;0,021665597
Kokku;3...4;2018;Mänd; Osakaal (%) ;0,015207181
Kokku;   ...2;2018;Mänd; Osakaal (%) ;0,013546761
Kokku;Kokku;2018;Mänd;    Pindala      (tuh ha);688,474603872
Kokku;51...;2018;Mänd;    Pindala      (tuh ha);0,703827210
Kokku;49...50;2018;Mänd;    Pindala      (tuh ha);0,187672676
Kokku;47...48;2018;Mänd;    Pindala      (tuh ha);1,093481549
Kokku;45...46;2018;Mänd;    Pindala      (tuh ha);1,575066445
Kokku;43...44;2018;Mänd;    Pindala      (tuh ha);1,271187922
Kokku;41...42;2018;Mänd;    Pindala      (tuh ha);3,402852097
Kokku;39...40;2018;Mänd;    Pindala      (tuh ha);7,904981195
Kokku;37...38;2018;Mänd;    Pindala      (tuh ha);13,262884575
Kokku;35...36;2018;Mänd;    Pindala      (tuh ha);17,708964933
Kokku;33...34;2018;Mänd;    Pindala      (tuh ha);22,100058791
Kokku;31...32;2018;Mänd;    Pindala      (tuh ha);36,565195087
Kokku;29...30;2018;Mänd;    Pindala      (tuh ha);64,863857115
Kokku;27...28;2018;Mänd;    Pindala      (tuh ha);81,784109428
Kokku;25...26;2018;Mänd;    Pindala      (tuh ha);81,668856473
Kokku;23...24;2018;Mänd;    Pindala      (tuh ha);65,950527837
Kokku;21...22;2018;Mänd;    Pindala      (tuh ha);50,458378048
Kokku;19...20;2018;Mänd;    Pindala      (tuh ha);43,127115380
Kokku;17...18;2018;Mänd;    Pindala      (tuh ha);36,339094345
Kokku;15...16;2018;Mänd;    Pindala      (tuh ha);29,348013787
Kokku;13...14;2018;Mänd;    Pindala      (tuh ha);30,932968429
Kokku;11...12;2018;Mänd;    Pindala      (tuh ha);25,752115333
Kokku;9...10;2018;Mänd;    Pindala      (tuh ha);20,236672504
Kokku;7...8;2018;Mänd;    Pindala      (tuh ha);17,524150930
Kokku;5...6;2018;Mänd;    Pindala      (tuh ha);14,916213056
Kokku;3...4;2018;Mänd;    Pindala      (tuh ha);10,469757790
Kokku;   ...2;2018;Mänd;    Pindala      (tuh ha);9,326600936
Kokku;Kokku;2018;Kuusk;Suht.viga           (± %);0,028140084
Kokku;51...;2018;Kuusk;Suht.viga           (± %);0,707071416
Kokku;49...50;2018;Kuusk;Suht.viga           (± %);0,577374387
Kokku;47...48;2018;Kuusk;Suht.viga           (± %);0,400090204
Kokku;45...46;2018;Kuusk;Suht.viga           (± %);0,279926551
Kokku;43...44;2018;Kuusk;Suht.viga           (± %);0,334865021
Kokku;41...42;2018;Kuusk;Suht.viga           (± %);0,268658538
Kokku;39...40;2018;Kuusk;Suht.viga           (± %);0,191470422
Kokku;37...38;2018;Kuusk;Suht.viga           (± %);0,156574806
Kokku;35...36;2018;Kuusk;Suht.viga           (± %);0,144357362
Kokku;33...34;2018;Kuusk;Suht.viga           (± %);0,111201770
Kokku;31...32;2018;Kuusk;Suht.viga           (± %);0,106719917
Kokku;29...30;2018;Kuusk;Suht.viga           (± %);0,082265434
Kokku;27...28;2018;Kuusk;Suht.viga           (± %);0,079842514
Kokku;25...26;2018;Kuusk;Suht.viga           (± %);0,069987489
Kokku;23...24;2018;Kuusk;Suht.viga           (± %);0,082941649
Kokku;21...22;2018;Kuusk;Suht.viga           (± %);0,077753005
Kokku;19...20;2018;Kuusk;Suht.viga           (± %);0,088777833
Kokku;17...18;2018;Kuusk;Suht.viga           (± %);0,081557675
Kokku;15...16;2018;Kuusk;Suht.viga           (± %);0,085562079
Kokku;13...14;2018;Kuusk;Suht.viga           (± %);0,098298050
Kokku;11...12;2018;Kuusk;Suht.viga           (± %);0,103464070
Kokku;9...10;2018;Kuusk;Suht.viga           (± %);0,118888356
Kokku;7...8;2018;Kuusk;Suht.viga           (± %);0,116983226
Kokku;5...6;2018;Kuusk;Suht.viga           (± %);0,115815500
Kokku;3...4;2018;Kuusk;Suht.viga           (± %);0,107606785
Kokku;   ...2;2018;Kuusk;Suht.viga           (± %);0,111294480
Kokku;Kokku;2018;Kuusk; Osakaal (%) ;1
Kokku;51...;2018;Kuusk; Osakaal (%) ;0,000824796
Kokku;49...50;2018;Kuusk; Osakaal (%) ;0,001237194
Kokku;47...48;2018;Kuusk; Osakaal (%) ;0,002061990
Kokku;45...46;2018;Kuusk; Osakaal (%) ;0,005076701
Kokku;43...44;2018;Kuusk; Osakaal (%) ;0,003586790
Kokku;41...42;2018;Kuusk; Osakaal (%) ;0,006442440
Kokku;39...40;2018;Kuusk; Osakaal (%) ;0,011204399
Kokku;37...38;2018;Kuusk; Osakaal (%) ;0,018970307
Kokku;35...36;2018;Kuusk; Osakaal (%) ;0,021824719
Kokku;33...34;2018;Kuusk; Osakaal (%) ;0,034522370
Kokku;31...32;2018;Kuusk; Osakaal (%) ;0,039154053
Kokku;29...30;2018;Kuusk; Osakaal (%) ;0,065981778
Kokku;27...28;2018;Kuusk; Osakaal (%) ;0,088519368
Kokku;25...26;2018;Kuusk; Osakaal (%) ;0,093276668
Kokku;23...24;2018;Kuusk; Osakaal (%) ;0,074402244
Kokku;21...22;2018;Kuusk; Osakaal (%) ;0,075367461
Kokku;19...20;2018;Kuusk; Osakaal (%) ;0,067187877
Kokku;17...18;2018;Kuusk; Osakaal (%) ;0,067246438
Kokku;15...16;2018;Kuusk; Osakaal (%) ;0,064130441
Kokku;13...14;2018;Kuusk; Osakaal (%) ;0,052618311
Kokku;11...12;2018;Kuusk; Osakaal (%) ;0,044337937
Kokku;9...10;2018;Kuusk; Osakaal (%) ;0,026724090
Kokku;7...8;2018;Kuusk; Osakaal (%) ;0,027498119
Kokku;5...6;2018;Kuusk; Osakaal (%) ;0,032410769
Kokku;3...4;2018;Kuusk; Osakaal (%) ;0,040149252
Kokku;   ...2;2018;Kuusk; Osakaal (%) ;0,035243489
Kokku;Kokku;2018;Kuusk;    Pindala      (tuh ha);378,788600812
Kokku;51...;2018;Kuusk;    Pindala      (tuh ha);0,312423300
Kokku;49...50;2018;Kuusk;    Pindala      (tuh ha);0,468634950
Kokku;47...48;2018;Kuusk;    Pindala      (tuh ha);0,781058250
Kokku;45...46;2018;Kuusk;    Pindala      (tuh ha);1,922996653
Kokku;43...44;2018;Kuusk;    Pindala      (tuh ha);1,358635204
Kokku;41...42;2018;Kuusk;    Pindala      (tuh ha);2,440322774
Kokku;39...40;2018;Kuusk;    Pindala      (tuh ha);4,244098695
Kokku;37...38;2018;Kuusk;    Pindala      (tuh ha);7,185735895
Kokku;35...36;2018;Kuusk;    Pindala      (tuh ha);8,266954830
Kokku;33...34;2018;Kuusk;    Pindala      (tuh ha);13,076680288
Kokku;31...32;2018;Kuusk;    Pindala      (tuh ha);14,831108950
Kokku;29...30;2018;Kuusk;    Pindala      (tuh ha);24,993145411
Kokku;27...28;2018;Kuusk;    Pindala      (tuh ha);33,530127699
Kokku;25...26;2018;Kuusk;    Pindala      (tuh ha);35,332138429
Kokku;23...24;2018;Kuusk;    Pindala      (tuh ha);28,182721742
Kokku;21...22;2018;Kuusk;    Pindala      (tuh ha);28,548335108
Kokku;19...20;2018;Kuusk;    Pindala      (tuh ha);25,450002002
Kokku;17...18;2018;Kuusk;    Pindala      (tuh ha);25,472184056
Kokku;15...16;2018;Kuusk;    Pindala      (tuh ha);24,291880072
Kokku;13...14;2018;Kuusk;    Pindala      (tuh ha);19,931216244
Kokku;11...12;2018;Kuusk;    Pindala      (tuh ha);16,794705010
Kokku;9...10;2018;Kuusk;    Pindala      (tuh ha);10,122780473
Kokku;7...8;2018;Kuusk;    Pindala      (tuh ha);10,415974119
Kokku;5...6;2018;Kuusk;    Pindala      (tuh ha);12,276829777
Kokku;3...4;2018;Kuusk;    Pindala      (tuh ha);15,208078903
Kokku;   ...2;2018;Kuusk;    Pindala      (tuh ha);13,349831979
Kokku;Kokku;2018;Kask;Suht.viga           (± %);0,022191895
Kokku;51...;2018;Kask;Suht.viga           (± %);1,000010930
Kokku;49...50;2018;Kask;Suht.viga           (± %);
Kokku;47...48;2018;Kask;Suht.viga           (± %);0,500017369
Kokku;45...46;2018;Kask;Suht.viga           (± %);0,729725517
Kokku;43...44;2018;Kask;Suht.viga           (± %);0,577317328
Kokku;41...42;2018;Kask;Suht.viga           (± %);0,447238036
Kokku;39...40;2018;Kask;Suht.viga           (± %);0,289809719
Kokku;37...38;2018;Kask;Suht.viga           (± %);0,320309685
Kokku;35...36;2018;Kask;Suht.viga           (± %);0,182790338
Kokku;33...34;2018;Kask;Suht.viga           (± %);0,175006258
Kokku;31...32;2018;Kask;Suht.viga           (± %);0,129156961
Kokku;29...30;2018;Kask;Suht.viga           (± %);0,103235488
Kokku;27...28;2018;Kask;Suht.viga           (± %);0,098115449
Kokku;25...26;2018;Kask;Suht.viga           (± %);0,065603505
Kokku;23...24;2018;Kask;Suht.viga           (± %);0,057190499
Kokku;21...22;2018;Kask;Suht.viga           (± %);0,066335813
Kokku;19...20;2018;Kask;Suht.viga           (± %);0,063168169
Kokku;17...18;2018;Kask;Suht.viga           (± %);0,054842037
Kokku;15...16;2018;Kask;Suht.viga           (± %);0,056140378
Kokku;13...14;2018;Kask;Suht.viga           (± %);0,054767846
Kokku;11...12;2018;Kask;Suht.viga           (± %);0,063578888
Kokku;9...10;2018;Kask;Suht.viga           (± %);0,068095286
