Omand;Boniteedi klass;Majanduskategooria;Aasta;Enamuspuuliik;Measure Names;Measure Values
Kokku;Kokku;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,176365034
Kokku;5A-5B;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,276300707
Kokku;5;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,246283790
Kokku;4;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,250914020
Kokku;3;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,234891015
Kokku;2;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,236535814
Kokku;1;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,380968264
Kokku;1A;Mittemajandatavad metsad;2000;Mänd;Suht.viga           (± %);0,999619951
Kokku;Kokku;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;0,146036915
Kokku;5;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;0,153759977
Kokku;4;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;0,178468497
Kokku;3;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;0,240305238
Kokku;2;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;0,196592567
Kokku;1;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;0,079450752
Kokku;1A;Mittemajandatavad metsad;2000;Mänd; Osakaal (%) ;0,005386053
Kokku;Kokku;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);104,080460764
Kokku;5A-5B;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);15,199589395
Kokku;5;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);16,003409252
Kokku;4;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);18,575083425
Kokku;3;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);25,011079939
Kokku;2;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);20,461444970
Kokku;1;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);8,269270857
Kokku;1A;Mittemajandatavad metsad;2000;Mänd;    Pindala      (tuh ha);0,560582926
Kokku;Kokku;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);0,257171159
Kokku;5A-5B;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);
Kokku;3;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);0,499231820
Kokku;2;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);0,378026069
Kokku;1;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);0,372584074
Kokku;1A;Mittemajandatavad metsad;2000;Kuusk;Suht.viga           (± %);0,998974560
Kokku;Kokku;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;
Kokku;3;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;0,264177783
Kokku;2;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;0,369361183
Kokku;1;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;0,357853483
Kokku;1A;Mittemajandatavad metsad;2000;Kuusk; Osakaal (%) ;0,008607551
Kokku;Kokku;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);19,310119757
Kokku;5A-5B;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);
Kokku;3;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);5,101304626
Kokku;2;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);7,132408683
Kokku;1;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);6,910193611
Kokku;1A;Mittemajandatavad metsad;2000;Kuusk;    Pindala      (tuh ha);0,166212838
Kokku;Kokku;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,224547411
Kokku;5A-5B;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,706569209
Kokku;5;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,445495367
Kokku;4;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,290406135
Kokku;3;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,299500949
Kokku;2;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,323269955
Kokku;1;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,291844298
Kokku;1A;Mittemajandatavad metsad;2000;Kask;Suht.viga           (± %);0,706112677
Kokku;Kokku;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;0,021013944
Kokku;5;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;0,052534860
Kokku;4;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;0,160667361
Kokku;3;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;0,292239866
Kokku;2;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;0,368868263
Kokku;1;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;0,083661764
Kokku;1A;Mittemajandatavad metsad;2000;Kask; Osakaal (%) ;0,021013944
Kokku;Kokku;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);53,353423915
Kokku;5A-5B;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);1,121165852
Kokku;5;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);2,802914630
Kokku;4;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);8,572153812
Kokku;3;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);15,591997443
Kokku;2;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);19,680384780
Kokku;1;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);4,463641548
Kokku;1A;Mittemajandatavad metsad;2000;Kask;    Pindala      (tuh ha);1,121165852
Kokku;Kokku;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);0,402392798
Kokku;5A-5B;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);
Kokku;5;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);
Kokku;4;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);
Kokku;3;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);
Kokku;2;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);0,659941458
Kokku;1;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);0,465233490
Kokku;1A;Mittemajandatavad metsad;2000;Haab;Suht.viga           (± %);
Kokku;Kokku;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;1
Kokku;5A-5B;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;
Kokku;5;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;
Kokku;4;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;
Kokku;3;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;
Kokku;2;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;0,5
Kokku;1;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;0,5
Kokku;1A;Mittemajandatavad metsad;2000;Haab; Osakaal (%) ;
Kokku;Kokku;Mittemajandatavad metsad;2000;Haab;    Pindala      (tuh ha);8,969326815
Kokku;5A-5B;Mittemajandatavad metsad;2000;Haab;    Pindala      (tuh ha);
Kokku;5;Mittemajandatavad metsad;2000;Haab;    Pindala      (tuh ha);
Kokku;4;Mittemajandatavad metsad;2000;Haab;    Pindala      (tuh ha);
