Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;1,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;1,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;1,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;2,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;2,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;3,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;4,2
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;3,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;4,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;8,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;4,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;4,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;3,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,3
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;3,1
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;5,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;7,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;8,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;10,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;11,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;11,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;12,3
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;13,8
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;13,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;15,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;14,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;13,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;13,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;13,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;13,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;30,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;23,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;24,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;22,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;25,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;29,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;30,7
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;30,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;29,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,5
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;25,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;25,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;24,5
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;22,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;21,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;21,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;21,6
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;19,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;18,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;16,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;18,0
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;61,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;52,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;55,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;58,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;59,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;57,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;58,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;58,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;51,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;49,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;49,1
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;50,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;46,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;48,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;49,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;48,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;44,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;42,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;39,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;34,7
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;31,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;30,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;30,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;30,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;31,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;49,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;44,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;44,4
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;42,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;48,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;46,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;45,3
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;45,5
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;42,5
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;36,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;35,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;34,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;32,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;34,1
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;32,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;31,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;31,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;29,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;30,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;31,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;32,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;32,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;34,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;33,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;34,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;20,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;23,9
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;23,6
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;26,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;29,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;30,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;29,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;29,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;27,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;24,4
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;25,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;28,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;30,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;31,5
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;33,7
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;36,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;36,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;36,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;36,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;42,0
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;42,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;44,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;45,9
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;48,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;46,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;22,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;17,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;18,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;16,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;19,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;20,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;23,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;24,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;25,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;27,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;28,4
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;27,7
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;28,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;29,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;32,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;36,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;42,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;44,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;43,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;43,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;43,4
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;43,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;47,9
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;52,3
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;54,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;4,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;10,0
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;5,7
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;5,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,5
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,4
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,9
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,0
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,3
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,9
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;5,1
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,0
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,1
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,2
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;6,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;7,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;7,0
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;7,6
