Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;2,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;3,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;3,7
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;5,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;4,6
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;61...70;27.02.2025 13:21:59;5,2
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;8,0
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;4,7
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;4,3
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;3,2
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;2,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;3,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;5,6
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;7,9
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;9,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;11,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;12,0
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;12,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;13,2
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;14,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;14,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;16,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;15,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;14,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;14,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;15,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;51...60;27.02.2025 13:21:59;14,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;30,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;24,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;23,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;27,8
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;30,3
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;31,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;31,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;30,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;27,6
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;27,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;27,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;27,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;26,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;25,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;23,1
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;21,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;22,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;22,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;20,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;20,3
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;18,8
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;41...50;27.02.2025 13:21:59;20,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;61,2
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;53,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;56,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;59,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;61,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;59,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;60,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;60,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;53,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;50,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;50,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;50,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;46,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;48,8
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;50,6
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;50,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;45,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;44,3
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;41,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;36,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;33,4
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;32,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;32,9
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;33,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;31...40;27.02.2025 13:21:59;34,2
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;51,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;46,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;45,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;43,3
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;50,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;47,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;46,3
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;46,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;43,4
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;36,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;36,0
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;34,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;32,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;34,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;33,0
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;31,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;31,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;30,2
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;31,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;32,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;34,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;33,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;36,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;35,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;21...30;27.02.2025 13:21:59;37,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;21,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;24,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;24,1
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;26,6
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;29,8
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;31,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;30,0
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;30,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;28,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;24,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;26,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;28,5
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;30,6
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;32,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;35,0
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;37,0
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;37,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;37,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;38,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;43,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;43,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;45,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;47,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;50,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;11...20;27.02.2025 13:21:59;48,2
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;22,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;17,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;18,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;16,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;19,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;20,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;23,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;24,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;25,7
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;27,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;28,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;28,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;28,3
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;30,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;32,6
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;36,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;42,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;44,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;44,0
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;43,7
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;44,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;44,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;48,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;53,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;...10;27.02.2025 13:21:59;55,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;4,0
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;10,0
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,8
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,8
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;5,7
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;5,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,5
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,3
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;9,6
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,8
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;7,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;8,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Selguseta ala;27.02.2025 13:21:59;6,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,0
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,3
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,3
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,7
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;5,1
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,0
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;2,1
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,2
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;3,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;4,9
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;6,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;7,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;7,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Hall lepp;Lage ala;27.02.2025 13:21:59;7,6
