Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;109,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;106,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;104,2
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;101,4
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;96,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;91,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;84,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;61...70;27.02.2025 13:21:59;79,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;99,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;95,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;92,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;86,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;85,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;86,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;83,6
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;89,8
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;98,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;101,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;101,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;99,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;93,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;90,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;91,1
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;89,6
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;89,2
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;86,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;83,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;78,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;74,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;72,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;70,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;66,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;51...60;27.02.2025 13:21:59;64,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;87,0
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;92,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;91,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;90,2
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;91,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;90,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;86,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;89,0
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;87,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;79,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;77,9
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;77,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;69,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;66,7
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;66,4
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;64,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;61,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;58,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;54,1
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;52,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;52,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;47,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;45,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;45,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;41...50;27.02.2025 13:21:59;43,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;52,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;56,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;59,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;58,4
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;60,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;58,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;61,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;60,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;55,6
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;51,6
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;53,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;49,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;43,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;43,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;42,4
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;42,9
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;40,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;41,1
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;41,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;39,5
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;38,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;35,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;35,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;34,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;31...40;27.02.2025 13:21:59;34,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;34,9
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;31,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;40,1
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;37,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;36,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;38,3
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;39,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;35,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;34,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;31,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;32,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;33,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;31,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;31,8
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;30,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;28,4
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;28,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;26,9
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;26,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;29,5
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;28,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;27,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;28,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;30,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;21...30;27.02.2025 13:21:59;29,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;34,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;30,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;26,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;23,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;21,4
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;21,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;19,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;19,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;23,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;23,5
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;22,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;24,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;23,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;22,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;26,3
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;26,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;27,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;28,3
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;29,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;28,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;28,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;27,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;27,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;25,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;11...20;27.02.2025 13:21:59;23,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;12,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;8,9
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;7,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;7,2
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;7,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;9,0
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;10,8
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;11,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;12,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;12,1
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;11,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;11,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;12,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;13,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;13,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;13,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;13,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;13,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;12,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;13,2
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;12,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;11,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;11,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;15,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;...10;27.02.2025 13:21:59;17,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;22,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;25,9
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;26,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;27,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;25,8
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;26,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;24,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;22,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;21,6
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;20,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;19,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;20,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;20,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;19,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;19,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;22,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;23,5
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;23,1
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;24,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;25,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;25,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;25,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;27,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;29,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Selguseta ala;27.02.2025 13:21:59;30,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;11,3
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;14,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;14,0
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;14,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;12,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;12,7
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;12,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;11,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;14,1
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;14,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;14,9
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;13,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;15,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;16,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;16,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;15,8
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;17,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Mänd;Lage ala;27.02.2025 13:21:59;14,8
