Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;101...110;27.02.2025 13:21:59;0,1
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;101...110;27.02.2025 13:21:59;0,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;101...110;27.02.2025 13:21:59;0,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;101...110;27.02.2025 13:21:59;0,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;101...110;27.02.2025 13:21:59;0,8
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;101...110;27.02.2025 13:21:59;0,8
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;101...110;27.02.2025 13:21:59;0,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,6
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,5
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,7
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,6
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;0,8
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,4
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,5
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;2,1
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;2,0
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,7
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,6
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;91...100;27.02.2025 13:21:59;1,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;0,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;1,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;1,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;1,5
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;1,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,3
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;1,7
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;1,6
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;1,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,5
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Sanglepp;81...90;27.02.2025 13:21:59;2,9
