Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;12,4
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;11,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;12,2
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;13,1
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;14,1
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;16,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;16,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;15,5
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;15,2
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;15,1
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;13,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;14,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Haab;61...70;27.02.2025 13:21:59;12,2
