Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;71...80;27.02.2025 13:21:59;1,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;71...80;27.02.2025 13:21:59;1,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;71...80;27.02.2025 13:21:59;1,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;71...80;27.02.2025 13:21:59;1,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;3,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,2
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,2
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;1,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;1,7
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;1,9
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,0
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;3,6
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;3,3
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;3,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;3,3
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,2
