Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;15,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;14,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;12,4
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;13,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;13,6
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;14,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;14,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;14,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;12,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;12,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;12,9
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;13,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;14,9
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;16,6
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;16,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;16,3
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;17,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;17,5
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;16,6
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;15,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;111...120;27.02.2025 13:21:59;16,3
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;18,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;17,1
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;15,5
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;19,2
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;21,0
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;22,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;24,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;27,9
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;28,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;28,0
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;26,9
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;28,1
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;26,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;25,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;24,3
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;28,0
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;25,7
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;26,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;24,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;25,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;23,8
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;24,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;21,2
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;19,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;101...110;27.02.2025 13:21:59;20,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;29,9
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;42,5
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;41,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;38,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;38,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;44,8
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;42,0
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;42,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;47,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;47,7
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;45,1
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;48,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;46,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;43,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;42,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;42,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;41,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;41,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;42,3
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;44,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;44,4
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;43,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;40,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;38,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;91...100;27.02.2025 13:21:59;38,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;59,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;64,0
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;58,2
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;58,4
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;55,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;53,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;51,6
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;52,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;54,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;56,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;58,1
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;58,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;58,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;58,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;59,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;64,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;65,5
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;65,2
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;63,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;65,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;61,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;58,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;55,3
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;57,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;81...90;27.02.2025 13:21:59;53,2
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;71,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;80,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;77,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;76,8
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;78,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;84,1
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Mänd;71...80;27.02.2025 13:21:59;82,7
