Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;257,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;256,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;246,3
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;238,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;234,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;232,2
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;321,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;318,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;314,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;309,6
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;313,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;315,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;310,8
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;314,7
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;318,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;312,5
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;302,0
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;294,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;290,8
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;280,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;281,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;282,0
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;287,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;285,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;282,0
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;272,7
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;265,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;257,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;247,4
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;244,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;239,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;335,9
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;329,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;339,8
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;330,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;337,4
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;336,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;332,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;325,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;322,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;312,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;316,9
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;325,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;322,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;317,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;311,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;296,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;282,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;269,3
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;269,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;265,2
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;258,4
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;244,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;234,4
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;219,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;213,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;325,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;289,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;301,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;293,4
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;295,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;280,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;285,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;274,0
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;258,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;248,4
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;247,5
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;242,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;234,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;241,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;238,8
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;242,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;237,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;234,9
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;232,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;221,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;213,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;206,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;204,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;201,6
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;201,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;198,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;185,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;191,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;190,2
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;200,1
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;197,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;194,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;188,8
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;178,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;162,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;164,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;166,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;163,2
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;166,3
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;164,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;156,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;160,3
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;162,2
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;167,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;175,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;184,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;189,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;195,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;205,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;212,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;127,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;139,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;135,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;138,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;139,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;145,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;140,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;139,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;141,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;135,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;132,7
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;140,5
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;146,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;156,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;174,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;190,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;201,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;207,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;210,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;214,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;214,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;213,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;212,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;207,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;204,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;111,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;98,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;88,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;88,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;96,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;104,8
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;111,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;122,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;131,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;142,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;139,0
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;141,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;145,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;144,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;139,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;147,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;156,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;159,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;162,8
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;167,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;171,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;177,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;190,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;204,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;218,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;86,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;89,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;94,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;95,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;95,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;93,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;93,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;87,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;83,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;81,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;82,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;81,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;85,1
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;85,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;87,8
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;90,6
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;93,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;93,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;97,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;102,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;109,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;116,0
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;124,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;128,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;130,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;52,2
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;58,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;65,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;67,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;68,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;70,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;70,3
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;67,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;64,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;65,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;63,0
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;59,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;59,3
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;62,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;64,8
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;68,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;69,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;76,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;75,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;79,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;81,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;88,8
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;83,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;84,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;81,7
