Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;223,0
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;238,1
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;245,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;247,2
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;240,2
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;237,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;229,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;216,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;216,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;213,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;204,2
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;188,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;183,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;61...70;27.02.2025 13:21:59;180,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;287,2
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;293,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;294,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;288,9
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;289,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;288,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;281,7
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;282,8
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;284,4
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;279,3
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;270,8
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;264,8
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;258,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;249,4
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;249,8
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;251,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;253,1
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;248,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;238,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;234,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;225,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;216,1
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;202,8
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;199,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;51...60;27.02.2025 13:21:59;195,6
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;313,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;307,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;317,1
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;309,0
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;315,1
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;312,0
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;306,3
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;300,6
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;293,9
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;286,8
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;289,3
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;298,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;295,3
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;287,0
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;280,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;265,5
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;248,4
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;233,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;234,0
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;231,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;226,0
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;212,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;197,0
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;184,1
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;41...50;27.02.2025 13:21:59;178,7
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;307,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;274,8
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;285,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;278,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;280,6
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;263,6
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;266,3
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;255,7
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;241,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;230,1
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;231,2
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;228,2
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;220,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;223,6
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;221,9
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;224,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;214,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;206,9
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;201,7
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;195,5
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;184,9
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;177,8
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;175,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;173,8
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;31...40;27.02.2025 13:21:59;174,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;186,1
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;173,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;179,3
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;178,1
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;186,7
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;183,9
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;180,2
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;176,2
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;166,0
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;152,9
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;154,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;158,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;154,4
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;156,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;153,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;146,8
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;149,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;149,7
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;153,9
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;162,2
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;168,5
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;171,9
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;176,8
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;186,5
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;21...30;27.02.2025 13:21:59;194,4
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;119,5
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;132,7
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;129,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;133,5
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;134,8
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;140,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;134,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;134,4
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;135,1
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;129,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;127,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;134,9
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;140,5
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;150,1
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;166,8
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;183,2
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;192,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;197,1
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;198,5
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;204,6
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;203,2
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;202,4
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;201,2
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;196,6
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;11...20;27.02.2025 13:21:59;193,5
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;103,8
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;90,3
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;82,7
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;84,1
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;92,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;101,5
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;109,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;120,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;128,8
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;139,2
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;135,7
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;138,6
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;142,7
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;141,3
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;136,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;144,1
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;153,0
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;155,2
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;158,4
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;163,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;167,3
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;172,0
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;183,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;196,4
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;...10;27.02.2025 13:21:59;210,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;79,4
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;83,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;89,9
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;90,7
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;90,3
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;89,2
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;89,8
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;83,0
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;80,2
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;78,5
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;79,6
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;78,4
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;82,8
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;82,7
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;84,5
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;87,7
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;89,6
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;89,0
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;92,8
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;99,9
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;104,7
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;111,6
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;118,7
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;121,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Selguseta ala;27.02.2025 13:21:59;123,8
1999;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;48,7
2000;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;55,4
2001;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;63,8
2002;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;65,6
2003;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;66,4
2004;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;68,4
2005;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;68,1
2006;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;65,3
2007;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;63,1
2008;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;63,6
2009;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;61,1
2010;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;58,5
2011;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;57,9
2012;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;60,8
2013;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;62,4
2014;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;66,6
2015;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;67,8
2016;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;74,4
2017;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;72,6
2018;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;76,4
2019;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;79,1
2020;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;85,3
2021;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;79,1
2022;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;79,7
2023;Majandatav metsamaa;Kokku;Pindala (tuhat ha);Kokku;Lage ala;27.02.2025 13:21:59;77,7
