Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;45,8
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;45,3
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;45,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;42,1
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;39,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;38,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;36,4
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;33,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;32,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;61...70;27.02.2025 13:21:59;30,2
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;46,7
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;49,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;49,0
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;51,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;54,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;54,3
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;53,9
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;52,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;48,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;42,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;38,9
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;34,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;33,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;32,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;32,3
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;34,8
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;37,3
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;39,2
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;39,0
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;38,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;40,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;41,7
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;38,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;39,8
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;51...60;27.02.2025 13:21:59;40,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;32,0
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;33,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;37,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;36,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;35,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;36,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;36,3
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;35,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;35,9
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;41,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;45,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;52,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;55,1
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;56,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;57,2
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;61,0
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;61,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;60,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;62,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;61,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;60,4
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;57,1
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;57,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;55,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;41...50;27.02.2025 13:21:59;56,3
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;48,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;42,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;42,6
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;41,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;38,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;38,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;41,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;40,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;40,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;45,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;46,5
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;47,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;50,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;51,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;51,1
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;53,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;52,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;52,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;51,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;51,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;49,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;48,7
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;46,9
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;45,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;31...40;27.02.2025 13:21:59;44,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;45,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;39,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;40,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;40,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;42,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;42,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;41,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;38,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;37,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;34,4
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;30,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;32,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;32,8
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;29,0
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;25,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;23,9
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;25,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;27,8
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;28,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;30,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;33,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;34,4
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;33,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;35,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;21...30;27.02.2025 13:21:59;34,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;24,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;26,9
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;26,0
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;24,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;24,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;23,5
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;22,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;20,4
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;20,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;18,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;16,9
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;17,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;21,0
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;23,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;28,6
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;30,9
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;32,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;34,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;33,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;34,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;38,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;37,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;37,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;39,1
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;11...20;27.02.2025 13:21:59;39,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;1,8
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,8
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;4,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;7,0
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;7,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;9,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;9,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,3
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;8,8
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;9,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;12,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;14,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;14,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;16,4
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;19,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;21,2
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;21,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;23,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;24,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;...10;27.02.2025 13:21:59;26,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;26,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;27,1
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;24,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;22,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;19,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;18,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;16,1
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;16,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;17,4
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;21,0
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;21,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;20,9
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;22,5
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;21,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;21,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;24,2
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;27,3
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;26,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;28,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;30,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;31,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;35,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;43,3
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;47,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Selguseta ala;27.02.2025 13:21:59;50,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;22,7
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;20,4
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,3
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,1
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,4
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;25,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;24,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;25,0
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;27,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;27,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;24,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;23,2
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;22,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;24,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;27,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;30,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;31,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;29,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;28,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;27,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;21,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;17,5
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Kuusk;Lage ala;27.02.2025 13:21:59;16,1
